match_id,date,time,season,tour,tournament,surface,round,player_a,player_b,winner,player_a_sets,player_b_sets,player_a_games,player_b_games,player_a_rank,player_b_rank,player_a_odds,player_b_odds,status_completed,status_state,status_description,status_detail
WTA-2023-800-280,2023-01-02,,2023,WTA,Adelaide 1,Hard,R32,Priscilla Hon,Claire Liu,Claire Liu,,,,,154.0,59.0,,,1,post,Final,FINAL
WTA-2023-800-281,2023-01-02,,2023,WTA,Adelaide 1,Hard,R32,Linda Noskova,Daria Kasatkina,Linda Noskova,,,,,102.0,8.0,,,1,post,Final,FINAL
WTA-2023-800-282,2023-01-02,,2023,WTA,Adelaide 1,Hard,R32,Elena Rybakina,Danielle Collins,Elena Rybakina,,,,,21.0,14.0,,,1,post,Final,FINAL
WTA-2023-800-283,2023-01-02,,2023,WTA,Adelaide 1,Hard,R32,Jaimee Fourlis,Marta Kostyuk,Marta Kostyuk,,,,,162.0,69.0,,,1,post,Final,FINAL
WTA-2023-800-284,2023-01-02,,2023,WTA,Adelaide 1,Hard,R32,Sorana Cirstea,Viktorija Golubic,Sorana Cirstea,,,,,45.0,76.0,,,1,post,Final,FINAL
WTA-2023-800-286,2023-01-02,,2023,WTA,Adelaide 1,Hard,R16,Aryna Sabalenka,Liudmila Samsonova,Aryna Sabalenka,,,,,5.0,20.0,,,1,post,Final,FINAL
WTA-2023-800-287,2023-01-02,,2023,WTA,Adelaide 1,Hard,R16,Kaia Kanepi,Marketa Vondrousova,Marketa Vondrousova,,,,,32.0,92.0,,,1,post,Final,FINAL
WTA-2023-800-288,2023-01-02,,2023,WTA,Adelaide 1,Hard,R16,Veronika Kudermetova,Bianca Andreescu,Veronika Kudermetova,,,,,9.0,46.0,,,1,post,Final,FINAL
WTA-2023-800-289,2023-01-02,,2023,WTA,Adelaide 1,Hard,R16,Jelena Ostapenko,Irina Camelia Begu,Irina Camelia Begu,,,,,18.0,34.0,,,1,post,Final,FINAL
WTA-2023-800-290,2023-01-02,,2023,WTA,Adelaide 1,Hard,R16,Victoria Azarenka,Qinwen Zheng,Victoria Azarenka,,,,,26.0,28.0,,,1,post,Final,FINAL
WTA-2023-800-291,2023-01-02,,2023,WTA,Adelaide 1,Hard,R16,Linda Noskova,Claire Liu,Linda Noskova,,,,,102.0,59.0,,,1,post,Final,FINAL
WTA-2023-800-292,2023-01-02,,2023,WTA,Adelaide 1,Hard,R16,Marta Kostyuk,Elena Rybakina,Marta Kostyuk,,,,,69.0,21.0,,,1,post,Final,FINAL
WTA-2023-800-293,2023-01-02,,2023,WTA,Adelaide 1,Hard,R16,Sorana Cirstea,Ons Jabeur,Ons Jabeur,,,,,45.0,2.0,,,1,post,Final,FINAL
WTA-2023-800-294,2023-01-02,,2023,WTA,Adelaide 1,Hard,QF,Aryna Sabalenka,Marketa Vondrousova,Aryna Sabalenka,,,,,5.0,92.0,,,1,post,Final,FINAL
WTA-2023-800-295,2023-01-02,,2023,WTA,Adelaide 1,Hard,QF,Irina Camelia Begu,Veronika Kudermetova,Irina Camelia Begu,,,,,34.0,9.0,,,1,post,Final,FINAL
WTA-2023-800-296,2023-01-02,,2023,WTA,Adelaide 1,Hard,QF,Victoria Azarenka,Linda Noskova,Linda Noskova,,,,,26.0,102.0,,,1,post,Final,FINAL
WTA-2023-800-297,2023-01-02,,2023,WTA,Adelaide 1,Hard,QF,Marta Kostyuk,Ons Jabeur,Ons Jabeur,,,,,69.0,2.0,,,1,post,Final,FINAL
WTA-2023-800-298,2023-01-02,,2023,WTA,Adelaide 1,Hard,SF,Aryna Sabalenka,Irina Camelia Begu,Aryna Sabalenka,,,,,5.0,34.0,,,1,post,Final,FINAL
WTA-2023-800-299,2023-01-02,,2023,WTA,Adelaide 1,Hard,SF,Linda Noskova,Ons Jabeur,Linda Noskova,,,,,102.0,2.0,,,1,post,Final,FINAL
WTA-2023-800-300,2023-01-02,,2023,WTA,Adelaide 1,Hard,F,Aryna Sabalenka,Linda Noskova,Aryna Sabalenka,,,,,5.0,102.0,,,1,post,Final,FINAL
WTA-2023-9900-205,2023-01-02,,2023,WTA,United Cup,Hard,RR,Donna Vekic,Maria Lourdes Carle,Donna Vekic,,,,,67.0,147.0,,,1,post,Final,FINAL
WTA-2023-9900-206,2023-01-02,,2023,WTA,United Cup,Hard,RR,Nadia Podoroska,Petra Martic,Petra Martic,,,,,196.0,38.0,,,1,post,Final,FINAL
WTA-2023-9900-209,2023-01-02,,2023,WTA,United Cup,Hard,RR,Alize Cornet,Maria Lourdes Carle,Alize Cornet,,,,,36.0,147.0,,,1,post,Final,FINAL
WTA-2023-9900-210,2023-01-02,,2023,WTA,United Cup,Hard,RR,Caroline Garcia,Nadia Podoroska,Caroline Garcia,,,,,4.0,196.0,,,1,post,Final,FINAL
WTA-2023-9900-213,2023-01-02,,2023,WTA,United Cup,Hard,RR,Alize Cornet,Donna Vekic,Donna Vekic,,,,,36.0,67.0,,,1,post,Final,FINAL
WTA-2023-9900-214,2023-01-02,,2023,WTA,United Cup,Hard,RR,Petra Martic,Caroline Garcia,Caroline Garcia,,,,,38.0,4.0,,,1,post,Final,FINAL
WTA-2023-9900-217,2023-01-02,,2023,WTA,United Cup,Hard,RR,Ulrikke Eikeri,Laura Pigossi,Laura Pigossi,,,,,388.0,118.0,,,1,post,Final,FINAL
WTA-2023-9900-218,2023-01-02,,2023,WTA,United Cup,Hard,RR,Malene Helgo,Beatriz Haddad Maia,Beatriz Haddad Maia,,,,,321.0,15.0,,,1,post,Final,FINAL
WTA-2023-9900-221,2023-01-02,,2023,WTA,United Cup,Hard,RR,Lucia Bronzetti,Ulrikke Eikeri,Lucia Bronzetti,,,,,54.0,388.0,,,1,post,Final,FINAL
WTA-2023-9900-222,2023-01-02,,2023,WTA,United Cup,Hard,RR,Martina Trevisan,Malene Helgo,Martina Trevisan,,,,,27.0,321.0,,,1,post,Final,FINAL
WTA-2023-9900-225,2023-01-02,,2023,WTA,United Cup,Hard,RR,Laura Pigossi,Lucia Bronzetti,Lucia Bronzetti,,,,,118.0,54.0,,,1,post,Final,FINAL
WTA-2023-9900-226,2023-01-02,,2023,WTA,United Cup,Hard,RR,Martina Trevisan,Beatriz Haddad Maia,Beatriz Haddad Maia,,,,,27.0,15.0,,,1,post,Final,FINAL
WTA-2023-9900-229,2023-01-02,,2023,WTA,United Cup,Hard,RR,Katie Swan,Zoe Hives,Katie Swan,,,,,145.0,772.0,,,1,post,Final,FINAL
WTA-2023-9900-230,2023-01-02,,2023,WTA,United Cup,Hard,RR,Maddison Inglis,Harriet Dart,Harriet Dart,,,,,179.0,98.0,,,1,post,Final,FINAL
WTA-2023-9900-233,2023-01-02,,2023,WTA,United Cup,Hard,RR,Katie Swan,Nuria Parrizas Diaz,Katie Swan,,,,,145.0,70.0,,,1,post,Final,FINAL
WTA-2023-9900-234,2023-01-02,,2023,WTA,United Cup,Hard,RR,Paula Badosa,Harriet Dart,Paula Badosa,,,,,13.0,98.0,,,1,post,Final,FINAL
WTA-2023-9900-237,2023-01-02,,2023,WTA,United Cup,Hard,RR,Maddison Inglis,Nuria Parrizas Diaz,Nuria Parrizas Diaz,,,,,179.0,70.0,,,1,post,Final,FINAL
WTA-2023-9900-238,2023-01-02,,2023,WTA,United Cup,Hard,RR,Jessica Bouzas Maneiro,Olivia Gadecki,Jessica Bouzas Maneiro,,,,,193.0,202.0,,,1,post,Final,FINAL
WTA-2023-9900-241,2023-01-02,,2023,WTA,United Cup,Hard,RR,Marie Bouzkova,Jule Niemeier,Marie Bouzkova,,,,,24.0,65.0,,,1,post,Final,FINAL
WTA-2023-9900-242,2023-01-02,,2023,WTA,United Cup,Hard,RR,Laura Siegemund,Petra Kvitova,Petra Kvitova,,,,,176.0,16.0,,,1,post,Final,FINAL
WTA-2023-9900-245,2023-01-02,,2023,WTA,United Cup,Hard,RR,Marie Bouzkova,Madison Keys,Madison Keys,,,,,24.0,11.0,,,1,post,Final,FINAL
WTA-2023-9900-246,2023-01-02,,2023,WTA,United Cup,Hard,RR,Petra Kvitova,Jessica Pegula,Petra Kvitova,,,,,16.0,3.0,,,1,post,Final,FINAL
WTA-2023-9900-249,2023-01-02,,2023,WTA,United Cup,Hard,RR,Jule Niemeier,Madison Keys,Madison Keys,,,,,65.0,11.0,,,1,post,Final,FINAL
WTA-2023-9900-250,2023-01-02,,2023,WTA,United Cup,Hard,RR,Jessica Pegula,Laura Siegemund,Jessica Pegula,,,,,3.0,176.0,,,1,post,Final,FINAL
WTA-2023-9900-253,2023-01-02,,2023,WTA,United Cup,Hard,RR,Jil Teichmann,Zhibek Kulambayeva,Jil Teichmann,,,,,35.0,464.0,,,1,post,Final,FINAL
WTA-2023-9900-254,2023-01-02,,2023,WTA,United Cup,Hard,RR,Yulia Putintseva,Belinda Bencic,Belinda Bencic,,,,,51.0,12.0,,,1,post,Final,FINAL
WTA-2023-9900-257,2023-01-02,,2023,WTA,United Cup,Hard,RR,Magda Linette,Zhibek Kulambayeva,Magda Linette,,,,,48.0,464.0,,,1,post,Final,FINAL
WTA-2023-9900-258,2023-01-02,,2023,WTA,United Cup,Hard,RR,Iga Swiatek,Yulia Putintseva,Iga Swiatek,,,,,1.0,51.0,,,1,post,Final,FINAL
WTA-2023-9900-261,2023-01-02,,2023,WTA,United Cup,Hard,RR,Jil Teichmann,Magda Linette,Magda Linette,,,,,35.0,48.0,,,1,post,Final,FINAL
WTA-2023-9900-262,2023-01-02,,2023,WTA,United Cup,Hard,RR,Belinda Bencic,Iga Swiatek,Iga Swiatek,,,,,12.0,1.0,,,1,post,Final,FINAL
WTA-2023-9900-265,2023-01-02,,2023,WTA,United Cup,Hard,RR,Alison Van Uytvanck,Isabella Shinikova,Alison Van Uytvanck,,,,,72.0,379.0,,,1,post,Final,FINAL
WTA-2023-9900-266,2023-01-02,,2023,WTA,United Cup,Hard,RR,Elise Mertens,Gergana Topalova,Elise Mertens,,,,,29.0,324.0,,,1,post,Final,FINAL
WTA-2023-9900-269,2023-01-02,,2023,WTA,United Cup,Hard,RR,Isabella Shinikova,Despina Papamichail,Despina Papamichail,,,,,379.0,158.0,,,1,post,Final,FINAL
WTA-2023-9900-270,2023-01-02,,2023,WTA,United Cup,Hard,RR,Maria Sakkari,Viktoriya Tomova,Maria Sakkari,,,,,6.0,90.0,,,1,post,Final,FINAL
WTA-2023-9900-273,2023-01-02,,2023,WTA,United Cup,Hard,RR,Alison Van Uytvanck,Despina Papamichail,Alison Van Uytvanck,,,,,72.0,158.0,,,1,post,Final,FINAL
WTA-2023-9900-274,2023-01-02,,2023,WTA,United Cup,Hard,RR,Elise Mertens,Maria Sakkari,Maria Sakkari,,,,,29.0,6.0,,,1,post,Final,FINAL
WTA-2023-9900-277,2023-01-02,,2023,WTA,United Cup,Hard,RR,Madison Keys,Katie Swan,Madison Keys,,,,,11.0,145.0,,,1,post,Final,FINAL
WTA-2023-9900-278,2023-01-02,,2023,WTA,United Cup,Hard,RR,Harriet Dart,Jessica Pegula,Jessica Pegula,,,,,98.0,3.0,,,1,post,Final,FINAL
WTA-2023-9900-281,2023-01-02,,2023,WTA,United Cup,Hard,RR,Lucia Bronzetti,Magda Linette,Magda Linette,,,,,54.0,48.0,,,1,post,Final,FINAL
WTA-2023-9900-282,2023-01-02,,2023,WTA,United Cup,Hard,RR,Martina Trevisan,Iga Swiatek,Iga Swiatek,,,,,27.0,1.0,,,1,post,Final,FINAL
WTA-2023-9900-285,2023-01-02,,2023,WTA,United Cup,Hard,RR,Donna Vekic,Despina Papamichail,Donna Vekic,,,,,67.0,158.0,,,1,post,Final,FINAL
WTA-2023-9900-286,2023-01-02,,2023,WTA,United Cup,Hard,RR,Petra Martic,Maria Sakkari,Maria Sakkari,,,,,38.0,6.0,,,1,post,Final,FINAL
WTA-2023-9900-289,2023-01-02,,2023,WTA,United Cup,Hard,SF,Valentini Grammatikopoulou,Lucia Bronzetti,Lucia Bronzetti,,,,,199.0,54.0,,,1,post,Final,FINAL
WTA-2023-9900-290,2023-01-02,,2023,WTA,United Cup,Hard,SF,Maria Sakkari,Martina Trevisan,Martina Trevisan,,,,,6.0,27.0,,,1,post,Final,FINAL
WTA-2023-9900-293,2023-01-02,,2023,WTA,United Cup,Hard,SF,Madison Keys,Magda Linette,Madison Keys,,,,,11.0,48.0,,,1,post,Final,FINAL
WTA-2023-9900-294,2023-01-02,,2023,WTA,United Cup,Hard,SF,Jessica Pegula,Iga Swiatek,Jessica Pegula,,,,,3.0,1.0,,,1,post,Final,FINAL
WTA-2023-9900-297,2023-01-02,,2023,WTA,United Cup,Hard,F,Madison Keys,Lucia Bronzetti,Madison Keys,,,,,11.0,54.0,,,1,post,Final,FINAL
WTA-2023-9900-298,2023-01-02,,2023,WTA,United Cup,Hard,F,Jessica Pegula,Martina Trevisan,Jessica Pegula,,,,,3.0,27.0,,,1,post,Final,FINAL
ATP-2023-0301-271,2023-01-09,,2023,ATP,Auckland,Hard,R32,Jiri Lehecka,Thiago Monteiro,Jiri Lehecka,,,,,78.0,69.0,,,1,post,Final,FINAL
ATP-2023-0301-272,2023-01-09,,2023,ATP,Auckland,Hard,R32,Marcos Giron,Federico Coria,Marcos Giron,,,,,60.0,76.0,,,1,post,Final,FINAL
ATP-2023-0301-273,2023-01-09,,2023,ATP,Auckland,Hard,R32,Adrian Mannarino,J J Wolf,J J Wolf,,,,,43.0,66.0,,,1,post,Final,FINAL
ATP-2023-0301-275,2023-01-09,,2023,ATP,Auckland,Hard,R32,Fabio Fognini,Jenson Brooksby,Jenson Brooksby,,,,,57.0,48.0,,,1,post,Final,FINAL
ATP-2023-0301-276,2023-01-09,,2023,ATP,Auckland,Hard,R32,Quentin Halys,Alex Molcan,Quentin Halys,,,,,64.0,54.0,,,1,post,Final,FINAL
ATP-2023-0301-277,2023-01-09,,2023,ATP,Auckland,Hard,R32,Ben Shelton,Sebastian Baez,Ben Shelton,,,,,92.0,41.0,,,1,post,Final,FINAL
ATP-2023-0301-278,2023-01-09,,2023,ATP,Auckland,Hard,R32,David Goffin,Alexander Bublik,David Goffin,,,,,53.0,36.0,,,1,post,Final,FINAL
ATP-2023-0301-279,2023-01-09,,2023,ATP,Auckland,Hard,R32,Ugo Humbert,Christopher Eubanks,Christopher Eubanks,,,,,108.0,123.0,,,1,post,Final,FINAL
ATP-2023-0301-280,2023-01-09,,2023,ATP,Auckland,Hard,R32,Richard Gasquet,Kiranpal Pannu,Richard Gasquet,,,,,67.0,575.0,,,1,post,Final,FINAL
ATP-2023-0301-282,2023-01-09,,2023,ATP,Auckland,Hard,R32,Gregoire Barrere,John Isner,Gregoire Barrere,,,,,88.0,42.0,,,1,post,Final,FINAL
ATP-2023-0301-283,2023-01-09,,2023,ATP,Auckland,Hard,R32,Constant Lestienne,Pedro Cachin,Constant Lestienne,,,,,65.0,59.0,,,1,post,Final,FINAL
ATP-2023-0301-284,2023-01-09,,2023,ATP,Auckland,Hard,R32,Jaume Munar,Laslo Djere,Laslo Djere,,,,,62.0,70.0,,,1,post,Final,FINAL
ATP-2023-0301-286,2023-01-09,,2023,ATP,Auckland,Hard,R16,Cameron Norrie,Jiri Lehecka,Cameron Norrie,,,,,12.0,78.0,,,1,post,Final,FINAL
ATP-2023-0301-287,2023-01-09,,2023,ATP,Auckland,Hard,R16,J J Wolf,Marcos Giron,Marcos Giron,,,,,66.0,60.0,,,1,post,Final,FINAL
ATP-2023-0301-288,2023-01-09,,2023,ATP,Auckland,Hard,R16,Diego Schwartzman,Jenson Brooksby,Jenson Brooksby,,,,,25.0,48.0,,,1,post,Final,FINAL
ATP-2023-0301-289,2023-01-09,,2023,ATP,Auckland,Hard,R16,Quentin Halys,Ben Shelton,Quentin Halys,,,,,64.0,92.0,,,1,post,Final,FINAL
ATP-2023-0301-290,2023-01-09,,2023,ATP,Auckland,Hard,R16,David Goffin,Christopher Eubanks,David Goffin,,,,,53.0,123.0,,,1,post,Final,FINAL
ATP-2023-0301-291,2023-01-09,,2023,ATP,Auckland,Hard,R16,Richard Gasquet,Joao Sousa,Richard Gasquet,,,,,67.0,82.0,,,1,post,Final,FINAL
ATP-2023-0301-292,2023-01-09,,2023,ATP,Auckland,Hard,R16,Constant Lestienne,Gregoire Barrere,Constant Lestienne,,,,,65.0,88.0,,,1,post,Final,FINAL
ATP-2023-0301-293,2023-01-09,,2023,ATP,Auckland,Hard,R16,Laslo Djere,Casper Ruud,Laslo Djere,,,,,70.0,3.0,,,1,post,Final,FINAL
ATP-2023-0301-294,2023-01-09,,2023,ATP,Auckland,Hard,QF,Cameron Norrie,Marcos Giron,Cameron Norrie,,,,,12.0,60.0,,,1,post,Final,FINAL
ATP-2023-0301-295,2023-01-09,,2023,ATP,Auckland,Hard,QF,Jenson Brooksby,Quentin Halys,Jenson Brooksby,,,,,48.0,64.0,,,1,post,Final,FINAL
ATP-2023-0301-296,2023-01-09,,2023,ATP,Auckland,Hard,QF,David Goffin,Richard Gasquet,Richard Gasquet,,,,,53.0,67.0,,,1,post,Final,FINAL
ATP-2023-0301-297,2023-01-09,,2023,ATP,Auckland,Hard,QF,Constant Lestienne,Laslo Djere,Constant Lestienne,,,,,65.0,70.0,,,1,post,Final,FINAL
ATP-2023-0301-298,2023-01-09,,2023,ATP,Auckland,Hard,SF,Cameron Norrie,Jenson Brooksby,Cameron Norrie,,,,,12.0,48.0,,,1,post,Final,FINAL
ATP-2023-0301-299,2023-01-09,,2023,ATP,Auckland,Hard,SF,Richard Gasquet,Constant Lestienne,Richard Gasquet,,,,,67.0,65.0,,,1,post,Final,FINAL
ATP-2023-0301-300,2023-01-09,,2023,ATP,Auckland,Hard,F,Richard Gasquet,Cameron Norrie,Richard Gasquet,,,,,67.0,12.0,,,1,post,Final,FINAL
ATP-2023-8998-271,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Tomas Machac,Soon Woo Kwon,Soon Woo Kwon,,,,,115.0,84.0,,,1,post,Final,FINAL
ATP-2023-8998-272,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Mikael Ymer,Emil Ruusuvuori,Mikael Ymer,,,,,77.0,46.0,,,1,post,Final,FINAL
ATP-2023-8998-273,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Daniel Evans,Mackenzie Mcdonald,Mackenzie Mcdonald,,,,,27.0,63.0,,,1,post,Final,FINAL
ATP-2023-8998-275,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Marc Andrea Huesler,Arthur Rinderknech,Marc Andrea Huesler,,,,,55.0,45.0,,,1,post,Final,FINAL
ATP-2023-8998-276,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Lorenzo Sonego,Jack Draper,Jack Draper,,,,,44.0,40.0,,,1,post,Final,FINAL
ATP-2023-8998-277,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Tommy Paul,Christopher Oconnell,Tommy Paul,,,,,35.0,79.0,,,1,post,Final,FINAL
ATP-2023-8998-278,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Alejandro Davidovich Fokina,Brandon Nakashima,Alejandro Davidovich Fokina,,,,,32.0,47.0,,,1,post,Final,FINAL
ATP-2023-8998-279,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Albert Ramos,John Millman,John Millman,,,,,38.0,148.0,,,1,post,Final,FINAL
ATP-2023-8998-280,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Benjamin Bonzi,Robin Haase,Robin Haase,,,,,50.0,257.0,,,1,post,Final,FINAL
ATP-2023-8998-282,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Kyle Edmund,Miomir Kecmanovic,Miomir Kecmanovic,,,,,583.0,28.0,,,1,post,Final,FINAL
ATP-2023-8998-283,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Jason Kubler,Tomas Martin Etcheverry,Jason Kubler,,,,,86.0,80.0,,,1,post,Final,FINAL
ATP-2023-8998-284,2023-01-09,,2023,ATP,Adelaide 2,Hard,R32,Alexei Popyrin,Thanasi Kokkinakis,Thanasi Kokkinakis,,,,,113.0,110.0,,,1,post,Final,FINAL
ATP-2023-8998-286,2023-01-09,,2023,ATP,Adelaide 2,Hard,R16,Soon Woo Kwon,Pablo Carreno Busta,Soon Woo Kwon,,,,,84.0,15.0,,,1,post,Final,FINAL
ATP-2023-8998-287,2023-01-09,,2023,ATP,Adelaide 2,Hard,R16,Mackenzie Mcdonald,Mikael Ymer,Mikael Ymer,,,,,63.0,77.0,,,1,post,Final,FINAL
ATP-2023-8998-288,2023-01-09,,2023,ATP,Adelaide 2,Hard,R16,Karen Khachanov,Marc Andrea Huesler,Karen Khachanov,,,,,20.0,55.0,,,1,post,Final,FINAL
ATP-2023-8998-289,2023-01-09,,2023,ATP,Adelaide 2,Hard,R16,Jack Draper,Tommy Paul,Jack Draper,,,,,40.0,35.0,,,1,post,Final,FINAL
ATP-2023-8998-290,2023-01-09,,2023,ATP,Adelaide 2,Hard,R16,Alejandro Davidovich Fokina,John Millman,Alejandro Davidovich Fokina,,,,,32.0,148.0,,,1,post,Final,FINAL
ATP-2023-8998-291,2023-01-09,,2023,ATP,Adelaide 2,Hard,R16,Robin Haase,Roberto Bautista Agut,Roberto Bautista Agut,,,,,257.0,26.0,,,1,post,Final,FINAL
ATP-2023-8998-292,2023-01-09,,2023,ATP,Adelaide 2,Hard,R16,Miomir Kecmanovic,Jason Kubler,Miomir Kecmanovic,,,,,28.0,86.0,,,1,post,Final,FINAL
ATP-2023-8998-293,2023-01-09,,2023,ATP,Adelaide 2,Hard,R16,Thanasi Kokkinakis,Andrey Rublev,Thanasi Kokkinakis,,,,,110.0,6.0,,,1,post,Final,FINAL
ATP-2023-8998-294,2023-01-09,,2023,ATP,Adelaide 2,Hard,QF,Mikael Ymer,Soon Woo Kwon,Soon Woo Kwon,,,,,77.0,84.0,,,1,post,Final,FINAL
ATP-2023-8998-295,2023-01-09,,2023,ATP,Adelaide 2,Hard,QF,Jack Draper,Karen Khachanov,Jack Draper,,,,,40.0,20.0,,,1,post,Final,FINAL
ATP-2023-8998-296,2023-01-09,,2023,ATP,Adelaide 2,Hard,QF,Roberto Bautista Agut,Alejandro Davidovich Fokina,Roberto Bautista Agut,,,,,26.0,32.0,,,1,post,Final,FINAL
ATP-2023-8998-297,2023-01-09,,2023,ATP,Adelaide 2,Hard,QF,Thanasi Kokkinakis,Miomir Kecmanovic,Thanasi Kokkinakis,,,,,110.0,28.0,,,1,post,Final,FINAL
ATP-2023-8998-298,2023-01-09,,2023,ATP,Adelaide 2,Hard,SF,Jack Draper,Soon Woo Kwon,Soon Woo Kwon,,,,,40.0,84.0,,,1,post,Final,FINAL
ATP-2023-8998-299,2023-01-09,,2023,ATP,Adelaide 2,Hard,SF,Thanasi Kokkinakis,Roberto Bautista Agut,Roberto Bautista Agut,,,,,110.0,26.0,,,1,post,Final,FINAL
ATP-2023-8998-300,2023-01-09,,2023,ATP,Adelaide 2,Hard,F,Soon Woo Kwon,Roberto Bautista Agut,Soon Woo Kwon,,,,,84.0,26.0,,,1,post,Final,FINAL
WTA-2023-1050-270,2023-01-09,,2023,WTA,Hobart,Hard,R32,Elise Mertens,Maryna Zanevska,Maryna Zanevska,,,,,27.0,87.0,,,1,post,Final,FINAL
WTA-2023-1050-271,2023-01-09,,2023,WTA,Hobart,Hard,R32,Lin Zhu,Sofia Kenin,Sofia Kenin,,,,,85.0,280.0,,,1,post,Final,FINAL
WTA-2023-1050-272,2023-01-09,,2023,WTA,Hobart,Hard,R32,Tatjana Maria,Talia Gibson,Tatjana Maria,,,,,71.0,340.0,,,1,post,Final,FINAL
WTA-2023-1050-273,2023-01-09,,2023,WTA,Hobart,Hard,R32,Anhelina Kalinina,Rebecca Marino,Anhelina Kalinina,,,,,40.0,66.0,,,1,post,Final,FINAL
WTA-2023-1050-274,2023-01-09,,2023,WTA,Hobart,Hard,R32,Alize Cornet,Elisabetta Cocciaretto,Elisabetta Cocciaretto,,,,,34.0,67.0,,,1,post,Final,FINAL
WTA-2023-1050-275,2023-01-09,,2023,WTA,Hobart,Hard,R32,Patricia Maria Tig,Jasmine Paolini,Jasmine Paolini,,,,,790.0,65.0,,,1,post,Final,FINAL
WTA-2023-1050-276,2023-01-09,,2023,WTA,Hobart,Hard,R32,Laura Siegemund,Tereza Martincova,Laura Siegemund,,,,,170.0,73.0,,,1,post,Final,FINAL
WTA-2023-1050-277,2023-01-09,,2023,WTA,Hobart,Hard,R32,Madison Brengle,Bernarda Pera,Bernarda Pera,,,,,62.0,44.0,,,1,post,Final,FINAL
WTA-2023-1050-278,2023-01-09,,2023,WTA,Hobart,Hard,R32,Alison Van Uytvanck,Magda Linette,Alison Van Uytvanck,,,,,70.0,46.0,,,1,post,Final,FINAL
WTA-2023-1050-279,2023-01-09,,2023,WTA,Hobart,Hard,R32,Xin Yu Wang,Olivia Gadecki,Xin Yu Wang,,,,,89.0,200.0,,,1,post,Final,FINAL
WTA-2023-1050-280,2023-01-09,,2023,WTA,Hobart,Hard,R32,Ysaline Bonaventure,Tamara Zidansek,Ysaline Bonaventure,,,,,92.0,88.0,,,1,post,Final,FINAL
WTA-2023-1050-281,2023-01-09,,2023,WTA,Hobart,Hard,R32,Sloane Stephens,Lauren Davis,Lauren Davis,,,,,36.0,84.0,,,1,post,Final,FINAL
WTA-2023-1050-282,2023-01-09,,2023,WTA,Hobart,Hard,R32,Claire Liu,Yulia Putintseva,Yulia Putintseva,,,,,59.0,51.0,,,1,post,Final,FINAL
WTA-2023-1050-283,2023-01-09,,2023,WTA,Hobart,Hard,R32,Mayar Sherif,Nuria Parrizas Diaz,Nuria Parrizas Diaz,,,,,52.0,77.0,,,1,post,Final,FINAL
WTA-2023-1050-284,2023-01-09,,2023,WTA,Hobart,Hard,R32,Anna Blinkova,Lucia Bronzetti,Anna Blinkova,,,,,72.0,50.0,,,1,post,Final,FINAL
WTA-2023-1050-285,2023-01-09,,2023,WTA,Hobart,Hard,R32,Jaqueline Cristian,Marie Bouzkova,Marie Bouzkova,,,,,143.0,26.0,,,1,post,Final,FINAL
WTA-2023-1050-286,2023-01-09,,2023,WTA,Hobart,Hard,R16,Maryna Zanevska,Sofia Kenin,Sofia Kenin,,,,,87.0,280.0,,,1,post,Final,FINAL
WTA-2023-1050-287,2023-01-09,,2023,WTA,Hobart,Hard,R16,Tatjana Maria,Anhelina Kalinina,Anhelina Kalinina,,,,,71.0,40.0,,,1,post,Final,FINAL
WTA-2023-1050-288,2023-01-09,,2023,WTA,Hobart,Hard,R16,Jasmine Paolini,Elisabetta Cocciaretto,Elisabetta Cocciaretto,,,,,65.0,67.0,,,1,post,Final,FINAL
WTA-2023-1050-289,2023-01-09,,2023,WTA,Hobart,Hard,R16,Laura Siegemund,Bernarda Pera,Bernarda Pera,,,,,170.0,44.0,,,1,post,Final,FINAL
WTA-2023-1050-290,2023-01-09,,2023,WTA,Hobart,Hard,R16,Xin Yu Wang,Alison Van Uytvanck,Xin Yu Wang,,,,,89.0,70.0,,,1,post,Final,FINAL
WTA-2023-1050-291,2023-01-09,,2023,WTA,Hobart,Hard,R16,Ysaline Bonaventure,Lauren Davis,Lauren Davis,,,,,92.0,84.0,,,1,post,Final,FINAL
WTA-2023-1050-292,2023-01-09,,2023,WTA,Hobart,Hard,R16,Nuria Parrizas Diaz,Yulia Putintseva,Yulia Putintseva,,,,,77.0,51.0,,,1,post,Final,FINAL
WTA-2023-1050-293,2023-01-09,,2023,WTA,Hobart,Hard,R16,Anna Blinkova,Marie Bouzkova,Anna Blinkova,,,,,72.0,26.0,,,1,post,Final,FINAL
WTA-2023-1050-294,2023-01-09,,2023,WTA,Hobart,Hard,QF,Sofia Kenin,Anhelina Kalinina,Sofia Kenin,,,,,280.0,40.0,,,1,post,Final,FINAL
