game_id,date,time,season,home_team,away_team,home_starting_pitcher,away_starting_pitcher,home_starting_pitcher_id,away_starting_pitcher_id,pitcher_source,pitcher_data_available,home_runs_total,away_runs_total,home_r1,away_r1,home_r2,away_r2,home_r3,away_r3,home_r4,away_r4,home_r5,away_r5,home_runs_f5,away_runs_f5,attendance,odds_details,odds_over_under,odds_data_quality,home_is_favorite,home_hits,away_hits,status_completed,status_state,status_description,status_detail,home_starting_pitcher_ip,away_starting_pitcher_ip,home_starting_pitcher_er,away_starting_pitcher_er,home_starting_pitcher_hits,away_starting_pitcher_hits,home_starting_pitcher_bb,away_starting_pitcher_bb,home_starting_pitcher_k,away_starting_pitcher_k,home_starting_pitcher_hr,away_starting_pitcher_hr,pitcher_stats_available,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds,closing_spread_odds,closing_total_odds,market_source,competition_id
809179,2025-05-03,19:00,2025,QRO,YUC,Aríel Miranda,Odrisamer Despaigne,,,lmb_official_calendar,1,13,12,2,2,0,0,2,3,2,1,4,0,10,6,0,No Line,0.0,none,-1,15,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809179
809281,2025-05-03,19:00,2025,TIJ,CHI,Ben Braymer,Kevin Kelly,,,lmb_official_calendar,1,4,2,1,0,0,0,1,0,1,1,1,0,4,1,0,No Line,0.0,none,-1,8,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809281
809323,2025-05-03,19:00,2025,DUR,MVA,Felix Doubront,Christian Young,,,lmb_official_calendar,1,0,3,0,0,0,0,0,1,0,1,0,0,0,2,0,No Line,0.0,none,-1,2,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809323
809470,2025-05-03,19:00,2025,TIG,TAB,Cameron Gann,Jeff Kinley,,,lmb_official_calendar,1,5,6,0,2,0,0,1,2,0,0,2,0,3,4,0,No Line,0.0,none,-1,8,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809470
809517,2025-05-03,19:00,2025,MTY,AGS,Tyler Viza,Noah Bremer,,,lmb_official_calendar,1,5,10,0,0,0,1,3,5,2,3,0,0,5,9,0,No Line,0.0,none,-1,8,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809517
809650,2025-05-03,19:00,2025,MEX,OAX,Jose Bravo,Kyle Funkhouser,,,lmb_official_calendar,1,11,10,0,1,0,0,0,1,1,1,5,3,6,6,0,No Line,0.0,none,-1,16,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809650
809744,2025-05-03,19:00,2025,CAM,VER,Sean Nolin,Dinelson Lamet,,,lmb_official_calendar,1,11,0,2,0,1,0,0,0,3,0,0,0,6,0,0,No Line,0.0,none,-1,12,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809744
809842,2025-05-03,19:00,2025,SLT,JAL,Braulio Torres-Perez,Bryce Conley,,,lmb_official_calendar,1,3,7,1,1,0,2,0,3,0,0,0,1,1,7,0,No Line,0.0,none,-1,6,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809842
809927,2025-05-03,19:00,2025,LAG,LAR,Jaime Barria,Daniel Mengden,,,lmb_official_calendar,1,2,4,0,0,0,0,2,0,0,0,0,2,2,2,0,No Line,0.0,none,-1,6,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809927
810016,2025-05-03,19:00,2025,LEO,PUE,Faustino Carrera,Vladimir Gutierrez,,,lmb_official_calendar,1,3,14,0,4,1,0,0,2,1,2,0,2,2,10,0,No Line,0.0,none,-1,6,17,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810016
809181,2025-05-04,19:00,2025,QRO,YUC,Ronald Bolaños,Raúl Alcantara,,,lmb_official_calendar,1,8,5,0,0,3,0,0,0,0,2,0,2,3,4,0,No Line,0.0,none,-1,11,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809181
809277,2025-05-04,19:00,2025,TIJ,CHI,Caleb Baragar,Javier Solano,,,lmb_official_calendar,1,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,No Line,0.0,none,-1,5,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809277
809324,2025-05-04,19:00,2025,DUR,MVA,Francisco Haro,Jorge Tavarez,,,lmb_official_calendar,1,8,12,0,4,4,3,0,2,0,0,0,1,4,10,0,No Line,0.0,none,-1,12,17,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809324
809468,2025-05-04,19:00,2025,TIG,TAB,Darel Torres,Tyler Danish,,,lmb_official_calendar,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,No Line,0.0,none,-1,7,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809468
809516,2025-05-04,19:00,2025,MTY,AGS,César Vargas,Dakota Chalmers,,,lmb_official_calendar,1,4,3,1,1,2,0,0,1,0,0,1,0,4,2,0,No Line,0.0,none,-1,9,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809516
809646,2025-05-04,19:00,2025,MEX,OAX,,Robert Dugger,,,lmb_official_calendar,0,7,13,0,5,1,0,0,0,0,0,0,0,1,5,0,No Line,0.0,none,-1,11,20,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809646
809740,2025-05-04,19:00,2025,CAM,VER,Yunesky Maya,Sammy Peralta,,,lmb_official_calendar,1,4,8,0,5,0,1,0,0,0,0,0,2,0,8,0,No Line,0.0,none,-1,5,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809740
809835,2025-05-04,19:00,2025,SLT,JAL,Cristofer Ogando,Eduardo Vera,,,lmb_official_calendar,1,4,9,0,1,0,3,0,1,0,0,2,0,2,5,0,No Line,0.0,none,-1,12,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809835
809931,2025-05-04,19:00,2025,LAG,LAR,Miguel Vazquez,Junior Guerra,,,lmb_official_calendar,1,3,6,2,0,0,2,1,0,0,0,0,0,3,2,0,No Line,0.0,none,-1,6,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809931
810017,2025-05-04,19:00,2025,LEO,PUE,Josimar Cousin,Fernando Lozano,,,lmb_official_calendar,1,8,11,0,0,1,1,0,4,1,2,0,0,2,7,0,No Line,0.0,none,-1,8,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810017
809791,2025-05-05,19:00,2025,PUE,MEX,Victor Vargas,Zac Grotz,,,lmb_official_calendar,1,5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,No Line,0.0,none,-1,10,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809791
809232,2025-05-06,19:00,2025,VER,TIG,Max Castillo,Ronnie Williams,,,lmb_official_calendar,1,11,15,0,4,8,5,0,2,0,0,0,0,8,11,0,No Line,0.0,none,-1,15,19,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809232
809378,2025-05-06,19:00,2025,OAX,YUC,,Yoanner Negrin,,,lmb_official_calendar,0,1,11,1,3,0,1,0,1,0,1,0,0,1,6,0,No Line,0.0,none,-1,5,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809378
809514,2025-05-06,19:00,2025,MTY,LAG,Stephen Tarpley,Aldo Montes,,,lmb_official_calendar,1,4,17,0,5,0,0,0,1,1,0,0,6,1,12,0,No Line,0.0,none,-1,11,19,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809514
809567,2025-05-06,19:00,2025,MVA,JAL,Steven Moyers,Jeremy Rhoades,,,lmb_official_calendar,1,7,5,5,0,0,0,0,0,0,0,2,0,7,0,0,No Line,0.0,none,-1,10,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809567
809604,2025-05-06,19:00,2025,LAR,CHI,Brandon Brennan,Gabriel Ponce,,,lmb_official_calendar,1,4,5,0,1,0,1,0,0,0,2,0,1,0,5,0,No Line,0.0,none,-1,9,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809604
809699,2025-05-06,19:00,2025,AGS,DUR,Ronald Medrano,Aaron Brooks,,,lmb_official_calendar,1,4,0,2,0,0,0,0,0,1,0,0,0,3,0,0,No Line,0.0,none,-1,13,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809699
809788,2025-05-06,19:00,2025,PUE,MEX,Angel Sanchez,Dan Straily,,,lmb_official_calendar,1,6,4,1,0,1,1,2,1,0,0,0,0,4,2,0,No Line,0.0,none,-1,10,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809788
809837,2025-05-06,19:00,2025,SLT,TIJ,Manny Barreda,Jorge Perez,,,lmb_official_calendar,1,5,6,0,0,0,0,0,1,0,2,0,0,0,3,0,No Line,0.0,none,-1,10,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809837
809970,2025-05-06,19:00,2025,TAB,QRO,Adrian Almeida,Paolo Espino,,,lmb_official_calendar,1,2,6,0,1,1,1,1,3,0,0,0,0,2,5,0,No Line,0.0,none,-1,7,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809970
810020,2025-05-06,19:00,2025,LEO,CAM,Chris Vallimont,Miller Hogan,,,lmb_official_calendar,1,5,13,0,1,0,0,2,1,0,0,0,1,2,3,0,No Line,0.0,none,-1,6,21,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810020
809231,2025-05-07,19:00,2025,VER,TIG,Esmil Rogers,Kobe Foster,,,lmb_official_calendar,1,5,4,2,0,0,0,0,0,0,2,0,1,2,3,0,No Line,0.0,none,-1,7,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809231
809376,2025-05-07,19:00,2025,OAX,YUC,Radhames Liz,César Valdez,,,lmb_official_calendar,1,14,5,0,0,1,0,8,0,2,3,0,0,11,3,0,No Line,0.0,none,-1,20,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809376
809506,2025-05-07,19:00,2025,MTY,LAG,Nolan Kingham,Travis Lakins,,,lmb_official_calendar,1,5,4,0,0,0,2,0,1,4,0,0,0,4,3,0,No Line,0.0,none,-1,13,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809506
809561,2025-05-07,19:00,2025,MVA,JAL,Wilmer Rios,Elian Leyva,,,lmb_official_calendar,1,10,12,1,1,1,1,0,3,2,5,4,0,8,10,0,No Line,0.0,none,-1,11,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809561
809603,2025-05-07,19:00,2025,LAR,CHI,Nate Antone,Devin Smeltzer,,,lmb_official_calendar,1,5,1,0,0,0,1,0,0,3,0,0,0,3,1,0,No Line,0.0,none,-1,10,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809603
809701,2025-05-07,19:00,2025,AGS,DUR,Deylen Miley,Aaron Fletcher,,,lmb_official_calendar,1,20,7,2,0,4,0,1,1,0,0,5,0,12,1,0,No Line,0.0,none,-1,23,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809701
809790,2025-05-07,19:00,2025,PUE,MEX,Luis De Avila,Justin Courtney,,,lmb_official_calendar,1,6,7,1,1,1,0,1,0,0,0,1,3,4,4,0,No Line,0.0,none,-1,12,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809790
809838,2025-05-07,19:00,2025,SLT,TIJ,Zach Mort,Julio Teheran,,,lmb_official_calendar,1,9,10,0,0,5,0,0,4,0,0,3,0,8,4,0,No Line,0.0,none,-1,13,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809838
809974,2025-05-07,19:00,2025,TAB,QRO,Jose Samayoa,Fredy Quintero,,,lmb_official_calendar,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,No Line,0.0,none,-1,7,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809974
810018,2025-05-07,19:00,2025,LEO,CAM,Adam Wolf,Gyeongju Kim,,,lmb_official_calendar,1,8,5,2,3,0,0,0,0,3,0,1,2,6,5,0,No Line,0.0,none,-1,11,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810018
809230,2025-05-08,19:00,2025,VER,TIG,Tyler Alexander,Carl Edwards Jr.,,,lmb_official_calendar,1,7,10,2,2,3,0,0,4,0,0,0,0,5,6,0,No Line,0.0,none,-1,10,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809230
809379,2025-05-08,19:00,2025,OAX,YUC,,Logan Ondrusek,,,lmb_official_calendar,0,8,2,3,0,2,0,0,0,1,0,0,0,6,0,0,No Line,0.0,none,-1,11,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809379
809510,2025-05-08,19:00,2025,MTY,LAG,Manny Banuelos,Omar Araujo,,,lmb_official_calendar,1,6,1,3,0,0,0,0,0,0,1,0,0,3,1,0,No Line,0.0,none,-1,7,2,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809510
809562,2025-05-08,19:00,2025,MVA,JAL,Austin Warner,Luis Payan,,,lmb_official_calendar,1,5,4,0,0,2,0,3,0,0,0,0,0,5,0,0,No Line,0.0,none,-1,8,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809562
809698,2025-05-08,19:00,2025,AGS,DUR,Elniery García,Jake Thompson,,,lmb_official_calendar,1,6,7,3,0,1,0,0,0,0,0,0,1,4,1,0,No Line,0.0,none,-1,12,18,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809698
809831,2025-05-08,19:00,2025,SLT,TIJ,Kurt Heyer,Matt Dermody,,,lmb_official_calendar,1,5,4,0,1,0,0,0,0,2,2,3,0,5,3,0,No Line,0.0,none,-1,10,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809831
809971,2025-05-08,19:00,2025,TAB,QRO,Yoennis Yera,Andy Otero,,,lmb_official_calendar,1,0,4,0,0,0,2,0,0,0,0,0,1,0,3,0,No Line,0.0,none,-1,7,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809971
810021,2025-05-08,19:00,2025,LEO,CAM,Collin Wiles,Domingo Acevedo,,,lmb_official_calendar,1,8,7,0,0,0,0,1,3,3,1,0,0,4,4,0,No Line,0.0,none,-1,12,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810021
809134,2025-05-09,19:00,2025,JAL,LAR,Dereck Rodríguez,Daniel Mengden,,,lmb_official_calendar,1,18,2,4,0,5,0,3,0,4,2,0,0,16,2,0,No Line,0.0,none,-1,17,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809134
809322,2025-05-09,19:00,2025,DUR,MTY,Felix Doubront,Tyler Viza,,,lmb_official_calendar,1,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,No Line,0.0,none,-1,5,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809322
809374,2025-05-09,19:00,2025,OAX,TIG,Kyle Funkhouser,Cameron Gann,,,lmb_official_calendar,1,5,3,0,0,3,0,0,0,0,0,1,0,4,0,0,No Line,0.0,none,-1,11,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809374
809425,2025-05-09,19:00,2025,CHI,MVA,Caleb Smith,Christian Young,,,lmb_official_calendar,1,5,6,1,0,2,0,0,0,0,2,2,0,5,2,0,No Line,0.0,none,-1,16,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809425
809652,2025-05-09,19:00,2025,MEX,CAM,Jose Bravo,Sean Nolin,,,lmb_official_calendar,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1,0,No Line,0.0,none,-1,8,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809652
809696,2025-05-09,19:00,2025,AGS,SLT,Wilfredo Boscan,Cristofer Ogando,,,lmb_official_calendar,1,5,15,4,2,0,1,0,0,0,5,0,0,4,8,0,No Line,0.0,none,-1,12,19,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809696
809879,2025-05-09,19:00,2025,YUC,VER,Jonatan Bernal,David Reyes,,,lmb_official_calendar,1,6,5,2,0,0,0,1,0,0,5,0,0,3,5,0,No Line,0.0,none,-1,12,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809879
809969,2025-05-09,19:00,2025,TAB,LEO,Jeff Kinley,Faustino Carrera,,,lmb_official_calendar,1,3,6,0,0,0,0,0,0,0,0,1,2,1,2,0,No Line,0.0,none,-1,8,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809969
809132,2025-05-10,19:00,2025,JAL,LAR,Eduardo Vera,Junior Guerra,,,lmb_official_calendar,1,1,10,0,4,0,2,0,0,0,0,0,2,0,8,0,No Line,0.0,none,-1,5,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809132
809180,2025-05-10,19:00,2025,QRO,PUE,Ronald Bolaños,Vladimir Gutierrez,,,lmb_official_calendar,1,7,10,1,0,4,0,0,0,1,0,0,7,6,7,0,No Line,0.0,none,-1,13,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809180
809182,2025-05-10,19:00,2025,QRO,PUE,Aríel Miranda,Wendolyn Bautista,,,lmb_official_calendar,1,7,8,1,2,1,3,0,1,4,2,1,0,7,8,0,No Line,0.0,none,-1,11,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809182
809318,2025-05-10,19:00,2025,DUR,MTY,Jorge Sauceda,César Vargas,,,lmb_official_calendar,1,1,6,0,0,0,1,0,2,0,0,0,0,0,3,0,No Line,0.0,none,-1,6,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809318
809372,2025-05-10,19:00,2025,OAX,TIG,Alemao Hernandez,Darel Torres,,,lmb_official_calendar,1,5,3,0,0,0,0,0,0,2,3,2,0,4,3,0,No Line,0.0,none,-1,5,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809372
809411,2025-05-10,19:00,2025,CHI,MVA,Sergio Rodriguez,Jorge Tavarez,,,lmb_official_calendar,1,6,7,1,0,0,2,0,0,3,3,0,0,4,5,0,No Line,0.0,none,-1,14,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809411
809649,2025-05-10,19:00,2025,MEX,CAM,Wilmer Font,Yunesky Maya,,,lmb_official_calendar,1,12,7,0,3,0,2,2,1,2,0,1,1,5,7,0,No Line,0.0,none,-1,13,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809649
809700,2025-05-10,19:00,2025,AGS,SLT,,Alex Sanabia,,,lmb_official_calendar,0,9,17,1,0,0,1,1,4,1,4,0,2,3,11,0,No Line,0.0,none,-1,15,20,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809700
809885,2025-05-10,19:00,2025,YUC,VER,Raúl Alcantara,Dinelson Lamet,,,lmb_official_calendar,1,6,2,0,1,1,0,0,0,0,0,0,0,1,1,0,No Line,0.0,none,-1,5,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809885
809928,2025-05-10,19:00,2025,LAG,TIJ,Jaime Barria,Ben Braymer,,,lmb_official_calendar,1,4,11,0,1,0,0,2,8,0,0,1,1,3,10,0,No Line,0.0,none,-1,6,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809928
809975,2025-05-10,19:00,2025,TAB,LEO,Tyler Danish,Josimar Cousin,,,lmb_official_calendar,1,6,2,0,0,0,1,0,0,0,0,4,0,4,1,0,No Line,0.0,none,-1,7,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809975
809131,2025-05-11,19:00,2025,JAL,LAR,Jeremy Rhoades,Brandon Brennan,,,lmb_official_calendar,1,15,10,1,1,0,0,0,2,0,6,9,0,10,9,0,No Line,0.0,none,-1,12,18,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809131
809183,2025-05-11,19:00,2025,QRO,PUE,Paolo Espino,Fernando Lozano,,,lmb_official_calendar,1,3,16,1,1,0,4,1,1,0,2,0,1,2,9,0,No Line,0.0,none,-1,10,24,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809183
809319,2025-05-11,19:00,2025,DUR,MTY,Aaron Brooks,Stephen Tarpley,,,lmb_official_calendar,1,3,7,0,0,0,2,1,0,2,0,0,2,3,4,0,No Line,0.0,none,-1,9,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809319
809373,2025-05-11,19:00,2025,OAX,TIG,Sal Romano,Ronnie Williams,,,lmb_official_calendar,1,3,9,0,2,0,0,0,1,1,0,2,0,3,3,0,No Line,0.0,none,-1,10,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809373
809415,2025-05-11,19:00,2025,CHI,MVA,Gabriel Ponce,Steven Moyers,,,lmb_official_calendar,1,10,4,2,0,0,0,0,0,0,3,2,0,4,3,0,No Line,0.0,none,-1,12,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809415
809638,2025-05-11,19:00,2025,MEX,CAM,Zac Grotz,Miller Hogan,,,lmb_official_calendar,1,11,7,1,3,2,0,0,0,3,0,1,0,7,3,0,No Line,0.0,none,-1,9,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809638
809694,2025-05-11,19:00,2025,AGS,SLT,Ronald Medrano,Manny Barreda,,,lmb_official_calendar,1,10,9,0,1,3,0,0,0,5,2,0,0,8,3,0,No Line,0.0,none,-1,13,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809694
809878,2025-05-11,19:00,2025,YUC,VER,César Valdez,Sammy Peralta,,,lmb_official_calendar,1,2,8,1,0,0,0,0,6,0,0,0,0,1,6,0,No Line,0.0,none,-1,6,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809878
809930,2025-05-11,19:00,2025,LAG,TIJ,Miguel Vazquez,Caleb Baragar,,,lmb_official_calendar,1,2,10,0,0,0,0,0,0,0,1,0,1,0,2,0,No Line,0.0,none,-1,4,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809930
809972,2025-05-11,19:00,2025,TAB,LEO,Adrian Almeida,Chris Vallimont,,,lmb_official_calendar,1,6,7,5,2,1,3,0,0,0,0,0,1,6,6,0,No Line,0.0,none,-1,13,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809972
809918,2025-05-12,19:00,2025,LAG,TIJ,Aldo Montes,Jorge Perez,,,lmb_official_calendar,1,8,9,0,0,3,0,0,1,2,0,0,5,5,6,0,No Line,0.0,none,-1,16,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809918
809173,2025-05-13,19:00,2025,QRO,TIG,Dalton Rodriguez,Kobe Foster,,,lmb_official_calendar,1,4,11,1,6,1,0,0,1,0,1,0,2,2,10,0,No Line,0.0,none,-1,13,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809173
809320,2025-05-13,19:00,2025,DUR,JAL,Jake Thompson,Luis Payan,,,lmb_official_calendar,1,19,4,1,0,0,1,5,0,0,0,1,0,7,1,0,No Line,0.0,none,-1,21,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809320
809507,2025-05-13,19:00,2025,MTY,CHI,Nolan Kingham,Devin Smeltzer,,,lmb_official_calendar,1,11,7,1,1,0,0,0,1,4,0,0,0,5,2,0,No Line,0.0,none,-1,11,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809507
809553,2025-05-13,19:00,2025,MVA,TIJ,Wilmer Rios,Julio Teheran,,,lmb_official_calendar,1,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,No Line,0.0,none,-1,4,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809553
809639,2025-05-13,19:00,2025,MEX,TAB,Dan Straily,Jose Samayoa,,,lmb_official_calendar,1,16,6,0,0,5,1,0,0,1,3,0,1,6,5,0,No Line,0.0,none,-1,15,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809639
809746,2025-05-13,19:00,2025,CAM,VER,Ljay Newsome,Esmil Rogers,,,lmb_official_calendar,1,4,5,0,0,2,0,0,0,0,2,0,0,2,2,0,No Line,0.0,none,-1,8,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809746
809785,2025-05-13,19:00,2025,PUE,YUC,Victor Vargas,Yoanner Negrin,,,lmb_official_calendar,1,11,3,2,0,4,0,3,0,0,0,0,3,9,3,0,No Line,0.0,none,-1,14,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809785
809833,2025-05-13,19:00,2025,SLT,LAR,Zach Mort,Daniel Mengden,,,lmb_official_calendar,1,2,14,0,0,0,0,1,0,0,3,0,3,1,6,0,No Line,0.0,none,-1,10,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809833
809919,2025-05-13,19:00,2025,LAG,AGS,Travis Lakins,Deylen Miley,,,lmb_official_calendar,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,No Line,0.0,none,-1,4,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809919
810019,2025-05-13,19:00,2025,LEO,OAX,Adam Wolf,Solomon Bates,,,lmb_official_calendar,1,6,10,1,1,0,0,0,5,1,0,2,1,4,7,0,No Line,0.0,none,-1,10,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810019
809321,2025-05-14,19:00,2025,DUR,JAL,Oscar De La Cruz,Elian Leyva,,,lmb_official_calendar,1,5,13,0,0,2,0,2,0,1,0,0,8,5,8,0,No Line,0.0,none,-1,11,19,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809321
809504,2025-05-14,19:00,2025,MTY,CHI,Manny Banuelos,Caleb Smith,,,lmb_official_calendar,1,2,4,1,0,0,0,0,1,1,1,0,0,2,2,0,No Line,0.0,none,-1,5,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809504
809554,2025-05-14,19:00,2025,MVA,TIJ,Austin Warner,Matt Dermody,,,lmb_official_calendar,1,10,9,2,3,0,0,0,2,4,1,0,2,6,8,0,No Line,0.0,none,-1,14,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809554
809645,2025-05-14,19:00,2025,MEX,TAB,Justin Courtney,Yoennis Yera,,,lmb_official_calendar,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,No Line,0.0,none,-1,7,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809645
809741,2025-05-14,19:00,2025,CAM,VER,Domingo Acevedo,Tyler Alexander,,,lmb_official_calendar,1,13,5,3,0,0,1,0,0,7,0,1,0,11,1,0,No Line,0.0,none,-1,15,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809741
809787,2025-05-14,19:00,2025,PUE,YUC,Angel Sanchez,Logan Ondrusek,,,lmb_official_calendar,1,15,2,3,0,2,0,0,0,0,0,3,0,8,0,0,No Line,0.0,none,-1,17,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809787
