game_id,date,time,season,home_team,away_team,home_score,away_score,home_p1_goals,away_p1_goals,total_p1_goals,total_goals,is_draw,completed,venue_name,odds_over_under,odds_details,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds,closing_spread_odds,closing_total_odds,odds_data_quality,home_goalie_name,away_goalie_name,home_goalie_id,away_goalie_id,home_goalie_confirmed,away_goalie_confirmed,home_goalie_found,away_goalie_found,goalie_data_quality
401802633,2025-11-14,21:00,2025,UTA,NYI,2,3,2,1,3,5,0,1,Delta Center,0.0,N/A,,,,,,fallback,Karel Vejmelka,David Rittich,3942065,4063288,0,0,1,1,found_both
401802634,2025-11-15,17:00,2025,FLA,TBL,1,3,0,1,1,4,0,1,Amerant Bank Arena,0.0,N/A,,,,,,fallback,Sergei Bobrovsky,Andrei Vasilevskiy,5571,2976847,0,0,1,1,found_both
401802635,2025-11-15,18:00,2025,MIN,ANA,2,0,0,0,0,2,0,1,Grand Casino Arena,0.0,N/A,,,,,,fallback,Jesper Wallstedt,Petr Mrazek,4874737,5619,0,0,1,1,found_both
401802636,2025-11-15,19:00,2025,MTL,BOS,2,3,1,1,2,5,0,1,Bell Centre,0.0,N/A,,,,,,fallback,Sam Montembeault,Jeremy Swayman,3942714,4712036,0,0,1,1,found_both
401802637,2025-11-15,19:00,2025,OTT,LAK,0,1,0,1,1,1,0,1,Canadian Tire Centre,0.0,N/A,,,,,,fallback,Linus Ullmark,Anton Forsberg,3069285,3036851,0,0,1,1,found_both
401802638,2025-11-15,19:00,2025,DET,BUF,4,5,1,1,2,9,0,1,Little Caesars Arena,0.0,N/A,,,,,,fallback,John Gibson,Colten Ellis,2590824,4736758,0,0,1,1,found_both
401802639,2025-11-15,19:00,2025,WSH,NJD,2,3,0,2,2,5,0,1,Capital One Arena,0.0,N/A,,,,,,fallback,Logan Thompson,Jake Allen,4272888,5111,0,0,1,1,found_both
401802640,2025-11-15,19:00,2025,CAR,EDM,3,4,1,2,3,7,0,1,Lenovo Center,0.0,N/A,,,,,,fallback,Frederik Andersen,Stuart Skinner,2517899,4268767,0,0,1,1,found_both
401802641,2025-11-15,19:00,2025,CBJ,NYR,1,2,0,0,0,3,0,1,Nationwide Arena,0.0,N/A,,,,,,fallback,Jet Greaves,Igor Shesterkin,4894366,3151297,0,0,1,1,found_both
401802642,2025-11-15,19:00,2025,CHI,TOR,3,2,1,1,2,5,0,1,United Center,0.0,N/A,,,,,,fallback,Spencer Knight,Joseph Woll,4565234,4271575,0,0,1,1,found_both
401802643,2025-11-15,20:00,2025,STL,VGK,1,4,0,2,2,5,0,1,Enterprise Center,0.0,N/A,,,,,,fallback,Joel Hofer,Akira Schmid,4587909,4587845,0,0,1,1,found_both
401802644,2025-11-15,20:00,2025,DAL,PHI,5,1,1,0,1,6,0,1,American Airlines Center,0.0,N/A,,,,,,fallback,Jake Oettinger,Dan Vladar,4196914,3942459,0,0,1,1,found_both
401802645,2025-11-15,22:00,2025,CGY,WPG,3,4,0,0,0,7,0,1,Scotiabank Saddledome,0.0,N/A,,,,,,fallback,Dustin Wolf,Connor Hellebuyck,4587952,3020225,0,0,1,1,found_both
401802646,2025-11-15,22:00,2025,SEA,SJS,4,1,1,1,2,5,0,1,Climate Pledge Arena,0.0,N/A,,,,,,fallback,Matt Murray,Alex Nedeljkovic,3067862,3114994,0,0,1,1,found_both
401802647,2025-11-16,09:00,2025,PIT,NSH,4,0,3,0,3,4,0,1,Avicii Arena,0.0,N/A,,,,,,fallback,Sergei Murashov,Juuse Saros,5188366,3042109,0,0,1,1,found_both
401802648,2025-11-16,17:00,2025,TBL,VAN,2,6,1,0,1,8,0,1,Benchmark International Arena,0.0,N/A,,,,,,fallback,Jonas Johansson,Kevin Lankinen,3115546,4341584,0,0,1,1,found_both
401802649,2025-11-16,18:00,2025,MIN,VGK,3,2,1,1,2,5,0,1,Grand Casino Arena,0.0,N/A,,,,,,fallback,Filip Gustavsson,Carl Lindbom,4272674,5188581,0,0,1,1,found_both
401802650,2025-11-16,19:00,2025,NYR,DET,1,2,0,0,0,3,0,1,Madison Square Garden,0.0,N/A,,,,,,fallback,Jonathan Quick,Cam Talbot,3634,5734,0,0,1,1,found_both
401802651,2025-11-16,21:00,2025,COL,NYI,4,1,0,1,1,5,0,1,Ball Arena,0.0,N/A,,,,,,fallback,Scott Wedgewood,Ilya Sorokin,5622,3151981,0,0,1,1,found_both
401802652,2025-11-17,19:00,2025,BOS,CAR,1,3,0,0,0,4,0,1,TD Garden,0.0,N/A,,,,,,fallback,Jeremy Swayman,Pyotr Kochetkov,4712036,4565259,0,0,1,1,found_both
401802653,2025-11-17,19:00,2025,BUF,EDM,5,1,1,0,1,6,0,1,KeyBank Center,0.0,N/A,,,,,,fallback,Colten Ellis,Stuart Skinner,4736758,4268767,0,0,1,1,found_both
401802654,2025-11-17,19:00,2025,FLA,VAN,8,5,2,2,4,13,0,1,Amerant Bank Arena,0.0,N/A,,,,,,fallback,Sergei Bobrovsky,Jiri Patera,5571,4271212,0,0,1,1,found_both
401802655,2025-11-17,19:00,2025,WSH,LAK,2,1,1,0,1,3,0,1,Capital One Arena,0.0,N/A,,,,,,fallback,Charlie Lindgren,Darcy Kuemper,3095975,2610321,0,0,1,1,found_both
401802656,2025-11-17,19:30,2025,CBJ,MTL,4,3,1,0,1,7,0,1,Nationwide Arena,0.0,N/A,,,,,,fallback,Jet Greaves,Jakub Dobes,4894366,4697686,0,0,1,1,found_both
401802657,2025-11-17,22:00,2025,ANA,UTA,3,2,1,0,1,5,0,1,Honda Center,0.0,N/A,,,,,,fallback,Lukas Dostal,Karel Vejmelka,4588165,3942065,0,0,1,1,found_both
401802658,2025-11-18,19:00,2025,TOR,STL,3,2,1,1,2,5,0,1,Scotiabank Arena,0.0,N/A,,,,,,fallback,Joseph Woll,Jordan Binnington,4271575,2590874,0,0,1,1,found_both
401802659,2025-11-18,19:00,2025,DET,SEA,4,2,0,1,1,6,0,1,Little Caesars Arena,0.0,N/A,,,,,,fallback,Cam Talbot,Joey Daccord,5734,3942073,0,0,1,1,found_both
401802660,2025-11-18,19:00,2025,TBL,NJD,5,1,2,0,2,6,0,1,Benchmark International Arena,0.0,N/A,,,,,,fallback,Andrei Vasilevskiy,Jacob Markstrom,2976847,5452,0,0,1,1,found_both
401802661,2025-11-18,20:00,2025,DAL,NYI,2,3,0,0,0,5,0,1,American Airlines Center,0.0,N/A,,,,,,fallback,Jake Oettinger,David Rittich,4196914,4063288,0,0,1,1,found_both
401802662,2025-11-18,20:00,2025,WPG,CBJ,5,2,1,1,2,7,0,1,Canada Life Centre,0.0,N/A,,,,,,fallback,Eric Comrie,Elvis Merzlikins,3042057,3151038,0,0,1,1,found_both
401802663,2025-11-18,20:30,2025,CHI,CGY,5,2,1,0,1,7,0,1,United Center,0.0,N/A,,,,,,fallback,Arvid Soderblom,Dustin Wolf,4894729,4587952,0,0,1,1,found_both
401802664,2025-11-18,22:00,2025,VGK,NYR,3,2,1,0,1,5,0,1,T-Mobile Arena,0.0,N/A,,,,,,fallback,Akira Schmid,Igor Shesterkin,4587845,3151297,0,0,1,1,found_both
401802665,2025-11-18,22:00,2025,SJS,UTA,3,2,2,0,2,5,0,1,SAP Center at San Jose,0.0,N/A,,,,,,fallback,Yaroslav Askarov,Vitek Vanecek,4697394,3114996,0,0,1,1,found_both
401802666,2025-11-19,19:00,2025,WSH,EDM,7,4,3,2,5,11,0,1,Capital One Arena,0.0,N/A,,,,,,fallback,Logan Thompson,Stuart Skinner,4272888,4268767,0,0,1,1,found_both
401802667,2025-11-19,19:30,2025,BUF,CGY,2,6,0,2,2,8,0,1,KeyBank Center,0.0,N/A,,,,,,fallback,Colten Ellis,Devin Cooley,4736758,4319911,0,0,1,1,found_both
401802668,2025-11-19,21:30,2025,MIN,CAR,4,3,2,0,2,7,0,1,Grand Casino Arena,0.0,N/A,,,,,,fallback,Jesper Wallstedt,Frederik Andersen,4874737,2517899,0,0,1,1,found_both
401802669,2025-11-19,22:00,2025,ANA,BOS,4,3,2,1,3,7,0,1,Honda Center,0.0,N/A,,,,,,fallback,Lukas Dostal,Joonas Korpisalo,4588165,3069266,0,0,1,1,found_both
401802670,2025-11-20,19:00,2025,TOR,CBJ,2,3,0,0,0,5,0,1,Scotiabank Arena,0.0,N/A,,,,,,fallback,Joseph Woll,Jet Greaves,4271575,4894366,0,0,1,1,found_both
401802671,2025-11-20,19:00,2025,MTL,WSH,4,8,1,1,2,12,0,1,Bell Centre,0.0,N/A,,,,,,fallback,Jakub Dobes,Charlie Lindgren,4697686,3095975,0,0,1,1,found_both
401802672,2025-11-20,19:00,2025,DET,NYI,0,5,0,2,2,5,0,1,Little Caesars Arena,0.0,N/A,,,,,,fallback,John Gibson,Ilya Sorokin,2590824,3151981,0,0,1,1,found_both
401802674,2025-11-20,19:00,2025,FLA,NJD,1,0,1,0,1,1,0,1,Amerant Bank Arena,0.0,N/A,,,,,,fallback,Sergei Bobrovsky,Jake Allen,5571,5111,0,0,1,1,found_both
401802675,2025-11-20,19:00,2025,PHI,STL,3,2,0,2,2,5,0,1,Xfinity Mobile Arena,0.0,N/A,,,,,,fallback,Dan Vladar,Joel Hofer,3942459,4587909,0,0,1,1,found_both
401802673,2025-11-20,19:30,2025,TBL,EDM,2,1,0,1,1,3,0,1,Benchmark International Arena,0.0,N/A,,,,,,fallback,Andrei Vasilevskiy,Calvin Pickard,2976847,5524,0,0,1,1,found_both
401802676,2025-11-20,20:00,2025,CHI,SEA,2,3,0,0,0,5,0,1,United Center,0.0,N/A,,,,,,fallback,Spencer Knight,Joey Daccord,4565234,3942073,0,0,1,1,found_both
401802677,2025-11-20,21:00,2025,COL,NYR,6,3,1,1,2,9,0,1,Ball Arena,0.0,N/A,,,,,,fallback,Scott Wedgewood,Igor Shesterkin,5622,3151297,0,0,1,1,found_both
401802678,2025-11-20,21:00,2025,UTA,VGK,1,4,0,0,0,5,0,1,Delta Center,0.0,N/A,,,,,,fallback,Karel Vejmelka,Akira Schmid,3942065,4587845,0,0,1,1,found_both
401802679,2025-11-20,22:00,2025,VAN,DAL,2,4,2,2,4,6,0,1,Rogers Arena,0.0,N/A,,,,,,fallback,Kevin Lankinen,Jake Oettinger,4341584,4196914,0,0,1,1,found_both
401802680,2025-11-20,22:00,2025,ANA,OTT,2,3,0,1,1,5,0,1,Honda Center,0.0,N/A,,,,,,fallback,Petr Mrazek,Linus Ullmark,5619,3069285,0,0,1,1,found_both
401802681,2025-11-20,22:00,2025,SJS,LAK,4,3,2,1,3,7,0,1,SAP Center at San Jose,0.0,N/A,,,,,,fallback,Yaroslav Askarov,Anton Forsberg,4697394,3036851,0,0,1,1,found_both
401802682,2025-11-21,19:00,2025,BUF,CHI,9,3,3,1,4,12,0,1,KeyBank Center,0.0,N/A,,,,,,fallback,Ukko-Pekka Luukkonen,Arvid Soderblom,4233889,4894729,0,0,1,1,found_both
401802683,2025-11-21,19:00,2025,PIT,MIN,0,5,0,3,3,5,0,1,PPG Paints Arena,0.0,N/A,,,,,,fallback,Sergei Murashov,Filip Gustavsson,5188366,4272674,0,0,1,1,found_both
401802684,2025-11-21,20:00,2025,WPG,CAR,3,4,2,1,3,7,0,1,Canada Life Centre,0.0,N/A,,,,,,fallback,Eric Comrie,Brandon Bussi,3042057,4996097,0,0,1,1,found_both
401802685,2025-11-21,22:30,2025,LAK,BOS,1,2,0,0,0,3,0,1,crypto.com Arena,0.0,N/A,,,,,,fallback,Darcy Kuemper,Jeremy Swayman,2610321,4712036,0,0,1,1,found_both
401802686,2025-11-22,13:00,2025,DET,CBJ,4,3,0,1,1,7,0,1,Little Caesars Arena,0.0,N/A,,,,,,fallback,Cam Talbot,Jet Greaves,5734,4894366,0,0,1,1,found_both
401802687,2025-11-22,15:30,2025,NYI,STL,1,2,0,1,1,3,0,1,UBS Arena,0.0,N/A,,,,,,fallback,Ilya Sorokin,Jordan Binnington,3151981,2590874,0,0,1,1,found_both
401802688,2025-11-22,19:00,2025,MTL,TOR,5,2,2,0,2,7,0,1,Bell Centre,0.0,N/A,,,,,,fallback,Jakub Dobes,Dennis Hildeby,4697686,5174160,0,0,1,1,found_both
401802689,2025-11-22,19:00,2025,FLA,EDM,3,6,1,3,4,9,0,1,Amerant Bank Arena,0.0,N/A,,,,,,fallback,Daniil Tarasov,Stuart Skinner,4587994,4268767,0,0,1,1,found_both
401802690,2025-11-22,19:00,2025,PHI,NJD,6,3,4,1,5,9,0,1,Xfinity Mobile Arena,0.0,N/A,,,,,,fallback,Dan Vladar,Jake Allen,3942459,5111,0,0,1,1,found_both
401802691,2025-11-22,19:00,2025,PIT,SEA,2,3,0,0,0,5,0,1,PPG Paints Arena,0.0,N/A,,,,,,fallback,Sergei Murashov,Philipp Grubauer,5188366,5657,0,0,1,1,found_both
401802692,2025-11-22,19:00,2025,WSH,TBL,3,5,1,4,5,8,0,1,Capital One Arena,0.0,N/A,,,,,,fallback,Logan Thompson,Jonas Johansson,4272888,3115546,0,0,1,1,found_both
401802693,2025-11-22,19:00,2025,SJS,OTT,2,3,1,1,2,5,0,1,SAP Center at San Jose,0.0,N/A,,,,,,fallback,Alex Nedeljkovic,Linus Ullmark,3114994,3069285,0,0,1,1,found_both
401802694,2025-11-22,20:00,2025,NSH,COL,0,3,0,1,1,3,0,1,Bridgestone Arena,0.0,N/A,,,,,,fallback,Juuse Saros,Mackenzie Blackwood,3042109,3904177,0,0,1,1,found_both
401802695,2025-11-22,21:00,2025,UTA,NYR,3,2,1,1,2,5,0,1,Delta Center,0.0,N/A,,,,,,fallback,Karel Vejmelka,Jonathan Quick,3942065,3634,0,0,1,1,found_both
401802696,2025-11-22,22:00,2025,CGY,DAL,3,2,1,0,1,5,0,1,Scotiabank Saddledome,0.0,N/A,,,,,,fallback,Devin Cooley,Casey DeSmith,4319911,3025540,0,0,1,1,found_both
401802697,2025-11-22,22:00,2025,ANA,VGK,4,3,2,3,5,7,0,1,Honda Center,0.0,N/A,,,,,,fallback,Lukas Dostal,Akira Schmid,4588165,4587845,0,0,1,1,found_both
401802698,2025-11-23,13:00,2025,BUF,CAR,4,1,1,1,2,5,0,1,KeyBank Center,0.0,N/A,,,,,,fallback,Ukko-Pekka Luukkonen,Frederik Andersen,4233889,2517899,0,0,1,1,found_both
401802699,2025-11-23,16:00,2025,WPG,MIN,0,3,0,0,0,3,0,1,Canada Life Centre,0.0,N/A,,,,,,fallback,Eric Comrie,Jesper Wallstedt,3042057,4874737,0,0,1,1,found_both
401802700,2025-11-23,17:00,2025,NYI,SEA,1,0,0,0,0,1,0,1,UBS Arena,0.0,N/A,,,,,,fallback,David Rittich,Joey Daccord,4063288,3942073,0,0,1,1,found_both
401802701,2025-11-23,19:00,2025,CHI,COL,0,1,0,0,0,1,0,1,United Center,0.0,N/A,,,,,,fallback,Spencer Knight,Scott Wedgewood,4565234,5622,0,0,1,1,found_both
401802702,2025-11-23,20:00,2025,SJS,BOS,3,1,1,0,1,4,0,1,SAP Center at San Jose,0.0,N/A,,,,,,fallback,Yaroslav Askarov,Jeremy Swayman,4697394,4712036,0,0,1,1,found_both
401802703,2025-11-23,21:00,2025,VAN,CGY,2,5,1,2,3,7,0,1,Rogers Arena,0.0,N/A,,,,,,fallback,Kevin Lankinen,Dustin Wolf,4341584,4587952,0,0,1,1,found_both
401802704,2025-11-24,19:00,2025,TBL,PHI,3,0,1,0,1,3,0,1,Benchmark International Arena,0.0,N/A,,,,,,fallback,Andrei Vasilevskiy,Samuel Ersson,2976847,4587815,0,0,1,1,found_both
401802705,2025-11-24,19:00,2025,NJD,DET,4,3,3,1,4,7,0,1,Prudential Center,0.0,N/A,,,,,,fallback,Jacob Markstrom,Cam Talbot,5452,5734,0,0,1,1,found_both
401802706,2025-11-24,19:00,2025,NYR,STL,3,2,0,1,1,5,0,1,Madison Square Garden,0.0,N/A,,,,,,fallback,Igor Shesterkin,Joel Hofer,3151297,4587909,0,0,1,1,found_both
401802707,2025-11-24,19:00,2025,WSH,CBJ,5,1,1,0,1,6,0,1,Capital One Arena,0.0,N/A,,,,,,fallback,Logan Thompson,Elvis Merzlikins,4272888,3151038,0,0,1,1,found_both
401802708,2025-11-24,20:00,2025,NSH,FLA,3,8,2,4,6,11,0,1,Bridgestone Arena,0.0,N/A,,,,,,fallback,Justus Annunen,Daniil Tarasov,4393408,4587994,0,0,1,1,found_both
401802709,2025-11-24,21:00,2025,UTA,VGK,5,1,2,0,2,6,0,1,Delta Center,0.0,N/A,,,,,,fallback,Karel Vejmelka,Carl Lindbom,3942065,5188581,0,0,1,1,found_both
401802710,2025-11-24,21:00,2025,LAK,OTT,2,1,0,0,0,3,0,1,crypto.com Arena,0.0,N/A,,,,,,fallback,Darcy Kuemper,Leevi Merilainen,2610321,4894703,0,0,1,1,found_both
401802711,2025-11-25,21:00,2025,EDM,DAL,3,8,0,4,4,11,0,1,Rogers Place,5.5,EDM -135,-135.0,114.0,-135.0,180.0,-130.0,real,Stuart Skinner,Jake Oettinger,4268767,4196914,0,0,1,1,found_both
401802712,2025-11-26,19:00,2025,DET,NSH,3,6,0,1,1,9,0,1,Little Caesars Arena,6.5,DET -162,-162.0,136.0,-162.0,164.0,114.0,real,Cam Talbot,Justus Annunen,5734,4393408,0,0,1,1,found_both
401802713,2025-11-26,19:00,2025,TBL,CGY,5,1,4,0,4,6,0,1,Benchmark International Arena,5.5,TB -175,-175.0,145.0,-175.0,145.0,-125.0,real,Andrei Vasilevskiy,Dustin Wolf,2976847,4587952,0,0,1,1,found_both
401802714,2025-11-26,19:00,2025,FLA,PHI,2,4,1,0,1,6,0,1,Amerant Bank Arena,5.5,FLA -185,-185.0,154.0,-185.0,145.0,105.0,real,Sergei Bobrovsky,Dan Vladar,5571,3942459,0,0,1,1,found_both
401802715,2025-11-26,19:00,2025,NJD,STL,3,2,1,2,3,5,0,1,Prudential Center,5.5,NJ -135,-135.0,114.0,-135.0,190.0,-115.0,real,Jacob Markstrom,Jordan Binnington,5452,2590874,0,0,1,1,found_both
401802716,2025-11-26,19:00,2025,NYI,BOS,1,3,1,1,2,4,0,1,UBS Arena,0.0,N/A,,,,,,fallback,Ilya Sorokin,Jeremy Swayman,3151981,4712036,0,0,1,1,found_both
401802717,2025-11-26,19:00,2025,PIT,BUF,4,2,1,0,1,6,0,1,PPG Paints Arena,0.0,N/A,,,,,,fallback,Tristan Jarry,Ukko-Pekka Luukkonen,3042020,4233889,0,0,1,1,found_both
401802718,2025-11-26,19:00,2025,WSH,WPG,4,3,2,1,3,7,0,1,Capital One Arena,6.5,WSH -148,-148.0,124.0,-148.0,170.0,102.0,real,Charlie Lindgren,Eric Comrie,3095975,3042057,0,0,1,1,found_both
401802719,2025-11-26,19:00,2025,CAR,NYR,2,4,0,1,1,6,0,1,Lenovo Center,5.5,CAR -192,-192.0,160.0,-192.0,130.0,-135.0,real,Frederik Andersen,Igor Shesterkin,2517899,3151297,0,0,1,1,found_both
401802720,2025-11-26,19:00,2025,CBJ,TOR,1,2,0,0,0,3,0,1,Nationwide Arena,6.5,CBJ -110,-110.0,-110.0,-110.0,210.0,-112.0,real,Jet Greaves,Joseph Woll,4894366,4271575,0,0,1,1,found_both
401802721,2025-11-26,20:30,2025,CHI,MIN,3,4,0,0,0,7,0,1,United Center,5.5,MIN -135,114.0,-135.0,-135.0,,-115.0,real,Spencer Knight,Filip Gustavsson,4565234,4272674,0,0,1,1,found_both
401802722,2025-11-26,21:00,2025,COL,SJS,6,0,2,0,2,6,0,1,Ball Arena,6.5,COL -395,-395.0,310.0,-395.0,-155.0,-105.0,real,Mackenzie Blackwood,Yaroslav Askarov,3904177,4697394,0,0,1,1,found_both
401802723,2025-11-26,21:30,2025,UTA,MTL,3,4,0,2,2,7,0,1,Delta Center,5.5,UTAH -142,-142.0,120.0,-142.0,170.0,-135.0,real,Karel Vejmelka,Jakub Dobes,3942065,4697686,0,0,1,1,found_both
401802724,2025-11-26,22:00,2025,VGK,OTT,3,4,1,3,4,7,0,1,T-Mobile Arena,5.5,VGK -180,-180.0,150.0,-180.0,145.0,-115.0,real,Akira Schmid,Linus Ullmark,4587845,3069285,0,0,1,1,found_both
401802725,2025-11-26,22:00,2025,ANA,VAN,4,5,0,2,2,9,0,1,Honda Center,6.5,ANA -155,-155.0,130.0,-155.0,150.0,-148.0,real,Petr Mrazek,Nikita Tolopilo,5619,5188534,0,0,1,1,found_both
401802726,2025-11-26,22:00,2025,SEA,DAL,2,3,1,1,2,5,0,1,Climate Pledge Arena,5.5,DAL -130,110.0,-130.0,-130.0,-245.0,-118.0,real,Joey Daccord,Casey DeSmith,3942073,3025540,0,0,1,1,found_both
401802728,2025-11-28,12:00,2025,DET,TBL,3,6,1,1,2,9,0,1,Little Caesars Arena,0.0,N/A,,,,,,fallback,John Gibson,Andrei Vasilevskiy,2590824,2976847,0,0,1,1,found_both
401802727,2025-11-28,13:00,2025,BOS,NYR,2,6,0,2,2,8,0,1,TD Garden,5.5,NYR -180,150.0,-180.0,-180.0,-180.0,-110.0,real,Joonas Korpisalo,Igor Shesterkin,3069266,3151297,0,0,1,1,found_both
401802729,2025-11-28,15:30,2025,MIN,COL,3,2,0,1,1,5,0,1,Grand Casino Arena,0.0,N/A,,,,,,fallback,Jesper Wallstedt,Scott Wedgewood,4874737,5622,0,0,1,1,found_both
401802730,2025-11-28,16:00,2025,BUF,NJD,0,5,0,1,1,5,0,1,KeyBank Center,0.0,BUF -112,-112.0,-108.0,-112.0,220.0,,real,Alex Lyon,Jake Allen,3654006,5111,0,0,1,1,found_both
401802731,2025-11-28,16:00,2025,FLA,CGY,3,5,2,2,4,8,0,1,Amerant Bank Arena,5.5,FLA -185,-185.0,154.0,-185.0,142.0,-122.0,real,Daniil Tarasov,Devin Cooley,4587994,4319911,0,0,1,1,found_both
401802732,2025-11-28,16:00,2025,NYI,PHI,3,4,0,2,2,7,0,1,UBS Arena,0.0,N/A,,,,,,fallback,David Rittich,Samuel Ersson,4063288,4587815,0,0,1,1,found_both
401802733,2025-11-28,16:00,2025,STL,OTT,4,3,0,0,0,7,0,1,Enterprise Center,0.0,N/A,,,,,,fallback,Jordan Binnington,Leevi Merilainen,2590874,4894703,0,0,1,1,found_both
401802734,2025-11-28,16:00,2025,VGK,MTL,1,4,0,1,1,5,0,1,T-Mobile Arena,0.0,N/A,,,,,,fallback,Akira Schmid,Sam Montembeault,4587845,3942714,0,0,1,1,found_both
401802735,2025-11-28,16:00,2025,ANA,LAK,5,4,0,1,1,9,0,1,Honda Center,0.0,N/A,,,,,,fallback,Ville Husso,Darcy Kuemper,3151137,2610321,0,0,1,1,found_both
401802736,2025-11-28,16:00,2025,SJS,VAN,3,2,1,1,2,5,0,1,SAP Center at San Jose,6.5,VAN -122,102.0,-122.0,-122.0,-238.0,-122.0,real,Yaroslav Askarov,Nikita Tolopilo,4697394,5188534,0,0,1,1,found_both
401802737,2025-11-28,17:00,2025,WSH,TOR,4,2,0,1,1,6,0,1,Capital One Arena,0.0,N/A,,,,,,fallback,Logan Thompson,Joseph Woll,4272888,4271575,0,0,1,1,found_both
401802738,2025-11-28,17:00,2025,CAR,WPG,5,1,1,0,1,6,0,1,Lenovo Center,6.5,CAR -198,-198.0,164.0,-198.0,124.0,-105.0,real,Brandon Bussi,Thomas Milic,4996097,5188656,0,0,1,1,found_both
401802739,2025-11-28,19:00,2025,CBJ,PIT,3,4,1,1,2,7,0,1,Nationwide Arena,6.5,CBJ -135,-135.0,114.0,-135.0,180.0,110.0,real,Jet Greaves,Tristan Jarry,4894366,3042020,0,0,1,1,found_both
401802740,2025-11-28,20:00,2025,CHI,NSH,3,4,1,0,1,7,0,1,United Center,0.0,NSH -122,102.0,-122.0,-122.0,,,real,Arvid Soderblom,Juuse Saros,4894729,3042109,0,0,1,1,found_both
401802741,2025-11-28,20:00,2025,DAL,UTA,4,3,1,2,3,7,0,1,American Airlines Center,5.5,DAL -130,-130.0,110.0,-130.0,190.0,-130.0,real,Jake Oettinger,Vitek Vanecek,4196914,3114996,0,0,1,1,found_both
401802742,2025-11-29,14:00,2025,NYR,TBL,1,4,0,1,1,5,0,1,Madison Square Garden,0.0,N/A,,,,,,fallback,Igor Shesterkin,Jonas Johansson,3151297,3115546,0,0,1,1,found_both
401802743,2025-11-29,15:00,2025,COL,MTL,7,2,2,0,2,9,0,1,Ball Arena,6.5,MTL +210,-258.0,210.0,-258.0,,100.0,real,Mackenzie Blackwood,Jakub Dobes,3904177,4697686,0,0,1,1,found_both
401802744,2025-11-29,16:00,2025,SEA,EDM,0,4,0,1,1,4,0,1,Climate Pledge Arena,5.5,EDM -155,130.0,-155.0,-155.0,-198.0,-135.0,real,Joey Daccord,Stuart Skinner,3942073,4268767,0,0,1,1,found_both
401802745,2025-11-29,19:00,2025,BOS,DET,3,2,0,0,0,5,0,1,TD Garden,5.5,DET -155,130.0,-155.0,-155.0,-205.0,-118.0,real,Jeremy Swayman,Cam Talbot,4712036,5734,0,0,1,1,found_both
401802746,2025-11-29,19:00,2025,NJD,PHI,3,5,1,1,2,8,0,1,Prudential Center,0.0,N/A,,,,,,fallback,Jacob Markstrom,Dan Vladar,5452,3942459,0,0,1,1,found_both
401802747,2025-11-29,19:00,2025,PIT,TOR,2,7,1,2,3,9,0,1,PPG Paints Arena,6.5,TOR -108,-112.0,-108.0,-112.0,-278.0,-102.0,real,Arturs Silovs,Dennis Hildeby,4576894,5174160,0,0,1,1,found_both
401802748,2025-11-29,19:00,2025,NSH,WPG,2,5,0,2,2,7,0,1,Bridgestone Arena,6.5,WPG -135,114.0,-135.0,-135.0,-238.0,114.0,real,Justus Annunen,Eric Comrie,4393408,3042057,0,0,1,1,found_both
401802749,2025-11-29,20:00,2025,STL,UTA,1,0,0,0,0,1,0,1,Enterprise Center,0.0,N/A,,,,,,fallback,Joel Hofer,Karel Vejmelka,4587909,3942065,0,0,1,1,found_both
401802750,2025-11-29,20:00,2025,MIN,BUF,2,3,2,1,3,5,0,1,Grand Casino Arena,0.0,N/A,,,,,,fallback,Filip Gustavsson,Colten Ellis,4272674,4736758,0,0,1,1,found_both
401802751,2025-11-29,22:00,2025,VGK,SJS,4,3,1,1,2,7,0,1,T-Mobile Arena,6.5,VGK -345,-345.0,275.0,-345.0,-130.0,100.0,real,Carl Lindbom,Alex Nedeljkovic,5188581,3114994,0,0,1,1,found_both
401802752,2025-11-29,22:00,2025,LAK,VAN,2,1,1,0,1,3,0,1,crypto.com Arena,0.0,N/A,,,,,,fallback,Anton Forsberg,Kevin Lankinen,3036851,4341584,0,0,1,1,found_both
401802753,2025-11-30,13:00,2025,NYI,WSH,1,4,0,1,1,5,0,1,UBS Arena,0.0,N/A,,,,,,fallback,Ilya Sorokin,Logan Thompson,3151981,4272888,0,0,1,1,found_both
401802754,2025-11-30,15:30,2025,CHI,ANA,5,3,1,3,4,8,0,1,United Center,0.0,N/A,,,,,,fallback,Spencer Knight,Ville Husso,4565234,3151137,0,0,1,1,found_both
401802755,2025-11-30,17:00,2025,CAR,CGY,1,0,0,0,0,1,0,1,Lenovo Center,0.0,N/A,,,,,,fallback,Brandon Bussi,Devin Cooley,4996097,4319911,0,0,1,1,found_both
401802756,2025-11-30,18:00,2025,DAL,OTT,6,1,0,0,0,7,0,1,American Airlines Center,0.0,DAL -130,-130.0,110.0,-130.0,180.0,,real,Casey DeSmith,Linus Ullmark,3025540,3069285,0,0,1,1,found_both
401802757,2025-12-01,19:00,2025,NJD,CBJ,3,5,2,1,3,8,0,1,Prudential Center,6.5,NJ -148,-148.0,124.0,-148.0,170.0,105.0,real,Jake Allen,Elvis Merzlikins,5111,3151038,0,0,1,1,found_both
