game_id,date,home_team,away_team,both_pitchers_available,home_pitcher_quality_start_rate_L10,away_pitcher_quality_start_rate_L10,diff_pitcher_quality_start_rate_L10,home_pitcher_blowup_rate_L10,away_pitcher_blowup_rate_L10,diff_pitcher_blowup_rate_L10,home_pitcher_era_trend,away_pitcher_era_trend,diff_pitcher_era_trend,home_pitcher_whip_trend,away_pitcher_whip_trend,diff_pitcher_whip_trend,home_pitcher_recent_quality_score,away_pitcher_recent_quality_score,diff_pitcher_recent_quality_score,market_key,split_id,ensemble_prob_raw,ensemble_prob_calibrated,pred_label,confidence,threshold,used_fallback,prob_shrink,publish_pick,publish_threshold_effective,missing_pitchers_rate_test_split,y_true,confidence_bucket
401569920,2024-07-14,CHW,PIT,1,0.0,0.3,-0.3,0.0,0.3,-0.3,0.0,2.318231352578554,-2.318231352578554,0.0,-0.0119962913347912,0.0119962913347912,-3.879166666666667,-3.141602564102564,-0.7375641025641029,full_game,0,0.6499196844133923,0.5282934559172473,1,0.5282934559172473,0.55,0,0.0,0,0.56,0.0,0,<=0.53
401569921,2024-07-14,LAA,SEA,1,0.45,0.7,-0.2499999999999999,0.3,0.2,0.0999999999999999,0.0,0.5344836762510541,-0.5344836762510541,0.0,0.1146008384758281,-0.1146008384758281,-1.8,-1.286031746031746,-0.5139682539682542,full_game,0,0.41873498578505836,0.5320969830462304,1,0.5320969830462304,0.55,0,0.0,0,0.56,0.0,1,0.53-0.56
401569922,2024-07-14,HOU,TEX,1,0.5,0.5,0.0,0.3,0.25,0.0499999999999999,-0.0240047613792238,0.3489819004524888,-0.3729866618317126,0.254813661549673,-0.0910633484162897,0.3458770099659627,-1.687311463046757,-2.9686274509803923,1.281315987933635,full_game,0,0.5787818782592905,0.5294642092278422,1,0.5294642092278422,0.55,0,0.0,0,0.56,0.0,0,<=0.53
401569923,2024-07-14,ARI,TOR,1,0.6,0.4,0.1999999999999999,0.1,0.3,-0.1999999999999999,2.750337194854944,-1.3712967269459375,4.121633921800882,0.7385656417139275,-0.2853815147071961,1.0239471564211235,-2.782198001676412,-1.6059599749843654,-1.1762380266920462,full_game,0,0.5733084503594589,0.5295542751225237,1,0.5295542751225237,0.55,0,0.0,0,0.56,0.0,0,<=0.53
401569924,2024-07-14,MIL,WSH,1,0.0,0.7,-0.7,0.3333333333333333,0.2,0.1333333333333333,0.0,-1.2803329023917258,1.2803329023917258,0.0,-0.0508618832148244,0.0508618832148244,-5.541666666666667,-0.1847008547008547,-5.356965811965813,full_game,0,0.6514962146286698,0.5282675065342615,1,0.5282675065342615,0.55,0,0.0,0,0.5630000000000001,0.0,1,<=0.53
401570012,2024-07-25,NYM,ATL,1,0.4,0.2,0.2,0.5,0.4,0.0999999999999999,-1.6668723098995677,-3.2082765423242465,1.541404232424679,-0.0704255565326053,-0.5520255459907544,0.4815999894581491,-1.4846031746031751,-2.2218300653594767,0.7372268907563015,full_game,1,0.5760138985806417,0.49647449827264,0,0.50352550172736,0.55,0,0.0,0,0.56,0.0,1,<=0.53
401570013,2024-07-25,MIA,BAL,1,0.6,0.3,0.3,0.1,0.5,-0.4,-0.4373777550722519,-2.5008228357008844,2.0634450806286324,-0.1954429199305858,-0.1124807171148631,-0.0829622028157226,-0.3519623655913977,-1.5961111111111117,1.244148745519714,full_game,1,0.5627818323680839,0.49661567567998954,0,0.5033843243200105,0.55,0,0.0,0,0.56,0.0,0,<=0.53
401570014,2024-07-25,TEX,CHW,1,0.6666666666666666,0.6,0.0666666666666666,0.1666666666666666,0.2,-0.0333333333333333,2.8404977375565608,0.8741683914669429,1.9663293460896176,0.1500754147812972,0.1529585733400384,-0.0028831585587412,-3.3083333333333336,-1.333035130718954,-1.9752982026143795,full_game,1,0.8910974709641489,0.4931127457652925,0,0.5068872542347075,0.55,0,0.0,0,0.56,0.0,1,<=0.53
401570015,2024-07-25,CLE,DET,1,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,-0.6818181818181819,0.0,-0.6818181818181819,-0.1738994157026943,0.0,-0.1738994157026943,0.9429417122040074,-1.851219512195122,2.7941612243991294,full_game,1,0.6442633642902936,0.49574631831072036,0,0.5042536816892796,0.55,0,0.0,0,0.5630000000000001,0.0,0,<=0.53
401570016,2024-07-25,LAA,OAK,1,0.0,1.0,-1.0,0.0,0.1,-0.1,0.0,1.0215384615384615,-1.0215384615384615,0.0,0.1638240970499034,-0.1638240970499034,-2.35,0.2231623931623933,-2.573162393162393,full_game,1,0.7597542107580612,0.49451409618733977,0,0.5054859038126602,0.55,0,0.0,0,0.56,0.0,0,<=0.53
401570017,2024-07-25,WSH,SD,1,0.6,0.5,0.0999999999999999,0.2,0.3,-0.0999999999999999,4.685860655737705,-0.0891247628083498,4.774985418546055,0.5076576292559898,0.1581220445167315,0.3495355847392583,-3.820947176684882,-1.955857974910394,-1.865089201774488,full_game,1,0.5675178355507117,0.49656514568236276,0,0.5034348543176372,0.55,0,0.0,0,0.56,0.0,0,<=0.53
401570018,2024-07-25,LAD,SF,1,0.45,0.5,-0.0499999999999999,0.3,0.3,0.0,0.0,0.2780900039008527,-0.2780900039008527,0.0,0.0989750492381582,-0.0989750492381582,-1.8,-1.8575816993464056,0.0575816993464055,full_game,1,0.22404470334758397,0.500229626574122,1,0.500229626574122,0.55,0,0.0,0,0.56,0.0,1,<=0.53
401570019,2024-07-25,TOR,TB,1,0.5,0.6,-0.0999999999999999,0.3,0.3,0.0,1.9555364383845892,0.0977161862527724,1.857820252131817,0.1010464681747138,0.0866517397794299,0.0143947283952838,-2.514529914529914,-2.1312083532600035,-0.3833215612699105,full_game,1,0.5635250918347433,0.496607745598986,0,0.503392254401014,0.55,0,0.0,0,0.56,0.0,0,<=0.53
401570106,2024-08-01,CLE,BAL,1,0.3,0.6,-0.3,0.4,0.3,0.1,-5.100246812011517,2.431953103822174,-7.532199915833691,-0.8256197723844783,0.8215347429294304,-1.6471545153139089,-0.4378571428571427,-2.694719887955182,2.256862745098039,full_game,2,0.6658928246903056,0.5175205411197086,1,0.5175205411197086,0.55,0,0.0,0,0.56,0.0,1,<=0.53
401570107,2024-08-01,LAA,COL,1,0.6666666666666666,0.4,0.2666666666666666,0.3333333333333333,0.3,0.0333333333333333,0.0,-1.1740607286497164,1.1740607286497164,0.0,-0.2105384102194791,0.2105384102194791,-0.8969230769230768,-0.1865582655826557,-0.7103648113404211,full_game,2,0.9291816813310922,0.5310509928857822,1,0.5310509928857822,0.55,0,0.0,0,0.56,0.0,0,0.53-0.56
401570108,2024-08-01,DET,KC,1,0.4285714285714285,0.6,-0.1714285714285714,0.4285714285714285,0.2,0.2285714285714285,-0.4613561553653724,-1.066493922146719,0.6051377667813462,0.0200054215234481,-0.258828714725415,0.2788341362488632,-1.7432514080901178,-0.1840170940170946,-1.5592343140730232,full_game,2,0.33855978772580997,0.49443851374308184,0,0.5055614862569182,0.55,0,0.0,0,0.56,0.0,0,<=0.53
401570109,2024-08-01,ATL,MIA,1,0.5,0.25,0.25,0.3,0.5,-0.2,-0.9994391611747804,-0.545168067226891,-0.4542710939478893,-0.2826799349280453,-0.250700280112045,-0.0319796548160002,-1.047367172675522,-2.9454948646125114,1.8981276919369892,full_game,2,0.6137571655929239,0.51384521674074,1,0.51384521674074,0.55,0,0.0,0,0.56,0.0,1,<=0.53
401570110,2024-08-01,CHC,STL,1,0.4,0.4,0.0,0.2,0.3,-0.0999999999999999,-2.14247608288063,2.925,-5.067476082880631,-0.8027707001265963,0.2750000000000003,-1.0777707001265968,-1.338415300546448,-2.816666666666667,1.478251366120219,full_game,2,0.5079045879260699,0.5063804819568003,1,0.5063804819568003,0.55,0,0.0,0,0.56,0.0,1,<=0.53
401570194,2024-08-08,NYY,LAA,1,0.5,0.6,-0.0999999999999999,0.2,0.3,-0.0999999999999999,1.3943139109120626,-4.134399566278123,5.528713477190186,-0.3460154423991952,-1.0309358151862895,0.6849203727870943,-1.816282051282051,0.090555555555555,-1.906837606837606,full_game,3,0.8120724928063124,0.5240841281228698,1,0.5240841281228698,0.57,0,0.0,0,0.583,0.0,0,<=0.53
401570195,2024-08-08,TOR,BAL,1,0.4,0.5,-0.0999999999999999,0.6,0.3,0.3,44.55220515958332,-2.0482395639029454,46.60044472348627,8.23414924990572,-0.2467327910464772,8.480882040952197,-36.98926322043969,-0.4851148429517081,-36.50414837748798,full_game,3,0.5940806350058185,0.48935753549693817,0,0.5106424645030618,0.57,0,0.0,0,0.57,0.0,1,<=0.53
401570196,2024-08-08,MIA,CIN,1,0.3333333333333333,0.2,0.1333333333333333,0.3333333333333333,0.5,-0.1666666666666666,3.696428571428573,2.17406108597285,1.5223674854557228,0.8154761904761907,0.3314336888601596,0.484042501616031,-5.382341269841271,-3.666458333333333,-1.7158829365079376,full_game,3,0.14299531577541802,0.38567889106649944,0,0.6143211089335006,0.57,0,0.0,0,0.57,0.0,0,0.60-0.65
401570197,2024-08-08,SEA,DET,1,0.4,0.45,-0.0499999999999999,0.5,0.3,0.2,14.70391402714932,0.0,14.70391402714932,1.598677727501257,0.0,1.598677727501257,-11.740235042735042,-1.8,-9.940235042735042,full_game,3,0.705631320476532,0.516136741278167,1,0.516136741278167,0.57,0,0.0,0,0.583,0.0,1,<=0.53
