game_id,date,season,home_team,away_team,home_runs_total,away_runs_total,home_r1,away_r1,home_r2,away_r2,home_r3,away_r3,home_r4,away_r4,home_r5,away_r5,home_runs_f5,away_runs_f5,attendance,odds_details,odds_over_under,home_is_favorite,home_hits,away_hits,time,status_completed,status_state,status_description,status_detail,odds_data_quality
401701042,2024-10-29,2024,NYY,LAD,11,4,0,2,1,0,4,0,0,0,0,2,5,4,49354,,0.0,-1,9,6,,,,,,
401701040,2024-10-28,2024,NYY,LAD,2,4,0,2,0,0,0,1,0,0,0,0,0,3,49368,,0.0,-1,5,5,,,,,,
401701039,2024-10-26,2024,LAD,NYY,4,2,0,0,1,0,3,1,0,0,0,0,4,1,52725,,0.0,-1,8,4,,,,,,
401701038,2024-10-25,2024,LAD,NYY,6,3,0,0,0,0,0,0,0,0,1,0,1,0,52394,,0.0,-1,7,10,,,,,,
401701036,2024-10-20,2024,LAD,NYM,10,5,2,1,0,0,4,0,0,2,0,0,6,3,52674,,0.0,-1,11,11,,,,,,
401701054,2024-10-19,2024,CLE,NYY,2,5,0,0,1,0,0,0,0,0,1,0,2,0,32545,,0.0,-1,7,9,,,,,,
401701053,2024-10-18,2024,CLE,NYY,6,8,1,2,0,1,1,0,0,0,0,0,2,3,35263,,0.0,-1,11,10,,,,,,
401701035,2024-10-18,2024,NYM,LAD,12,6,3,0,0,1,5,0,2,1,0,3,10,5,43841,,0.0,-1,14,9,,,,,,
401701052,2024-10-17,2024,CLE,NYY,7,5,0,0,0,1,2,0,0,0,0,0,2,1,32531,,0.0,-1,12,6,,,,,,
401701034,2024-10-17,2024,NYM,LAD,2,10,1,1,0,0,1,2,0,2,0,0,2,5,43882,,0.0,-1,10,12,,,,,,
401701033,2024-10-16,2024,NYM,LAD,0,8,0,0,0,2,0,0,0,0,0,0,0,2,43883,,0.0,-1,4,10,,,,,,
401701051,2024-10-15,2024,NYY,CLE,6,3,1,0,2,0,0,0,0,0,0,2,3,2,47054,,0.0,-1,11,8,,,,,,
401701050,2024-10-14,2024,NYY,CLE,5,2,0,0,0,0,3,0,1,0,0,0,4,0,47264,,0.0,-1,6,6,,,,,,
401701032,2024-10-14,2024,LAD,NYM,3,7,0,1,0,5,0,0,0,0,1,0,1,6,52926,,0.0,-1,5,11,,,,,,
401701031,2024-10-13,2024,LAD,NYM,9,0,2,0,1,0,0,0,3,0,0,0,6,0,53503,,0.0,-1,9,3,,,,,,
401701061,2024-10-12,2024,CLE,DET,7,3,0,0,0,0,0,0,0,0,5,1,5,1,34105,,0.0,-1,11,7,,,,,,
401701030,2024-10-11,2024,LAD,SD,2,0,0,0,1,0,0,0,0,0,0,0,1,0,53183,,0.0,-1,4,2,,,,,,
401701060,2024-10-10,2024,DET,CLE,4,5,0,1,1,0,0,0,0,0,1,1,2,2,44923,,0.0,-1,9,11,,,,,,
401701048,2024-10-10,2024,KC,NYY,1,3,0,1,0,0,0,0,0,0,0,1,0,2,39012,,0.0,-1,6,8,,,,,,
401701059,2024-10-09,2024,DET,CLE,3,0,1,0,0,0,1,0,0,0,0,0,2,0,44885,,0.0,-1,5,6,,,,,,
401701046,2024-10-09,2024,KC,NYY,2,3,0,0,0,0,0,0,0,1,2,1,2,2,40312,,0.0,-1,6,4,,,,,,
401701029,2024-10-09,2024,SD,LAD,0,8,0,1,0,2,0,2,0,0,0,0,0,5,47773,,0.0,-1,7,12,,,,,,
401701021,2024-10-09,2024,NYM,PHI,4,1,0,0,0,0,0,0,0,1,0,0,0,1,44103,,0.0,-1,8,4,,,,,,
401701028,2024-10-08,2024,SD,LAD,6,5,0,1,6,0,0,4,0,0,0,0,6,5,47744,,0.0,-1,7,6,,,,,,
401701020,2024-10-08,2024,NYM,PHI,7,2,0,0,1,0,0,0,1,0,0,0,2,0,44093,,0.0,-1,9,5,,,,,,
401701058,2024-10-07,2024,CLE,DET,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33650,,0.0,-1,3,9,,,,,,
401701043,2024-10-07,2024,NYY,KC,2,4,0,0,0,0,1,0,0,4,0,0,1,4,48034,,0.0,-1,7,11,,,,,,
401701025,2024-10-06,2024,LAD,SD,2,10,0,1,1,2,0,0,0,0,0,0,1,3,54119,,0.0,-1,5,13,,,,,,
401701018,2024-10-06,2024,PHI,NYM,7,6,0,0,0,0,0,2,0,0,0,0,0,2,45679,,0.0,-1,10,11,,,,,,
401701057,2024-10-05,2024,CLE,DET,7,0,5,0,0,0,0,0,0,0,0,0,5,0,33548,,0.0,-1,8,4,,,,,,
401701041,2024-10-05,2024,NYY,KC,6,5,0,0,0,1,2,0,0,2,2,0,4,3,48790,,0.0,-1,9,9,,,,,,
401701023,2024-10-05,2024,LAD,SD,7,5,0,3,3,0,0,2,3,0,1,0,7,5,53028,,0.0,-1,10,7,,,,,,
401701016,2024-10-05,2024,PHI,NYM,2,6,1,0,0,0,0,0,0,0,0,0,1,0,45751,,0.0,-1,5,8,,,,,,
401701011,2024-10-03,2024,MIL,NYM,2,4,0,0,0,0,0,0,0,0,0,0,0,0,41594,,0.0,-1,7,5,,,,,,
401701026,2024-10-02,2024,BAL,KC,1,2,0,1,0,0,0,0,0,0,1,0,1,1,38698,,0.0,-1,6,9,,,,,,
401701017,2024-10-02,2024,HOU,DET,2,5,0,0,0,0,0,0,0,0,0,0,0,0,40824,,0.0,-1,5,7,,,,,,
401701013,2024-10-02,2024,SD,ATL,5,4,0,1,5,0,0,0,0,0,0,1,5,2,47705,,0.0,-1,10,6,,,,,,
401701010,2024-10-02,2024,MIL,NYM,5,3,1,1,0,2,0,0,0,0,1,0,2,3,40350,,0.0,-1,11,8,,,,,,
401701024,2024-10-01,2024,BAL,KC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41506,,0.0,-1,5,5,,,,,,
401701015,2024-10-01,2024,HOU,DET,1,3,0,0,0,3,0,0,0,0,0,0,0,3,40617,,0.0,-1,7,10,,,,,,
401701012,2024-10-01,2024,SD,ATL,4,0,2,0,1,0,0,0,0,0,0,0,3,0,47647,,0.0,-1,5,7,,,,,,
401701009,2024-10-01,2024,MIL,NYM,4,8,2,0,0,3,0,0,2,0,0,5,4,8,40022,,0.0,-1,8,7,,,,,,
401725089,2024-09-30,2024,ATL,NYM,3,0,0,0,1,0,0,0,0,0,0,0,1,0,41561,,0.0,-1,6,3,,,,,,
401725088,2024-09-30,2024,ATL,NYM,7,8,0,0,0,0,2,0,0,0,0,0,2,0,0,,0.0,-1,12,11,,,,,,
401570898,2024-09-29,2024,LAA,TEX,0,8,0,0,0,0,0,0,0,1,0,0,0,1,35145,,0.0,-1,4,11,,,,,,
401570897,2024-09-29,2024,BOS,TB,3,1,0,0,0,0,2,0,0,1,1,0,3,1,34862,,0.0,-1,7,8,,,,,,
401570896,2024-09-29,2024,SF,STL,1,6,0,0,0,0,0,1,0,0,0,2,0,3,32348,,0.0,-1,7,7,,,,,,
401570895,2024-09-29,2024,ARI,SD,11,2,0,0,0,1,0,0,6,0,1,0,7,1,38892,,0.0,-1,16,4,,,,,,
401570894,2024-09-29,2024,NYY,PIT,6,4,2,0,0,0,2,3,0,0,0,1,4,4,44108,,0.0,-1,5,5,,,,,,
401570893,2024-09-29,2024,WSH,PHI,3,6,1,2,0,0,0,0,0,0,2,4,3,6,26729,,0.0,-1,11,9,,,,,,
401570892,2024-09-29,2024,SEA,OAK,6,4,0,0,0,0,0,0,2,0,4,0,6,0,42177,,0.0,-1,9,7,,,,,,
401570891,2024-09-29,2024,MIL,NYM,0,5,0,1,0,0,0,0,0,2,0,1,0,4,33754,,0.0,-1,3,12,,,,,,
401570890,2024-09-29,2024,TOR,MIA,1,3,0,2,0,0,0,0,0,0,0,0,0,2,31688,,0.0,-1,4,9,,,,,,
401570889,2024-09-29,2024,COL,LAD,1,2,0,0,1,0,0,0,0,0,0,0,1,0,48320,,0.0,-1,6,5,,,,,,
401570888,2024-09-29,2024,ATL,KC,2,4,0,3,0,0,1,0,1,1,0,0,2,4,39043,,0.0,-1,8,5,,,,,,
401570886,2024-09-29,2024,CHC,CIN,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33792,,0.0,-1,3,9,,,,,,
401570885,2024-09-29,2024,DET,CHW,5,9,0,0,0,2,0,3,0,0,4,0,4,5,41740,,0.0,-1,6,11,,,,,,
401570884,2024-09-29,2024,MIN,BAL,2,6,0,0,1,0,1,0,0,0,0,3,2,3,26041,,0.0,-1,7,9,,,,,,
401570883,2024-09-28,2024,LAA,TEX,8,9,0,0,3,1,4,0,0,1,0,0,7,2,41560,,0.0,-1,13,9,,,,,,
401570882,2024-09-28,2024,BOS,TB,2,7,1,0,0,0,0,2,0,0,0,4,1,6,35333,,0.0,-1,5,10,,,,,,
401570881,2024-09-28,2024,SF,STL,6,5,2,1,0,0,0,0,2,0,0,1,4,2,36328,,0.0,-1,11,13,,,,,,
401570880,2024-09-28,2024,ARI,SD,0,5,0,0,0,0,0,0,0,0,0,0,0,0,42915,,0.0,-1,2,10,,,,,,
401570879,2024-09-28,2024,NYY,PIT,4,9,0,0,0,1,0,0,0,1,1,2,1,4,46069,,0.0,-1,7,8,,,,,,
401570878,2024-09-28,2024,WSH,PHI,6,3,0,0,0,0,0,0,0,0,0,0,0,0,38135,,0.0,-1,9,5,,,,,,
401570877,2024-09-28,2024,SEA,OAK,7,6,0,0,0,0,0,0,3,0,0,2,3,2,33007,,0.0,-1,9,10,,,,,,
401570876,2024-09-28,2024,MIL,NYM,6,0,0,0,0,0,0,0,2,0,0,0,2,0,39637,,0.0,-1,9,2,,,,,,
401570875,2024-09-28,2024,TOR,MIA,1,8,1,2,0,0,0,0,0,0,0,0,1,2,35733,,0.0,-1,4,11,,,,,,
401570874,2024-09-28,2024,COL,LAD,2,13,1,0,0,3,1,1,0,1,0,3,2,8,48395,,0.0,-1,6,18,,,,,,
401570873,2024-09-28,2024,ATL,KC,2,1,0,0,0,0,0,1,1,0,0,0,1,1,38775,,0.0,-1,5,3,,,,,,
401570872,2024-09-28,2024,CLE,HOU,3,4,2,1,0,3,1,0,0,0,0,0,3,4,33609,,0.0,-1,9,9,,,,,,
401570871,2024-09-28,2024,CHC,CIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38180,,0.0,-1,8,3,,,,,,
401570870,2024-09-28,2024,DET,CHW,0,4,0,0,0,1,0,0,0,0,0,0,0,1,41933,,0.0,-1,3,5,,,,,,
401570869,2024-09-28,2024,MIN,BAL,2,9,0,2,0,3,0,1,0,1,0,1,0,8,30558,,0.0,-1,7,16,,,,,,
401570868,2024-09-27,2024,LAA,TEX,2,5,1,3,0,0,0,0,0,1,1,0,2,4,39308,,0.0,-1,7,10,,,,,,
401570867,2024-09-27,2024,BOS,TB,1,2,0,0,0,0,0,0,0,0,0,0,0,0,33694,,0.0,-1,6,5,,,,,,
401570866,2024-09-27,2024,SF,STL,3,6,0,1,3,0,0,1,0,4,0,0,3,6,35101,,0.0,-1,9,13,,,,,,
401570865,2024-09-27,2024,ARI,SD,3,5,2,4,0,0,0,0,0,1,0,0,2,5,43310,,0.0,-1,6,10,,,,,,
401570864,2024-09-27,2024,NYY,PIT,2,4,0,0,0,0,0,0,0,0,2,0,2,0,41778,,0.0,-1,6,6,,,,,,
401570863,2024-09-27,2024,WSH,PHI,9,1,4,0,2,0,0,0,1,0,0,0,7,0,31796,,0.0,-1,16,4,,,,,,
401570862,2024-09-27,2024,SEA,OAK,2,0,0,0,1,0,1,0,0,0,0,0,2,0,41429,,0.0,-1,4,5,,,,,,
401570861,2024-09-27,2024,MIL,NYM,8,4,4,0,1,0,0,2,1,0,0,0,6,2,33996,,0.0,-1,8,7,,,,,,
401570860,2024-09-27,2024,TOR,MIA,5,15,0,3,0,2,3,1,1,3,0,0,4,9,31597,,0.0,-1,12,17,,,,,,
401570859,2024-09-27,2024,COL,LAD,4,11,1,2,0,3,0,0,0,1,1,0,2,6,48750,,0.0,-1,8,15,,,,,,
401570858,2024-09-27,2024,ATL,KC,3,0,0,0,0,0,0,0,2,0,0,0,2,0,36212,,0.0,-1,4,3,,,,,,
401570857,2024-09-27,2024,CLE,HOU,2,5,0,1,0,0,0,0,0,2,0,2,0,5,34149,,0.0,-1,3,13,,,,,,
401570856,2024-09-27,2024,CHC,CIN,1,0,0,0,0,0,0,0,0,0,1,0,1,0,32083,,0.0,-1,5,4,,,,,,
401570855,2024-09-27,2024,DET,CHW,4,1,0,0,0,0,0,0,0,0,2,0,2,0,44435,,0.0,-1,8,3,,,,,,
401570854,2024-09-27,2024,MIN,BAL,2,7,0,0,0,2,0,0,0,0,0,0,0,2,26058,,0.0,-1,4,12,,,,,,
401570853,2024-09-26,2024,OAK,TEX,3,2,0,0,0,0,2,0,0,0,1,0,3,0,46889,,0.0,-1,9,5,,,,,,
401570852,2024-09-26,2024,DET,TB,4,3,0,0,0,0,0,2,0,0,0,1,0,3,27867,,0.0,-1,8,7,,,,,,
401570851,2024-09-26,2024,COL,STL,10,8,2,2,2,3,0,0,1,0,0,1,5,6,25344,,0.0,-1,14,14,,,,,,
401570850,2024-09-26,2024,LAD,SD,7,2,0,0,0,0,0,0,0,0,0,1,0,1,52433,,0.0,-1,11,8,,,,,,
401570849,2024-09-26,2024,PIT,MIL,2,5,0,0,0,0,0,1,0,0,0,2,0,3,16797,,0.0,-1,5,14,,,,,,
401570848,2024-09-26,2024,MIN,MIA,6,8,0,1,0,0,0,0,0,0,0,3,0,4,17341,,0.0,-1,12,13,,,,,,
401570847,2024-09-26,2024,WSH,KC,4,7,1,0,0,1,3,3,0,0,0,0,4,4,14357,,0.0,-1,7,8,,,,,,
401570846,2024-09-26,2024,NYY,BAL,10,1,0,0,1,0,0,0,0,0,0,0,1,0,42022,,0.0,-1,8,7,,,,,,
401570845,2024-09-26,2024,CHW,LAA,7,0,0,0,0,0,0,0,0,0,7,0,7,0,15678,,0.0,-1,12,6,,,,,,
401570844,2024-09-25,2024,OAK,TEX,1,5,0,3,1,0,0,2,0,0,0,0,1,5,35270,,0.0,-1,9,8,,,,,,
401570843,2024-09-25,2024,DET,TB,7,1,2,0,0,0,1,1,0,0,0,0,3,1,32463,,0.0,-1,13,7,,,,,,
401570842,2024-09-25,2024,COL,STL,2,5,0,0,0,1,1,1,0,1,0,1,1,4,26863,,0.0,-1,9,9,,,,,,
401570841,2024-09-25,2024,ARI,SF,8,2,0,0,3,1,1,0,1,0,0,0,5,1,23767,,0.0,-1,11,6,,,,,,
401570840,2024-09-25,2024,HOU,SEA,1,8,0,0,0,0,1,0,0,0,0,0,1,0,32219,,0.0,-1,4,8,,,,,,
401570839,2024-09-25,2024,LAD,SD,4,3,1,0,0,2,0,0,2,0,0,1,3,3,52310,,0.0,-1,8,4,,,,,,
401570837,2024-09-25,2024,PIT,MIL,2,1,0,0,0,1,0,0,0,0,2,0,2,1,15965,,0.0,-1,3,5,,,,,,
401570836,2024-09-25,2024,MIN,MIA,8,3,0,3,0,0,2,0,1,0,0,0,3,3,18162,,0.0,-1,8,11,,,,,,
401570835,2024-09-25,2024,WSH,KC,0,3,0,0,0,0,0,1,0,0,0,0,0,1,16670,,0.0,-1,2,7,,,,,,
401570834,2024-09-25,2024,CLE,CIN,5,2,1,0,0,0,0,0,1,0,0,0,2,0,25860,,0.0,-1,8,6,,,,,,
401570833,2024-09-25,2024,PHI,CHC,9,6,3,0,0,0,1,0,1,3,3,1,8,4,42438,,0.0,-1,13,9,,,,,,
401570832,2024-09-25,2024,TOR,BOS,6,1,0,0,0,0,0,0,2,0,2,0,4,0,27694,,0.0,-1,11,7,,,,,,
401570831,2024-09-25,2024,NYY,BAL,7,9,0,3,1,0,0,0,0,4,2,1,3,8,41010,,0.0,-1,10,17,,,,,,
401570830,2024-09-25,2024,CHW,LAA,4,3,0,0,2,0,0,0,1,2,0,0,3,2,18423,,0.0,-1,9,8,,,,,,
401570829,2024-09-24,2024,OAK,TEX,5,4,2,1,0,0,1,0,0,1,0,1,3,3,30402,,0.0,-1,6,10,,,,,,
401570828,2024-09-24,2024,DET,TB,2,1,0,0,0,0,0,0,0,0,2,0,2,0,22770,,0.0,-1,3,3,,,,,,
401570827,2024-09-24,2024,COL,STL,3,7,0,0,0,0,1,2,0,0,2,0,3,2,25944,,0.0,-1,8,11,,,,,,
401570826,2024-09-24,2024,ARI,SF,0,11,0,0,0,1,0,6,0,1,0,2,0,10,22355,,0.0,-1,6,14,,,,,,
401570825,2024-09-24,2024,HOU,SEA,4,3,1,0,0,1,0,2,1,0,2,0,4,3,38195,,0.0,-1,6,9,,,,,,
401570824,2024-09-24,2024,LAD,SD,2,4,1,0,0,2,0,0,0,2,0,0,1,4,50369,,0.0,-1,9,8,,,,,,
401570823,2024-09-24,2024,ATL,NYM,5,1,0,0,0,0,3,0,1,0,1,0,5,0,40103,,0.0,-1,10,4,,,,,,
401570822,2024-09-24,2024,PIT,MIL,2,7,0,0,2,3,0,0,0,1,0,0,2,4,14020,,0.0,-1,10,6,,,,,,
401570821,2024-09-24,2024,MIN,MIA,1,4,0,0,0,4,1,0,0,0,0,0,1,4,21983,,0.0,-1,8,10,,,,,,
401570820,2024-09-24,2024,WSH,KC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14477,,0.0,-1,5,8,,,,,,
401570819,2024-09-24,2024,CLE,CIN,6,1,3,0,0,0,0,0,0,1,1,0,4,1,19752,,0.0,-1,10,4,,,,,,
401570818,2024-09-24,2024,PHI,CHC,4,10,1,0,1,6,0,0,0,0,0,0,2,6,42033,,0.0,-1,7,15,,,,,,
401570817,2024-09-24,2024,TOR,BOS,5,6,0,0,0,0,2,0,0,0,1,0,3,0,29178,,0.0,-1,5,11,,,,,,
401570816,2024-09-24,2024,NYY,BAL,3,5,0,0,0,1,0,0,1,1,0,0,1,2,41149,,0.0,-1,7,8,,,,,,
401570815,2024-09-24,2024,CHW,LAA,3,2,0,0,0,0,0,0,0,0,0,0,0,0,17606,,0.0,-1,6,5,,,,,,
401570814,2024-09-23,2024,ARI,SF,3,6,1,0,0,0,1,3,0,1,0,1,2,5,23359,,0.0,-1,7,9,,,,,,
401570813,2024-09-23,2024,HOU,SEA,1,6,0,0,0,0,0,1,0,0,0,0,0,1,34554,,0.0,-1,4,13,,,,,,
401570812,2024-09-23,2024,PHI,CHC,6,2,0,0,2,0,2,0,0,0,1,0,5,0,42386,,0.0,-1,11,7,,,,,,
401570811,2024-09-23,2024,TOR,BOS,1,4,0,0,0,1,0,1,0,1,0,0,0,3,22254,,0.0,-1,6,5,,,,,,
401723370,2024-09-22,2024,BOS,MIN,9,3,0,0,0,0,0,0,0,0,3,2,3,2,31941,,0.0,-1,10,8,,,,,,
401570810,2024-09-22,2024,CHC,WSH,5,0,2,0,0,0,0,0,3,0,0,0,5,0,30086,,0.0,-1,7,8,,,,,,
401570809,2024-09-22,2024,TB,TOR,4,3,0,0,0,0,0,0,0,1,0,0,0,1,20567,,0.0,-1,7,11,,,,,,
401570808,2024-09-22,2024,KC,SF,0,2,0,0,0,2,0,0,0,0,0,0,0,2,24189,,0.0,-1,3,3,,,,,,
401570807,2024-09-22,2024,TEX,SEA,6,5,0,0,0,1,0,1,0,0,0,0,0,2,39882,,0.0,-1,10,8,,,,,,
401570806,2024-09-22,2024,CIN,PIT,0,2,0,1,0,0,0,0,0,0,0,1,0,2,34750,,0.0,-1,3,7,,,,,,
401570805,2024-09-22,2024,NYM,PHI,2,1,0,1,1,0,0,0,0,0,0,0,1,1,43139,,0.0,-1,7,5,,,,,,
401570804,2024-09-22,2024,OAK,NYY,4,7,2,0,0,2,0,1,0,0,0,2,2,5,24663,,0.0,-1,7,9,,,,,,
401570803,2024-09-22,2024,BOS,MIN,8,1,3,0,0,0,3,0,1,1,1,0,8,1,32307,,0.0,-1,11,4,,,,,,
401570802,2024-09-22,2024,BAL,DET,3,4,0,0,0,2,0,1,0,0,3,0,3,3,44040,,0.0,-1,6,5,,,,,,
401570801,2024-09-22,2024,LAD,COL,6,5,0,3,0,0,0,1,1,0,0,0,1,4,50730,,0.0,-1,11,9,,,,,,
401570800,2024-09-22,2024,STL,CLE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,39100,,0.0,-1,5,2,,,,,,
401570799,2024-09-22,2024,SD,CHW,4,2,0,0,0,0,1,1,0,0,0,0,1,1,45197,,0.0,-1,5,5,,,,,,
401570798,2024-09-22,2024,MIA,ATL,4,5,0,1,1,0,0,0,1,0,0,2,2,3,20490,,0.0,-1,9,11,,,,,,
401570797,2024-09-22,2024,MIL,ARI,10,9,0,1,0,0,1,7,2,0,0,0,3,8,37612,,0.0,-1,16,9,,,,,,
401570796,2024-09-22,2024,HOU,LAA,8,9,0,0,0,0,1,0,0,0,3,0,4,0,39631,,0.0,-1,12,12,,,,,,
401570795,2024-09-21,2024,CHC,WSH,1,5,0,0,0,1,0,0,0,0,0,0,0,1,38819,,0.0,-1,2,12,,,,,,
401570794,2024-09-21,2024,TB,TOR,3,2,0,0,1,0,2,0,0,0,0,1,3,1,20704,,0.0,-1,7,9,,,,,,
401570793,2024-09-21,2024,KC,SF,0,9,0,1,0,0,0,0,0,2,0,0,0,3,24189,,0.0,-1,5,9,,,,,,
401570792,2024-09-21,2024,TEX,SEA,4,8,0,2,0,0,2,0,0,0,0,0,2,2,39929,,0.0,-1,12,16,,,,,,
401570791,2024-09-21,2024,CIN,PIT,7,1,0,0,0,0,3,0,3,0,0,0,6,0,25574,,0.0,-1,9,7,,,,,,
401570790,2024-09-21,2024,NYM,PHI,6,3,0,1,2,0,0,0,0,0,0,1,2,2,44152,,0.0,-1,9,4,,,,,,
401570789,2024-09-21,2024,OAK,NYY,0,10,0,2,0,1,0,3,0,0,0,0,0,6,33198,,0.0,-1,5,14,,,,,,
401570787,2024-09-21,2024,BAL,DET,4,6,0,0,1,2,0,0,0,0,0,0,1,2,39647,,0.0,-1,10,11,,,,,,
401570786,2024-09-21,2024,LAD,COL,3,6,0,1,0,2,2,0,1,0,0,1,3,4,52267,,0.0,-1,7,8,,,,,,
401570785,2024-09-21,2024,STL,CLE,6,5,0,0,0,0,0,0,2,0,0,1,2,1,41317,,0.0,-1,8,10,,,,,,
401570784,2024-09-21,2024,SD,CHW,6,2,0,0,2,0,0,0,1,0,1,0,4,0,45360,,0.0,-1,11,4,,,,,,
401570783,2024-09-21,2024,MIA,ATL,2,6,1,0,0,1,0,0,0,0,0,1,1,2,25225,,0.0,-1,6,14,,,,,,
401570782,2024-09-21,2024,MIL,ARI,0,5,0,2,0,0,0,0,0,0,0,1,0,3,35068,,0.0,-1,2,6,,,,,,
401570781,2024-09-21,2024,HOU,LAA,10,4,1,0,2,1,4,0,1,1,0,0,8,2,40502,,0.0,-1,20,10,,,,,,
401570780,2024-09-20,2024,CHC,WSH,3,1,1,0,0,0,0,0,0,0,0,0,1,0,29590,,0.0,-1,6,5,,,,,,
401570779,2024-09-20,2024,TB,TOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14372,,0.0,-1,6,5,,,,,,
401570778,2024-09-20,2024,KC,SF,1,2,0,1,0,0,0,0,0,0,0,0,0,1,22117,,0.0,-1,5,8,,,,,,
401570777,2024-09-20,2024,TEX,SEA,2,8,0,0,0,0,0,1,2,0,0,3,2,4,33387,,0.0,-1,9,10,,,,,,
401570776,2024-09-20,2024,CIN,PIT,8,3,1,0,0,0,4,0,3,0,0,0,8,0,40541,,0.0,-1,8,9,,,,,,
401570775,2024-09-20,2024,NYM,PHI,2,12,2,0,0,1,0,1,0,6,0,0,2,8,41474,,0.0,-1,4,17,,,,,,
401570774,2024-09-20,2024,OAK,NYY,2,4,0,0,0,0,0,0,1,0,0,1,1,1,23426,,0.0,-1,3,8,,,,,,
401570773,2024-09-20,2024,BOS,MIN,2,4,0,0,0,0,0,0,1,0,0,0,1,0,33052,,0.0,-1,9,13,,,,,,
401570772,2024-09-20,2024,BAL,DET,7,1,2,0,1,0,0,0,2,0,0,0,5,0,33629,,0.0,-1,9,7,,,,,,
401570771,2024-09-20,2024,LAD,COL,6,4,0,0,0,1,0,0,0,0,3,1,3,2,49073,,0.0,-1,9,5,,,,,,
401570770,2024-09-20,2024,STL,CLE,1,5,0,0,0,0,0,1,1,1,0,1,1,3,33967,,0.0,-1,7,8,,,,,,
401570769,2024-09-20,2024,SD,CHW,3,2,0,0,0,0,0,0,0,0,0,0,0,0,45790,,0.0,-1,10,6,,,,,,
401570768,2024-09-20,2024,MIA,ATL,4,3,3,0,0,0,0,1,0,1,1,0,4,2,17139,,0.0,-1,8,9,,,,,,
401570767,2024-09-20,2024,MIL,ARI,4,7,0,1,0,2,0,0,0,0,4,1,4,4,32123,,0.0,-1,12,12,,,,,,
401570766,2024-09-20,2024,HOU,LAA,9,7,0,0,1,0,5,1,2,2,0,3,8,6,39666,,0.0,-1,14,13,,,,,,
401570765,2024-09-19,2024,CHC,WSH,7,6,1,1,0,0,2,2,0,0,2,0,5,3,31479,,0.0,-1,12,13,,,,,,
401570764,2024-09-19,2024,TEX,TOR,0,4,0,0,0,1,0,1,0,0,0,0,0,2,30384,,0.0,-1,2,7,,,,,,
401570763,2024-09-19,2024,BAL,SF,5,3,0,0,0,0,0,0,3,2,0,0,3,2,23181,,0.0,-1,10,8,,,,,,
401570762,2024-09-19,2024,STL,PIT,2,3,0,0,0,0,0,0,1,1,0,0,1,1,32194,,0.0,-1,6,8,,,,,,
401570761,2024-09-19,2024,NYM,PHI,10,6,2,0,0,0,2,2,5,1,0,0,9,3,35982,,0.0,-1,11,8,,,,,,
401570760,2024-09-19,2024,SEA,NYY,3,2,3,0,0,0,0,2,0,0,0,0,3,2,34255,,0.0,-1,6,6,,,,,,
401570759,2024-09-19,2024,CLE,MIN,3,2,1,0,0,0,0,0,0,0,0,2,1,2,21707,,0.0,-1,11,3,,,,,,
401570758,2024-09-19,2024,MIA,LAD,4,20,0,1,1,1,0,5,0,0,2,0,3,7,17560,,0.0,-1,9,16,,,,,,
401570757,2024-09-19,2024,TB,BOS,2,0,0,0,0,0,1,0,0,0,0,0,1,0,13120,,0.0,-1,7,1,,,,,,
401570756,2024-09-19,2024,CIN,ATL,3,15,0,0,0,1,1,3,0,0,1,4,2,8,20071,,0.0,-1,10,18,,,,,,
401570755,2024-09-19,2024,MIL,ARI,1,5,0,0,0,0,0,0,0,0,0,3,0,3,25093,,0.0,-1,2,7,,,,,,
401570754,2024-09-19,2024,HOU,LAA,3,1,0,1,0,0,0,0,1,0,0,0,1,1,33107,,0.0,-1,6,6,,,,,,
401570753,2024-09-18,2024,NYM,WSH,10,0,0,0,0,0,0,0,9,0,0,0,9,0,34196,,0.0,-1,11,3,,,,,,
401570752,2024-09-18,2024,TEX,TOR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34625,,0.0,-1,5,5,,,,,,
401570751,2024-09-18,2024,BAL,SF,3,5,0,1,0,0,2,0,0,3,0,0,2,4,23856,,0.0,-1,7,9,,,,,,
401570750,2024-09-18,2024,STL,PIT,10,5,0,0,2,0,2,0,0,2,0,0,4,2,30061,,0.0,-1,14,13,,,,,,
401570749,2024-09-18,2024,MIL,PHI,2,1,0,0,0,1,0,0,0,0,1,0,1,1,30048,,0.0,-1,5,4,,,,,,
401570748,2024-09-18,2024,CHC,OAK,3,5,0,0,0,0,0,0,0,1,3,0,3,1,27806,,0.0,-1,6,9,,,,,,
401570747,2024-09-18,2024,SEA,NYY,1,2,0,0,0,1,0,0,0,0,0,0,0,1,31674,,0.0,-1,6,3,,,,,,
401570746,2024-09-18,2024,CLE,MIN,5,4,0,1,1,0,0,0,0,0,0,1,1,2,19391,,0.0,-1,7,8,,,,,,
401570745,2024-09-18,2024,MIA,LAD,4,8,0,0,0,1,0,0,0,5,0,0,0,6,17138,,0.0,-1,8,11,,,,,,
