game_id,date,season,home_team,away_team,home_score,away_score,is_draw,total_goals,TARGET_full_game,TARGET_over_25,TARGET_btts,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_games_last_10_days,away_games_last_10_days,diff_games_last_10_days,home_games_last_14_days,away_games_last_14_days,diff_games_last_14_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_draw_pct_L5,away_draw_pct_L5,diff_draw_pct_L5,home_draw_pct_L10,away_draw_pct_L10,diff_draw_pct_L10,home_goal_diff_L3,away_goal_diff_L3,diff_goal_diff_L3,home_goal_diff_L5,away_goal_diff_L5,diff_goal_diff_L5,home_goal_diff_L10,away_goal_diff_L10,diff_goal_diff_L10,home_goals_scored_L3,away_goals_scored_L3,diff_goals_scored_L3,home_goals_scored_L5,away_goals_scored_L5,diff_goals_scored_L5,home_goals_scored_L10,away_goals_scored_L10,diff_goals_scored_L10,home_goals_allowed_L3,away_goals_allowed_L3,diff_goals_allowed_L3,home_goals_allowed_L5,away_goals_allowed_L5,diff_goals_allowed_L5,home_goals_allowed_L10,away_goals_allowed_L10,diff_goals_allowed_L10,home_goal_diff_std_L10,away_goal_diff_std_L10,diff_goal_diff_std_L10,home_goals_scored_std_L10,away_goals_scored_std_L10,diff_goals_scored_std_L10,home_goals_allowed_std_L10,away_goals_allowed_std_L10,diff_goals_allowed_std_L10,home_btts_rate_L10,away_btts_rate_L10,diff_btts_rate_L10,home_over_25_rate_L10,away_over_25_rate_L10,diff_over_25_rate_L10,home_home_only_win_pct_L5,home_home_only_goal_diff_L5,home_home_only_draw_pct_L5,home_home_only_btts_rate_L10,home_home_only_over_25_rate_L10,away_away_only_win_pct_L5,away_away_only_goal_diff_L5,away_away_only_draw_pct_L5,away_away_only_btts_rate_L10,away_away_only_over_25_rate_L10,diff_surface_win_pct_L5,diff_surface_goal_diff_L5,diff_surface_draw_pct_L5,diff_surface_btts_rate_L10,diff_surface_over_25_rate_L10,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_goal_diff,away_momentum_goal_diff,diff_momentum_goal_diff,home_surface_edge,away_surface_edge,diff_surface_edge,home_fatigue_index,away_fatigue_index,diff_fatigue_index,home_form_power,away_form_power,diff_form_power,match_parity_elo,match_parity_goal_diff,draw_pressure_avg,draw_pressure_surface_avg,home_schedule_load_exp,away_schedule_load_exp,diff_schedule_load_exp,home_attack_closing_trend,away_attack_closing_trend,diff_attack_closing_trend,home_defense_closing_trend,away_defense_closing_trend,diff_defense_closing_trend,home_match_stability_L10,away_match_stability_L10,diff_match_stability_L10,draw_equilibrium_index,odds_over_under,market_missing,home_momentum,away_momentum,diff_momentum,home_consistency,away_consistency,diff_consistency,home_form_l10,away_form_l10,diff_form_l10,home_form_l3,away_form_l3,diff_form_l3,home_ppg_l15,away_ppg_l15,diff_ppg_l15,home_gf_l10,away_gf_l10,diff_gf_l10,home_ga_l10,away_ga_l10,diff_ga_l10,home_gf_volatility,away_gf_volatility,home_ga_volatility,away_ga_volatility,home_early_scoring,away_early_scoring,home_late_scoring,away_late_scoring,h2h_home_wins,h2h_draws,h2h_home_losses,h2h_home_gf,h2h_home_ga,h2h_home_gd
401840821,2026-01-10,2026,MTY,TOL,0,1,0,1,0,0,0,1554.2822146641424,1621.9150473603252,-67.63283269618273,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.3,0.4,-0.1,0.0,0.2,-0.2,0.3,0.4,-0.1,-0.3333333333333333,0.3333333333333333,-0.6666666666666666,-0.2,0.0,-0.2,-0.1,0.3,-0.4,1.3333333333333333,1.6666666666666667,-0.3333333333333335,1.6,1.0,0.6000000000000001,1.6,1.1,0.5,1.6666666666666667,1.3333333333333333,0.3333333333333335,1.8,1.0,0.8,1.7,0.8,0.8999999999999999,1.449137674618944,0.9486832980505138,0.5004543765684302,1.07496769977314,1.1972189997378655,-0.1222512999647253,1.2516655570345727,0.7888106377466161,0.4628549192879566,0.7,0.4,0.2999999999999999,0.5,0.4,0.0999999999999999,0.6,1.0,0.4,0.6,0.5,0.2,-0.2,0.4,0.3,0.4,0.3999999999999999,1.2,0.0,0.3,0.0999999999999999,0.1,0.0,0.1,-0.1,-0.3,0.1999999999999999,0.3,-0.2,0.5,-14.0,-14.0,0.0,-0.03,0.12,-0.15,67.63283269618273,0.4,0.35,0.4,0.0,0.0,0.0,-0.2666666666666668,0.5666666666666667,-0.8333333333333335,0.0333333333333332,-0.5333333333333332,0.5666666666666664,0.4083069769263125,0.513167019494862,-0.1048600425685494,0.2503276494639837,0.0,0,1.2,1.5333333333333334,-0.3333333333333335,0.5611462742637445,0.5783629786442162,-0.0172167043804716,12.0,16.0,-4.0,3.0,6.0,-3.0,1.4666666666666666,2.066666666666667,-0.6000000000000003,1.6,1.1,0.5,1.7,0.8,0.8999999999999999,1.07496769977314,1.1972189997378648,1.2516655570345725,0.7888106377466155,0.3,0.24,0.2,0.16,2,1,3,10.0,14.0,-4.0
401840822,2026-01-11,2026,PUM,QRO,1,1,1,2,2,0,1,1472.5580699036034,1470.272683024874,2.2853868787292413,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,-0.1999999999999999,0.2,0.5,-0.3,0.2,0.0,0.2,0.3,0.1,0.1999999999999999,0.6666666666666666,0.0,0.6666666666666666,0.2,-0.6,0.8,-0.5,-0.2,-0.3,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.8,1.0,0.8,1.4,1.2,0.1999999999999999,2.0,1.3333333333333333,0.6666666666666667,1.6,1.6,0.0,1.9,1.4,0.5,1.7159383568311668,1.9888578520235063,-0.2729194951923395,1.1737877907772671,1.0327955589886444,0.1409922317886227,1.1005049346146116,1.3498971154211057,-0.249392180806494,0.9,0.4,0.5,0.6,0.5,0.0999999999999999,0.4,0.4,0.2,0.5,0.3,0.4,-0.6,0.2,0.4,0.6,0.0,1.0,0.0,0.0999999999999999,-0.3,0.2,0.0999999999999999,0.1,0.7,-0.3999999999999999,1.1,0.2,-0.0999999999999999,0.3,-14.0,-14.0,0.0,-0.1,-0.1,0.0,2.2853868787292413,0.3,0.2,0.2,0.0,0.0,0.0,1.2666666666666666,0.1333333333333333,1.1333333333333333,-0.1,0.0666666666666666,-0.1666666666666667,0.3681968692274571,0.3345759649703593,0.0336209042570978,0.1799866070524095,0.0,0,1.4666666666666666,2.0,-0.5333333333333334,0.6009270000873783,0.4981515648606126,0.1027754352267656,9.0,16.0,-7.0,6.0,6.0,0.0,1.2,1.3333333333333333,-0.1333333333333333,1.4,1.2,0.1999999999999999,1.9,1.4,0.5,1.1737877907772674,1.0327955589886444,1.100504934614612,1.349897115421106,0.36,0.3,0.24,0.2,1,0,1,4.0,3.0,1.0
401840823,2026-01-11,2026,ASL,UANL,1,2,0,3,0,1,1,1438.4136725432434,1582.7530598052244,-144.33938726198107,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.3,0.5,-0.2,0.0,0.4,-0.4,0.1,0.3,-0.1999999999999999,-1.3333333333333333,0.0,-1.3333333333333333,-0.2,1.0,-1.2,-0.1,0.7,-0.7999999999999999,1.6666666666666667,1.0,0.6666666666666667,1.6,1.8,-0.1999999999999999,1.5,1.7,-0.1999999999999999,3.0,1.0,2.0,1.8,0.8,1.0,1.6,1.0,0.6000000000000001,1.5951314818673863,2.110818693198342,-0.5156872113309556,1.1785113019775793,1.418136492412176,-0.2396251904345967,1.2649110640673529,0.9428090415820638,0.3221020224852891,0.7,0.6,0.0999999999999999,0.6,0.5,0.0999999999999999,0.2,-0.2,0.2,0.6,0.5,0.2,-0.6,0.4,0.6,0.4,0.0,0.3999999999999999,-0.2,0.0,0.0999999999999999,0.1,-0.0999999999999999,0.2,-0.1,0.3,-0.4,-0.0999999999999999,-0.3,0.2,-14.0,-14.0,0.0,-0.03,0.35,-0.38,144.33938726198107,0.7999999999999999,0.2,0.3,0.0,0.0,0.0,0.1666666666666667,-0.7,0.8666666666666667,-1.4,0.0,-1.4,0.3853369307055021,0.3214587858130249,0.0638781448924771,0.1108737236545474,0.0,0,0.9,1.4666666666666666,-0.5666666666666665,0.5285954792089682,0.5611462742637445,-0.0325507950547763,10.0,18.0,-8.0,0.0,4.0,-4.0,0.8666666666666667,1.9333333333333331,-1.0666666666666669,1.5,1.7,-0.1999999999999999,1.6,1.0,0.6000000000000001,1.1785113019775793,1.4181364924121764,1.2649110640673518,0.9428090415820634,0.36,0.3,0.24,0.2,0,0,2,2.0,6.0,-4.0
401840824,2026-01-13,2026,NEC,MTY,0,2,0,2,0,0,0,1500.769445373665,1546.6878774123152,-45.91843203865028,3.0,3.0,0.0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0.6,0.4,0.1999999999999999,0.4,0.3,0.1,0.4,0.0,0.4,0.2,0.2,0.0,1.6666666666666667,-0.3333333333333333,2.0,1.2,0.0,1.2,0.1,-0.2,0.3,2.6666666666666665,1.0,1.6666666666666663,2.6,1.2,1.4,2.0,1.4,0.6000000000000001,1.0,1.3333333333333333,-0.3333333333333332,1.4,1.2,0.1999999999999999,1.9,1.6,0.2999999999999998,1.66332999331662,1.475729574745244,0.187600418571376,1.4142135623730954,1.1737877907772674,0.240425771595828,1.5238839267549946,1.264911064067352,0.2589728626876426,0.8,0.6,0.2,0.6,0.4,0.1999999999999999,0.4,0.6,0.4,0.6,0.3,0.0,-1.2,0.2,0.7,0.7,0.4,1.7999999999999998,0.2,-0.0999999999999999,-0.3999999999999999,0.1999999999999999,0.1,0.0999999999999999,1.1,0.2,0.8999999999999999,0.0,-0.3,0.3,-2.0,-2.0,0.0,0.04,-0.06,0.1,45.91843203865028,0.3,0.2,0.3,2.5,2.5,0.0,0.6666666666666665,-0.3999999999999999,1.0666666666666664,0.8999999999999999,0.2666666666666668,0.6333333333333331,0.3754698075377093,0.4039213370478484,-0.0284515295101391,0.187597484130463,0.0,0,2.2666666666666666,1.0,1.2666666666666666,0.5233864313438397,0.5432265601979007,-0.019840128854061,14.0,11.0,3.0,7.0,3.0,4.0,1.0666666666666669,1.2666666666666666,-0.1999999999999999,2.0,1.4,0.6000000000000001,1.9,1.6,0.2999999999999998,1.4142135623730951,1.1737877907772674,1.5238839267549946,1.2649110640673518,0.36,0.24,0.24,0.16,0,0,2,0.0,4.0,-4.0
401840825,2026-01-13,2026,PAC,LEO,2,1,0,3,1,1,1,1496.3229922914077,1463.9290176343852,32.393974657022454,3.0,3.0,0.0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0.2,0.2,0.0,0.3,0.1,0.1999999999999999,0.0,0.2,-0.2,0.2,0.2,0.0,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,-0.6,-0.8,0.2,-0.2,-1.5,1.3,1.3333333333333333,1.0,0.3333333333333332,0.8,0.8,0.0,1.2,0.8,0.3999999999999999,1.6666666666666667,1.6666666666666667,0.0,1.4,1.6,-0.2000000000000001,1.4,2.3,-0.8999999999999999,1.229272594305718,1.6499158227686113,-0.4206432284628933,1.0327955589886446,0.9189365834726811,0.1138589755159633,0.6992058987801011,1.2516655570345725,-0.5524596582544714,0.6,0.5,0.0999999999999999,0.6,0.5,0.0999999999999999,0.4,-0.2,0.0,0.3,0.4,0.0,-2.6,0.0,0.3,0.4,0.4,2.4,0.0,0.0,0.0,-0.0999999999999999,0.1,-0.1999999999999999,-0.3999999999999999,0.7,-1.1,0.1,-0.1,0.2,-2.0,-2.0,0.0,-0.06,-0.15,0.09,32.393974657022454,1.3,0.2,0.0,2.5,2.5,0.0,0.1333333333333333,0.1999999999999999,-0.0666666666666666,-0.2666666666666668,0.6333333333333331,-0.8999999999999999,0.4485768149459707,0.3773704777366127,0.0712063372093579,0.0591884105000907,0.0,0,0.6,0.9666666666666668,-0.3666666666666667,0.5432265601979007,0.6760582280641501,-0.1328316678662493,11.0,5.0,6.0,3.0,3.0,0.0,0.8666666666666667,0.8666666666666667,0.0,1.2,0.8,0.3999999999999999,1.4,2.3,-0.8999999999999999,1.0327955589886444,0.9189365834726816,0.6992058987801011,1.2516655570345725,0.36,0.3,0.24,0.2,0,1,1,2.0,3.0,-1.0
401840826,2026-01-13,2026,PUE,MAZ,2,1,0,3,1,1,1,1390.1536386195307,1434.038315477955,-43.8846768584242,4.0,4.0,0.0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0.2,0.0,0.2,0.2,0.1,0.1,0.2,0.6,-0.3999999999999999,0.2,0.5,-0.3,-1.0,-0.6666666666666666,-0.3333333333333333,-0.8,-0.4,-0.4,-0.8,-0.5,-0.3,0.6666666666666666,0.6666666666666666,0.0,1.4,1.2,0.1999999999999999,1.4,1.2,0.1999999999999999,1.6666666666666667,1.3333333333333333,0.3333333333333335,2.2,1.6,0.6000000000000001,2.2,1.7,0.5000000000000002,1.3165611772087669,0.9718253158075504,0.3447358614012166,1.577621275493231,0.7888106377466156,0.7888106377466154,1.0327955589886442,0.6749485577105527,0.3578470012780914,0.6,0.8,-0.2,0.7,0.6,0.0999999999999999,0.2,-1.2,0.2,0.4,0.5,0.0,-1.2,0.2,0.4,0.5,0.2,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.0999999999999999,-0.0999999999999999,0.0,-0.1,0.1,-3.0,-3.0,0.0,-0.16,-0.05,-0.11,43.8846768584242,0.3,0.35,0.2,1.5,1.5,0.0,-0.7333333333333333,-0.5333333333333333,-0.1999999999999999,0.5333333333333334,0.3666666666666667,0.1666666666666667,0.4316743325574089,0.5071443154640985,-0.0754699829066896,0.2079601869788788,0.0,0,0.8666666666666667,0.5333333333333333,0.3333333333333333,0.5902424685647605,0.6936878055091062,-0.1034453369443457,8.0,8.0,0.0,3.0,1.0,2.0,0.6,0.6666666666666666,-0.0666666666666666,1.4,1.2,0.1999999999999999,2.2,1.7,0.5000000000000002,1.577621275493231,0.7888106377466155,1.0327955589886446,0.674948557710553,0.42,0.36,0.2799999999999999,0.24,0,0,2,1.0,3.0,-2.0
401840828,2026-01-13,2026,JUA,GDL,0,1,0,1,0,0,0,1503.047206045631,1520.0500834671575,-17.002877421527046,4.0,3.0,1.0,0,0,0,0,1,-1,1,1,0,1,1,0,1,1,0,1,1,0,0.4,0.6,-0.1999999999999999,0.3,0.7,-0.3999999999999999,0.2,0.2,0.0,0.3,0.1,0.1999999999999999,0.0,0.3333333333333333,-0.3333333333333333,-0.2,0.8,-1.0,-0.3,1.1,-1.4,1.0,1.3333333333333333,-0.3333333333333332,1.2,1.8,-0.6000000000000001,1.7,1.9,-0.1999999999999999,1.0,1.0,0.0,1.4,1.0,0.3999999999999999,2.0,0.8,1.2,1.1595018087284057,1.3703203194062974,-0.2108185106778919,1.0593499054713804,1.3703203194062976,-0.3109704139349172,1.3333333333333337,1.0327955589886444,0.3005377743446893,0.9,0.4,0.5,0.9,0.4,0.5,0.2,-0.2,0.4,0.7,0.7,0.6,0.4,0.0,0.5,0.4,-0.3999999999999999,-0.6000000000000001,0.4,0.1999999999999999,0.2999999999999999,0.1,-0.0999999999999999,0.2,0.0999999999999999,-0.3,0.4,-0.0999999999999999,-0.0999999999999999,0.0,-3.0,-2.0,-1.0,-0.09,0.77,-0.86,17.002877421527046,1.4,0.2,0.2,1.5,2.5,-1.0,-0.7,-0.5666666666666667,-0.1333333333333333,1.0,-0.1999999999999999,1.2,0.4630697672760167,0.4218839081843898,0.0411858590916268,0.1261130421692802,0.0,0,1.5333333333333334,1.9,-0.3666666666666665,0.5611462742637445,0.5611462742637445,0.0,12.0,22.0,-10.0,4.0,4.0,0.0,1.2666666666666666,1.9333333333333331,-0.6666666666666667,1.7,1.9,-0.1999999999999999,2.0,0.8,1.2,1.0593499054713802,1.3703203194062978,1.3333333333333333,1.0327955589886446,0.54,0.24,0.36,0.16,1,1,0,3.0,2.0,1.0
401840827,2026-01-14,2026,CAZ,ATS,2,0,0,2,1,0,0,1597.5730733598818,1461.9987723588033,135.57430100107854,4.0,5.0,-1.0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0.2,0.4,-0.2,0.4,0.4,0.0,0.6,0.2,0.3999999999999999,0.4,0.2,0.2,-0.3333333333333333,-0.3333333333333333,0.0,0.0,-0.4,0.4,0.5,-0.3,0.8,1.0,0.3333333333333333,0.6666666666666667,1.2,0.8,0.3999999999999999,1.6,1.1,0.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.2,1.2,0.0,1.1,1.4,-0.2999999999999998,1.2692955176439846,1.8287822299126932,-0.5594867122687088,0.9660917830792958,1.1972189997378648,-0.231127216658569,0.9944289260117531,1.2649110640673515,-0.2704821380555983,0.7,0.4,0.2999999999999999,0.5,0.3,0.2,0.6,0.6,0.2,0.8,0.7,0.0,-1.8,0.2,0.6,0.5,0.6,2.4,0.0,0.2,0.1999999999999999,-0.2,0.0,-0.2,-0.5,-0.1,-0.3999999999999999,0.1999999999999999,-0.4,0.6,-3.0,-4.0,1.0,0.2,-0.12,0.32,135.57430100107854,0.8,0.3,0.2,1.5,1.5,0.0,-0.6000000000000001,-0.7666666666666668,0.1666666666666667,-0.2333333333333331,0.7333333333333333,-0.9666666666666665,0.4406653925083386,0.3535090080196323,0.0871563844887062,0.1137185829501851,0.0,0,1.0666666666666669,1.4,-0.3333333333333332,0.5783629786442162,0.5233864313438397,0.0549765473003764,16.0,14.0,2.0,2.0,4.0,-2.0,1.6,1.0666666666666669,0.5333333333333334,1.6,1.1,0.5,1.1,1.4,-0.2999999999999998,0.966091783079296,1.1972189997378648,0.9944289260117534,1.2649110640673518,0.3,0.18,0.2,0.12,0,2,0,4.0,4.0,0.0
401840829,2026-01-14,2026,AME,ASL,0,2,0,2,0,0,0,1578.6051101693922,1432.53406030996,146.07104985943215,5.0,3.0,2.0,0,0,0,0,1,-1,1,1,0,1,1,0,1,1,0,1,1,0,0.4,0.2,0.2,0.5,0.3,0.2,0.2,0.0,0.2,0.2,0.0,0.2,-0.3333333333333333,-1.3333333333333333,1.0,-0.2,-0.8,0.6000000000000001,0.5,-0.2,0.7,0.6666666666666666,1.0,-0.3333333333333333,0.8,1.4,-0.5999999999999999,1.6,1.5,0.1,1.0,2.333333333333333,-1.3333333333333337,1.0,2.2,-1.2000000000000002,1.1,1.7,-0.5999999999999999,1.840893502864544,1.6193277068654823,0.2215657959990615,1.3498971154211064,1.1785113019775793,0.1713858134435271,0.8755950357709131,1.2516655570345736,-0.3760705212636605,0.5,0.7,-0.1999999999999999,0.6,0.7,-0.0999999999999999,1.0,2.0,0.0,0.5,0.6,0.4,0.0,0.0,0.7,0.7,0.6,2.0,0.0,-0.1999999999999999,-0.0999999999999999,-0.0999999999999999,-0.0999999999999999,0.0,-0.7,-0.6000000000000001,-0.0999999999999998,0.5,0.1,0.3999999999999999,-4.0,-2.0,-2.0,0.25,-0.06,0.31,146.07104985943215,0.7,0.1,0.0,1.5,2.5,-1.0,-0.9333333333333336,-0.5,-0.4333333333333334,0.1,-0.6333333333333335,0.7333333333333336,0.3520019314316693,0.3817773535472153,-0.029775422115546,0.0230782415624898,0.0,0,1.3666666666666667,0.4,0.9666666666666668,0.5272878358626079,0.5169541084603522,0.0103337274022556,17.0,9.0,8.0,4.0,0.0,4.0,1.8,0.8666666666666667,0.9333333333333332,1.6,1.5,0.1,1.1,1.7,-0.5999999999999999,1.349897115421106,1.1785113019775793,0.8755950357709131,1.2516655570345725,0.36,0.42,0.24,0.2799999999999999,2,0,0,4.0,0.0,4.0
401840830,2026-01-14,2026,QRO,TIJ,1,2,0,3,0,1,1,1470.272683024874,1499.0359106578496,-28.76322763297549,3.0,5.0,-2.0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0.6,0.6,0.0,0.5,0.3,0.2,0.2,0.2,0.0,0.2,0.3,-0.0999999999999999,0.6666666666666666,-0.6666666666666666,1.3333333333333333,0.2,0.4,-0.2,-0.1,-0.4,0.3,1.3333333333333333,1.0,0.3333333333333332,1.2,1.6,-0.4000000000000001,1.3,1.4,-0.0999999999999998,0.6666666666666666,1.6666666666666667,-1.0,1.0,1.2,-0.1999999999999999,1.4,1.8,-0.4000000000000001,1.9692073983655909,2.458545188611436,-0.4893377902458455,0.9486832980505138,1.3498971154211057,-0.4012138173705919,1.3498971154211057,1.932183566158592,-0.5822864507374863,0.5,0.4,0.0999999999999999,0.5,0.6,-0.0999999999999999,0.6,0.2,0.0,0.5,0.4,0.0,-2.4,0.0,0.5,0.6,0.6,2.6,0.0,0.0,-0.1999999999999999,0.0999999999999999,0.3,-0.2,0.3,0.8,-0.5,0.0999999999999999,-0.3,0.3999999999999999,-2.0,-4.0,2.0,-0.05,-0.12,0.0699999999999999,28.76322763297549,0.3,0.25,0.0,2.5,1.5,1.0,0.0333333333333332,-0.3999999999999999,0.4333333333333331,0.7333333333333333,0.1333333333333333,0.6,0.3367902156482747,0.2891389140419148,0.0476513016063599,0.1003499814053287,0.0,0,1.9666666666666663,1.7666666666666666,0.1999999999999999,0.5272878358626079,0.5611462742637445,-0.0338584384011366,17.0,12.0,5.0,7.0,4.0,3.0,1.4,1.4666666666666666,-0.0666666666666666,1.3,1.4,-0.0999999999999998,1.4,1.8,-0.4000000000000001,0.9486832980505138,1.3498971154211057,1.349897115421106,1.932183566158592,0.3,0.36,0.2,0.24,0,0,2,1.0,3.0,-2.0
401840831,2026-01-14,2026,UANL,PUM,0,1,0,1,0,0,0,1588.6326720385075,1472.5580699036034,116.07460213490435,3.0,3.0,0.0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0.4,0.4,0.0,0.5,0.2,0.3,0.4,0.4,0.0,0.3,0.3,0.0,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.2,0.4,-0.2,0.7,-0.5,1.2,1.3333333333333333,1.6666666666666667,-0.3333333333333335,1.2,2.0,-0.8,1.7,1.4,0.3,1.0,2.0,-1.0,1.0,1.6,-0.6000000000000001,1.0,1.9,-0.8999999999999999,2.110818693198342,1.7159383568311668,0.3948803363671751,1.418136492412176,1.1737877907772671,0.2443487016349088,0.9428090415820638,1.1005049346146116,-0.1576958930325478,0.6,0.9,-0.3,0.5,0.6,-0.0999999999999999,0.8,2.0,0.2,0.5,0.4,0.2,-0.8,0.4,0.8,0.6,0.6000000000000001,2.8,-0.2,-0.3,-0.1999999999999999,-0.0999999999999999,0.2,-0.3,-0.4999999999999999,0.9,-1.4,0.3,0.0,0.3,-2.0,-2.0,0.0,0.35,-0.1,0.4499999999999999,116.07460213490435,1.2,0.3,0.3,2.5,2.5,0.0,-0.3666666666666667,0.2666666666666668,-0.6333333333333335,0.0,-0.1,0.1,0.3214587858130249,0.3681968692274571,-0.0467380834144322,0.1244162005922444,0.0,0,1.7,1.5,0.1999999999999999,0.5611462742637445,0.6009270000873783,-0.0397807258236337,18.0,9.0,9.0,6.0,4.0,2.0,2.066666666666667,1.2,0.8666666666666669,1.7,1.4,0.3,1.0,1.9,-0.8999999999999999,1.4181364924121764,1.1737877907772671,0.9428090415820634,1.100504934614612,0.3,0.36,0.2,0.24,1,1,0,3.0,2.0,1.0
401840832,2026-01-14,2026,TOL,SAN,3,1,0,4,1,1,1,1629.5093846121524,1414.281687242928,215.2276973692244,4.0,4.0,0.0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0.6,0.4,0.1999999999999999,0.5,0.4,0.0999999999999999,0.0,0.2,-0.2,0.3,0.1,0.1999999999999999,0.3333333333333333,-1.3333333333333333,1.6666666666666663,0.2,-0.4,0.6000000000000001,0.4,-0.6,1.0,1.0,1.0,0.0,1.2,1.6,-0.4000000000000001,1.2,1.2,0.0,0.6666666666666666,2.333333333333333,-1.666666666666667,1.0,2.0,-1.0,0.8,1.8,-1.0,0.966091783079296,2.065591117977289,-1.0994993348979931,1.135292424395094,0.9189365834726814,0.2163558409224127,0.7888106377466161,1.6193277068654826,-0.8305170691188665,0.4,0.5,-0.0999999999999999,0.4,0.6,-0.1999999999999999,0.6,0.8,0.4,0.7,0.7,0.0,-1.4,0.4,0.6,0.7,0.6,2.2,0.0,0.0999999999999999,0.0,0.0999999999999999,0.0,0.0999999999999999,-0.2,0.1999999999999999,-0.3999999999999999,0.0999999999999999,-0.4,0.5,-3.0,-3.0,0.0,0.2,-0.24,0.44,215.2276973692244,1.0,0.2,0.4,1.5,1.5,0.0,-0.1999999999999999,-0.1999999999999999,0.0,0.1333333333333334,-0.5333333333333334,0.6666666666666669,0.5086232538105614,0.3262013626461089,0.1824218911644525,0.1019674916531944,0.0,0,2.0,1.3333333333333333,0.6666666666666667,0.5611462742637445,0.5018552939675578,0.0592909802961867,18.0,13.0,5.0,6.0,3.0,3.0,2.066666666666667,1.1333333333333333,0.9333333333333336,1.2,1.2,0.0,0.8,1.8,-1.0,1.1352924243950933,0.9189365834726816,0.7888106377466155,1.6193277068654828,0.24,0.36,0.16,0.24,2,0,0,6.0,3.0,3.0
401840833,2026-01-16,2026,MAZ,MTY,1,5,0,6,0,1,1,1426.179111457475,1554.7818546645772,-128.6027432071021,3.0,3.0,0.0,0,0,0,1,1,0,1,1,0,2,2,0,2,2,0,2,2,0,0.0,0.4,-0.4,0.1,0.4,-0.3,0.4,0.0,0.4,0.4,0.1,0.3,-0.6666666666666666,0.0,-0.6666666666666666,-0.6,0.0,-0.6,-0.6,0.0,-0.6,1.0,1.3333333333333333,-0.3333333333333332,1.0,1.2,-0.1999999999999999,1.2,1.5,-0.3,1.6666666666666667,1.3333333333333333,0.3333333333333335,1.6,1.2,0.4000000000000001,1.8,1.5,0.3,0.966091783079296,1.6329931618554523,-0.6669013787761563,0.7888106377466156,1.1785113019775797,-0.3897006642309638,0.6324555320336757,1.3540064007726604,-0.7215508687389848,0.8,0.5,0.3,0.7,0.4,0.2999999999999999,0.2,0.0,0.6,1.0,0.8,0.2,-0.8,0.0,0.7,0.7,0.0,0.8,0.6,0.3,0.1,-0.1,0.0,-0.1,0.0,0.0,0.0,0.1,-0.2,0.3,-1.0,-1.0,0.0,-0.06,0.0,-0.06,128.6027432071021,0.6,0.25,0.3,3.3,3.3,0.0,-0.1999999999999999,-0.1666666666666667,-0.0333333333333332,0.1333333333333333,0.1666666666666667,-0.0333333333333334,0.5086232538105614,0.3797958971132711,0.1288273566972902,0.1392530604685527,0.0,0,0.3333333333333333,1.3,-0.9666666666666668,0.683772233983162,0.5018552939675578,0.1819169400156042,7.0,13.0,-6.0,1.0,3.0,-2.0,0.6,1.2666666666666666,-0.6666666666666666,1.2,1.5,-0.3,1.8,1.5,0.3,0.7888106377466155,1.1785113019775793,0.6324555320336759,1.35400640077266,0.42,0.24,0.2799999999999999,0.16,1,0,1,3.0,3.0,0.0
