game_id,date,season,home_team,away_team,home_ppg_l5,away_ppg_l5,diff_ppg_l5,home_gf_l5,away_gf_l5,diff_gf_l5,home_gd_l5,away_gd_l5,diff_gd_l5,home_goals_total_l5,away_goals_total_l5,combined_goals_l5,home_momentum,away_momentum,diff_momentum,home_consistency,away_consistency,diff_consistency,home_form_l10,away_form_l10,diff_form_l10,home_form_l3,away_form_l3,diff_form_l3,home_ppg_l15,away_ppg_l15,diff_ppg_l15,home_gf_l10,away_gf_l10,diff_gf_l10,home_ga_l10,away_ga_l10,diff_ga_l10,home_gf_volatility,away_gf_volatility,home_ga_volatility,away_ga_volatility,home_early_scoring,away_early_scoring,home_late_scoring,away_late_scoring,h2h_home_wins,h2h_draws,h2h_home_losses,h2h_home_gf,h2h_home_ga,h2h_home_gd,home_score,away_score,is_draw,total_goals,TARGET_full_game,TARGET_over_25,TARGET_btts
762220,2025-12-06,2025,UANL,CAZ,1.6,1.6,0.0,2.0,1.8,0.19999999999999996,0.8,0.6,0.20000000000000007,3.2,3.0,6.2,1.6,1.5666666666666667,0.03333333333333344,0.6009270000873783,0.5783629786442162,0.022564021443162163,21.0,16.0,5.0,4.0,5.0,-1.0,2.0,1.9333333333333333,0.06666666666666665,2.2,1.5,0.7000000000000002,1.1,1.1,0.0,1.6865480854231356,1.0801234497346435,1.1005049346146119,0.9944289260117533,0.3,0.24,0.2,0.16000000000000003,1,2,0,4.0,3.0,1.0,1,1,1,2,2,0,1
762221,2025-12-06,2025,TOL,MTY,1.6,1.4,0.20000000000000018,0.8,1.4,-0.5999999999999999,0.4,0.0,0.4,1.2,2.8,4.0,1.4666666666666666,1.5333333333333334,-0.06666666666666687,0.6009270000873783,0.54866453307578,0.05226246701159831,19.0,15.0,4.0,4.0,6.0,-2.0,2.066666666666667,1.6666666666666667,0.40000000000000013,1.7,1.5,0.19999999999999996,0.7,1.4,-0.7,1.636391694484477,1.0801234497346435,0.8232726023485646,1.2649110640673518,0.3,0.24,0.2,0.16000000000000003,2,1,2,11.0,8.0,3.0,3,2,0,5,1,1,1
762464,2025-12-11,2025,UANL,TOL,1.6,2.0,-0.3999999999999999,2.0,1.4,0.6000000000000001,0.8,0.6,0.20000000000000007,3.2,2.2,5.4,1.5,1.9,-0.3999999999999999,0.6009270000873783,0.6009270000873783,0.0,19.0,19.0,0.0,5.0,4.0,1.0,1.8666666666666667,2.2666666666666666,-0.3999999999999999,2.1,1.7,0.40000000000000013,1.2,0.8,0.3999999999999999,1.728840330651992,1.636391694484477,1.0327955589886444,0.9189365834726815,0.3,0.3,0.2,0.2,1,1,2,5.0,8.0,-3.0,1,0,0,1,1,0,0
762465,2025-12-14,2025,TOL,UANL,1.4,1.6,-0.20000000000000018,1.0,1.6,-0.6000000000000001,0.0,0.6,-0.6,2.0,2.6,4.6,1.2666666666666666,1.7333333333333334,-0.4666666666666668,0.5783629786442162,0.6009270000873783,-0.022564021443162163,16.0,21.0,-5.0,3.0,5.0,-2.0,2.066666666666667,2.0,0.06666666666666687,1.3,2.1,-0.8,0.7,1.1,-0.40000000000000013,1.4944341180973264,1.728840330651992,0.8232726023485646,1.1005049346146119,0.24,0.3,0.16000000000000003,0.2,2,1,2,8.0,6.0,2.0,2,1,0,3,1,1,1
401840815,2026-01-09,2026,ATS,PUE,0.8,1.4,-0.5999999999999999,0.6,2.2,-1.6,-1.0,-0.4,-0.6,2.2,4.8,7.0,0.7333333333333333,1.4,-0.6666666666666666,0.5611462742637445,0.5902424685647605,-0.029096194301015954,12.0,8.0,4.0,1.0,4.0,-3.0,0.8666666666666667,0.8,0.06666666666666665,1.2,1.5,-0.30000000000000004,1.6,2.4,-0.7999999999999998,1.2292725943057181,1.509230856356236,1.1737877907772674,0.9660917830792959,0.24,0.48,0.16000000000000003,0.32000000000000006,2,0,0,6.0,4.0,2.0,1,0,0,1,1,0,0
401840816,2026-01-09,2026,TIJ,AME,1.8,1.4,0.40000000000000013,1.8,1.2,0.6000000000000001,-0.2,-0.2,0.0,3.8,2.6,6.4,1.8,1.4333333333333333,0.3666666666666667,0.5233864313438397,0.516954108460352,0.006432322883487718,14.0,19.0,-5.0,6.0,3.0,3.0,1.4666666666666666,1.9333333333333333,-0.4666666666666668,1.6,1.7,-0.09999999999999987,1.8,1.1,0.7,1.2649110640673518,1.2516655570345725,1.932183566158592,0.8755950357709131,0.36,0.36,0.24,0.24,0,1,1,2.0,4.0,-2.0,0,0,1,0,2,0,0
401840817,2026-01-09,2026,MAZ,JUA,0.6,0.8,-0.20000000000000007,1.0,1.0,0.0,-0.6,-0.6,0.0,2.6,2.6,5.2,0.6333333333333333,0.8666666666666667,-0.2333333333333334,0.6936878055091062,0.6009270000873783,0.09276080542172793,8.0,9.0,-1.0,2.0,4.0,-2.0,0.6666666666666666,1.2666666666666666,-0.6,1.2,1.6,-0.40000000000000013,1.9,2.2,-0.30000000000000027,0.7888106377466155,1.07496769977314,0.9944289260117533,1.3165611772087666,0.36,0.54,0.24,0.36000000000000004,0,1,1,1.0,2.0,-1.0,1,2,0,3,0,1,1
401840818,2026-01-10,2026,GDL,PAC,2.0,0.8,1.2,2.2,1.2,1.0000000000000002,1.0,-0.2,1.2,3.4,2.6,6.0,1.7333333333333334,0.8333333333333334,0.9,0.5611462742637445,0.5611462742637445,0.0,22.0,12.0,10.0,4.0,3.0,1.0,1.8,0.8666666666666667,0.9333333333333333,2.0,1.4,0.6000000000000001,0.9,1.4,-0.4999999999999999,1.4142135623730951,0.9660917830792959,0.9944289260117533,0.6992058987801011,0.3,0.42,0.2,0.27999999999999997,2,0,0,3.0,1.0,2.0,2,0,0,2,1,0,0
401840819,2026-01-10,2026,LEO,CAZ,0.2,1.2,-1.0,0.4,1.4,-0.9999999999999999,-1.4,0.0,-1.4,2.2,2.8,5.0,0.2,1.2666666666666666,-1.0666666666666667,0.8389847028201174,0.6134993970905314,0.22548530572958603,3.0,17.0,-14.0,1.0,5.0,-4.0,0.6666666666666666,1.8,-1.1333333333333333,0.6,1.6,-1.0,2.2,1.0,1.2000000000000002,0.8432740427115678,0.9660917830792959,1.398411797560202,0.9428090415820634,0.24,0.24,0.16000000000000003,0.16000000000000003,0,0,4,5.0,11.0,-6.0,2,1,0,3,1,1,1
401840820,2026-01-10,2026,SAN,NEC,2.0,1.6,0.3999999999999999,1.8,2.6,-0.8,0.4,0.4,0.0,3.2,4.8,8.0,1.9666666666666666,1.7333333333333334,0.23333333333333317,0.5233864313438397,0.5611462742637445,-0.03775984291990486,14.0,12.0,2.0,6.0,7.0,-1.0,1.1333333333333333,0.9333333333333333,0.19999999999999996,1.3,1.8,-0.5,1.7,1.9,-0.19999999999999996,0.9486832980505138,1.3984117975602022,1.567021236472421,1.5238839267549946,0.36,0.3,0.24,0.2,0,0,2,3.0,7.0,-4.0,1,3,0,4,0,1,1
401840821,2026-01-10,2026,MTY,TOL,1.2,1.4,-0.19999999999999996,1.6,1.0,0.6000000000000001,-0.2,0.0,-0.2,3.4,2.0,5.4,1.2,1.5333333333333334,-0.3333333333333335,0.5611462742637445,0.5783629786442162,-0.017216704380471626,12.0,16.0,-4.0,3.0,6.0,-3.0,1.4666666666666666,2.066666666666667,-0.6000000000000003,1.6,1.1,0.5,1.7,0.8,0.8999999999999999,1.0749676997731399,1.1972189997378648,1.2516655570345723,0.7888106377466155,0.3,0.24,0.2,0.16000000000000003,2,1,3,10.0,14.0,-4.0,0,1,0,1,0,0,0
401840822,2026-01-11,2026,PUM,QRO,1.4,1.8,-0.40000000000000013,1.8,1.0,0.8,0.2,-0.6,0.8,3.4,2.6,6.0,1.4666666666666666,2.0,-0.5333333333333334,0.6009270000873783,0.49815156486061263,0.10277543522676569,9.0,16.0,-7.0,6.0,6.0,0.0,1.2,1.3333333333333333,-0.1333333333333333,1.4,1.2,0.19999999999999996,1.9,1.4,0.5,1.1737877907772674,1.0327955589886444,1.1005049346146119,1.349897115421106,0.36,0.3,0.24,0.2,1,0,1,4.0,3.0,1.0,1,1,1,2,2,0,1
401840823,2026-01-11,2026,ASL,UANL,1.2,1.6,-0.40000000000000013,1.6,1.8,-0.19999999999999996,-0.2,1.0,-1.2,3.4,2.6,6.0,0.9,1.4666666666666666,-0.5666666666666665,0.5285954792089682,0.5611462742637445,-0.032550795054776316,10.0,18.0,-8.0,0.0,4.0,-4.0,0.8666666666666667,1.9333333333333333,-1.0666666666666667,1.5,1.7,-0.19999999999999996,1.6,1.0,0.6000000000000001,1.1785113019775793,1.4181364924121764,1.2649110640673518,0.9428090415820634,0.36,0.3,0.24,0.2,0,0,2,2.0,6.0,-4.0,1,2,0,3,0,1,1
401840824,2026-01-13,2026,NEC,MTY,2.2,1.2,1.0000000000000002,2.6,1.2,1.4000000000000001,1.2,0.0,1.2,4.0,2.4,6.4,2.2666666666666666,1.0,1.2666666666666666,0.5233864313438397,0.5432265601979007,-0.019840128854061057,14.0,11.0,3.0,7.0,3.0,4.0,1.0666666666666667,1.2666666666666666,-0.19999999999999996,2.0,1.4,0.6000000000000001,1.9,1.6,0.2999999999999998,1.4142135623730951,1.1737877907772674,1.5238839267549946,1.2649110640673518,0.36,0.24,0.24,0.16000000000000003,0,0,2,0.0,4.0,-4.0,0,2,0,2,0,0,0
401840825,2026-01-13,2026,PAC,LEO,0.6,0.8,-0.20000000000000007,0.8,0.8,0.0,-0.6,-0.8,0.20000000000000007,2.2,2.4,4.6,0.6,0.9666666666666667,-0.3666666666666667,0.5432265601979007,0.6760582280641501,-0.13283166786624934,11.0,5.0,6.0,3.0,3.0,0.0,0.8666666666666667,0.8666666666666667,0.0,1.2,0.8,0.3999999999999999,1.4,2.3,-0.8999999999999999,1.0327955589886444,0.9189365834726815,0.6992058987801011,1.2516655570345725,0.36,0.3,0.24,0.2,0,1,1,2.0,3.0,-1.0,2,1,0,3,1,1,1
401840826,2026-01-13,2026,PUE,MAZ,0.8,0.6,0.20000000000000007,1.4,1.2,0.19999999999999996,-0.8,-0.4,-0.4,3.6,2.8,6.4,0.8666666666666667,0.5333333333333333,0.33333333333333337,0.5902424685647605,0.6936878055091062,-0.10344533694434577,8.0,8.0,0.0,3.0,1.0,2.0,0.6,0.6666666666666666,-0.06666666666666665,1.4,1.2,0.19999999999999996,2.2,1.7,0.5000000000000002,1.577621275493231,0.7888106377466155,1.0327955589886446,0.674948557710553,0.42,0.36,0.27999999999999997,0.24,0,0,2,1.0,3.0,-2.0,2,1,0,3,1,1,1
401840828,2026-01-13,2026,JUA,GDL,1.4,2.0,-0.6000000000000001,1.2,1.8,-0.6000000000000001,-0.2,0.8,-1.0,2.6,2.8,5.4,1.5333333333333334,1.9,-0.3666666666666665,0.5611462742637445,0.5611462742637445,0.0,12.0,22.0,-10.0,4.0,4.0,0.0,1.2666666666666666,1.9333333333333333,-0.6666666666666667,1.7,1.9,-0.19999999999999996,2.0,0.8,1.2,1.0593499054713802,1.3703203194062978,1.3333333333333333,1.0327955589886446,0.54,0.24,0.36000000000000004,0.16000000000000003,1,1,0,3.0,2.0,1.0,0,1,0,1,0,0,0
401840827,2026-01-14,2026,CAZ,ATS,1.2,1.4,-0.19999999999999996,1.2,0.8,0.3999999999999999,0.0,-0.4,0.4,2.4,2.0,4.4,1.0666666666666667,1.4,-0.33333333333333326,0.5783629786442162,0.5233864313438397,0.05497654730037649,16.0,14.0,2.0,2.0,4.0,-2.0,1.6,1.0666666666666667,0.5333333333333334,1.6,1.1,0.5,1.1,1.4,-0.2999999999999998,0.9660917830792959,1.1972189997378648,0.9944289260117534,1.2649110640673518,0.3,0.18,0.2,0.12,0,2,0,4.0,4.0,0.0,2,0,0,2,1,0,0
401840829,2026-01-14,2026,AME,ASL,1.4,0.6,0.7999999999999999,0.8,1.4,-0.5999999999999999,-0.2,-0.8,0.6000000000000001,1.8,3.6,5.4,1.3666666666666667,0.4,0.9666666666666667,0.5272878358626079,0.5169541084603522,0.010333727402255688,17.0,9.0,8.0,4.0,0.0,4.0,1.8,0.8666666666666667,0.9333333333333333,1.6,1.5,0.10000000000000009,1.1,1.7,-0.5999999999999999,1.349897115421106,1.1785113019775793,0.8755950357709131,1.2516655570345725,0.36,0.42,0.24,0.27999999999999997,2,0,0,4.0,0.0,4.0,0,2,0,2,0,0,0
401840830,2026-01-14,2026,QRO,TIJ,2.0,2.0,0.0,1.2,1.6,-0.40000000000000013,0.2,0.4,-0.2,2.2,2.8,5.0,1.9666666666666666,1.7666666666666666,0.19999999999999996,0.5272878358626079,0.5611462742637445,-0.03385843840113667,17.0,12.0,5.0,7.0,4.0,3.0,1.4,1.4666666666666666,-0.06666666666666665,1.3,1.4,-0.09999999999999987,1.4,1.8,-0.40000000000000013,0.9486832980505138,1.3498971154211057,1.349897115421106,1.932183566158592,0.3,0.36,0.2,0.24,0,0,2,1.0,3.0,-2.0,1,2,0,3,0,1,1
401840831,2026-01-14,2026,UANL,PUM,1.6,1.6,0.0,1.2,2.0,-0.8,0.2,0.4,-0.2,2.2,3.6,5.800000000000001,1.7,1.5,0.19999999999999996,0.5611462742637445,0.6009270000873783,-0.03978072582363379,18.0,9.0,9.0,6.0,4.0,2.0,2.066666666666667,1.2,0.8666666666666669,1.7,1.4,0.30000000000000004,1.0,1.9,-0.8999999999999999,1.4181364924121764,1.1737877907772671,0.9428090415820634,1.1005049346146119,0.3,0.36,0.2,0.24,1,1,0,3.0,2.0,1.0,0,1,0,1,0,0,0
401840832,2026-01-14,2026,TOL,SAN,1.8,1.4,0.40000000000000013,1.2,1.6,-0.40000000000000013,0.2,-0.4,0.6000000000000001,2.2,3.6,5.800000000000001,2.0,1.3333333333333333,0.6666666666666667,0.5611462742637445,0.5018552939675578,0.059290980296186735,18.0,13.0,5.0,6.0,3.0,3.0,2.066666666666667,1.1333333333333333,0.9333333333333336,1.2,1.2,0.0,0.8,1.8,-1.0,1.1352924243950933,0.9189365834726815,0.7888106377466155,1.6193277068654828,0.24,0.36,0.16000000000000003,0.24,2,0,0,6.0,3.0,3.0,3,1,0,4,1,1,1
401840833,2026-01-16,2026,MAZ,MTY,0.4,1.2,-0.7999999999999999,1.0,1.2,-0.19999999999999996,-0.6,0.0,-0.6,2.6,2.4,5.0,0.3333333333333333,1.3,-0.9666666666666668,0.683772233983162,0.5018552939675578,0.1819169400156042,7.0,13.0,-6.0,1.0,3.0,-2.0,0.6,1.2666666666666666,-0.6666666666666666,1.2,1.5,-0.30000000000000004,1.8,1.5,0.30000000000000004,0.7888106377466155,1.1785113019775793,0.6324555320336759,1.35400640077266,0.42,0.24,0.27999999999999997,0.16000000000000003,1,0,1,3.0,3.0,0.0,1,5,0,6,0,1,1
401840834,2026-01-17,2026,GDL,QRO,2.0,1.4,0.6000000000000001,1.8,1.2,0.6000000000000001,0.8,-0.2,1.0,2.8,2.6,5.4,2.066666666666667,1.3333333333333333,0.7333333333333336,0.5611462742637445,0.5233864313438397,0.03775984291990486,22.0,14.0,8.0,6.0,4.0,2.0,2.1333333333333333,1.4,0.7333333333333334,1.8,1.2,0.6000000000000001,0.8,1.6,-0.8,1.3984117975602022,0.9189365834726815,1.0327955589886446,1.2649110640673518,0.24,0.36,0.16000000000000003,0.24,0,1,1,1.0,2.0,-1.0,2,1,0,3,1,1,1
401840835,2026-01-17,2026,NEC,ATS,2.0,0.8,1.2,2.4,0.4,2.0,0.8,-1.2,2.0,4.0,2.0,6.0,1.8,0.8666666666666667,0.9333333333333333,0.5432265601979007,0.5018552939675578,0.04137126623034293,11.0,13.0,-2.0,4.0,3.0,1.0,1.0,1.0666666666666667,-0.06666666666666665,1.9,1.0,0.8999999999999999,2.1,1.5,0.6000000000000001,1.5238839267549946,1.247219128924647,1.3703203194062978,1.2692955176439846,0.36,0.18,0.24,0.12,1,0,1,6.0,3.0,3.0,0,1,0,1,0,0,0
401840836,2026-01-17,2026,UANL,TOL,1.4,2.4,-1.0,1.0,1.8,-0.8,0.0,0.8,-0.8,2.0,2.8,4.8,1.3333333333333333,2.5,-1.1666666666666667,0.54866453307578,0.5555555555555556,-0.006891022479775577,15.0,20.0,-5.0,3.0,9.0,-6.0,1.8666666666666667,2.066666666666667,-0.20000000000000018,1.5,1.3,0.19999999999999996,1.1,0.7,0.40000000000000013,1.509230856356236,1.2516655570345725,0.8755950357709131,0.674948557710553,0.3,0.24,0.2,0.16000000000000003,2,1,3,7.0,10.0,-3.0,0,0,1,0,2,0,0
401840837,2026-01-17,2026,TIJ,ASL,2.0,0.6,1.4,1.6,1.6,0.0,0.2,-0.6,0.8,3.0,3.8,6.8,1.9333333333333333,0.8,1.1333333333333333,0.5233864313438397,0.516954108460352,0.006432322883487718,14.0,9.0,5.0,4.0,3.0,1.0,1.4666666666666666,1.0666666666666667,0.3999999999999999,1.4,1.3,0.09999999999999987,1.7,1.6,0.09999999999999987,1.349897115421106,0.8232726023485646,1.946506842754191,1.3498971154211057,0.36,0.36,0.24,0.24,1,1,0,3.0,2.0,1.0,1,1,1,2,2,0,1
401840838,2026-01-17,2026,CAZ,PUE,1.6,1.4,0.20000000000000018,1.6,1.6,0.0,0.4,-0.4,0.8,2.8,3.6,6.4,1.5666666666666667,1.5333333333333334,0.033333333333333215,0.5783629786442162,0.5432265601979007,0.03513641844631543,16.0,11.0,5.0,4.0,6.0,-2.0,1.6,0.8,0.8,1.6,1.6,0.0,1.0,2.2,-1.2000000000000002,0.9660917830792959,1.5055453054181622,1.0540925533894598,1.0327955589886446,0.24,0.48,0.16000000000000003,0.32000000000000006,1,1,0,4.0,1.0,3.0,1,0,0,1,1,0,0
401840839,2026-01-18,2026,PUM,LEO,2.0,0.8,1.2,2.0,1.0,1.0,0.6,-0.6,1.2,3.4,2.6,6.0,1.9333333333333333,0.8333333333333334,1.1,0.5611462742637445,0.6760582280641501,-0.11491195380040553,12.0,5.0,7.0,4.0,3.0,1.0,1.3333333333333333,0.8666666666666667,0.46666666666666656,1.4,0.9,0.4999999999999999,1.6,2.0,-0.3999999999999999,1.1737877907772674,0.8755950357709132,1.1737877907772674,0.816496580927726,0.3,0.3,0.2,0.2,1,1,0,3.0,2.0,1.0,1,1,1,2,2,0,1
401840840,2026-01-18,2026,SAN,JUA,1.2,1.4,-0.19999999999999996,1.4,1.0,0.3999999999999999,-0.8,0.0,-0.8,3.6,2.0,5.6,1.0,1.3,-0.30000000000000004,0.5018552939675578,0.5432265601979007,-0.04137126623034293,13.0,11.0,2.0,3.0,4.0,-1.0,0.9333333333333333,1.2,-0.2666666666666666,1.2,1.5,-0.30000000000000004,1.7,1.9,-0.19999999999999996,0.9189365834726815,1.1785113019775793,1.4944341180973264,1.3703203194062976,0.36,0.48,0.24,0.32000000000000006,0,0,2,1.0,3.0,-2.0,2,2,1,4,2,1,1
401840841,2026-01-18,2026,PAC,AME,1.2,0.8,0.3999999999999999,1.2,0.4,0.7999999999999999,-0.2,-1.0,0.8,2.6,1.8,4.4,1.3,0.8333333333333334,0.4666666666666667,0.5432265601979007,0.5233864313438397,0.019840128854061057,11.0,14.0,-3.0,3.0,4.0,-1.0,1.0,1.6,-0.6000000000000001,1.2,1.2,0.0,1.4,1.2,0.19999999999999996,1.0327955589886446,1.1352924243950933,0.6992058987801011,0.9189365834726815,0.36,0.3,0.24,0.2,1,1,2,1.0,4.0,-3.0,0,0,1,0,2,0,0
401840842,2026-01-30,2026,PUE,TOL,1.2,2.0,-0.8,0.8,1.2,-0.3999999999999999,-0.6,0.6,-1.2,2.2,1.8,4.0,1.2,2.066666666666667,-0.8666666666666669,0.5285954792089682,0.5555555555555556,-0.02696007634658737,10.0,20.0,-10.0,3.0,7.0,-4.0,0.8,1.9333333333333333,-1.1333333333333333,1.4,1.3,0.09999999999999987,2.1,0.7,1.4000000000000001,1.577621275493231,1.2516655570345725,1.1005049346146119,0.674948557710553,0.42,0.24,0.27999999999999997,0.16000000000000003,0,0,2,1.0,6.0,-5.0,0,0,1,0,2,0,0
401840843,2026-01-30,2026,PUM,SAN,1.6,0.8,0.8,1.4,1.2,0.19999999999999996,0.0,-1.2,1.2,2.8,3.6,6.4,1.5666666666666667,0.7666666666666667,0.7999999999999999,0.5827781476551426,0.5432265601979007,0.039551587457241855,13.0,11.0,2.0,5.0,1.0,4.0,1.3333333333333333,1.0,0.33333333333333326,1.4,1.3,0.09999999999999987,1.3,1.9,-0.5999999999999999,1.1737877907772674,0.9486832980505138,0.8232726023485646,1.3703203194062978,0.24,0.42,0.16000000000000003,0.27999999999999997,1,0,1,2.0,3.0,-1.0,4,0,0,4,1,1,0
401840844,2026-01-30,2026,JUA,CAZ,1.0,1.6,-0.6000000000000001,1.0,1.2,-0.19999999999999996,-0.2,0.4,-0.6000000000000001,2.2,2.0,4.2,1.0333333333333334,1.8,-0.7666666666666666,0.5611462742637445,0.5611462742637445,0.0,12.0,18.0,-6.0,4.0,6.0,-2.0,1.2666666666666666,1.6,-0.3333333333333335,1.5,1.6,-0.10000000000000009,1.7,0.9,0.7999999999999999,1.1785113019775793,0.9660917830792958,1.1595018087284057,1.1005049346146119,0.48,0.24,0.32000000000000006,0.16000000000000003,1,0,1,3.0,3.0,0.0,3,4,0,7,0,1,1
401840845,2026-01-31,2026,ATS,MAZ,1.4,0.2,1.2,0.4,0.8,-0.4,-0.4,-1.4,0.9999999999999999,1.2,3.0,4.2,1.5333333333333334,0.16666666666666666,1.3666666666666667,0.49815156486061263,0.6779694056402348,-0.17981784077962215,16.0,6.0,10.0,6.0,0.0,6.0,1.2,0.6,0.6,1.1,1.1,0.0,1.3,2.1,-0.8,1.1972189997378648,0.7378647873726218,1.3374935098492586,1.1972189997378648,0.18,0.42,0.12,0.27999999999999997,0,1,1,3.0,4.0,-1.0,1,0,0,1,1,0,0
401840846,2026-01-31,2026,LEO,UANL,0.8,1.4,-0.5999999999999999,1.0,0.8,0.19999999999999996,-0.6,0.0,-0.6,2.6,1.6,4.2,0.8666666666666667,1.2666666666666666,-0.3999999999999999,0.6760582280641501,0.54866453307578,0.12739369498837005,5.0,15.0,-10.0,4.0,4.0,0.0,0.7333333333333333,1.7333333333333334,-1.0,0.8,1.4,-0.5999999999999999,1.9,1.0,0.8999999999999999,0.7888106377466155,1.577621275493231,0.8755950357709131,0.9428090415820634,0.24,0.3,0.16000000000000003,0.2,1,1,0,1.0,0.0,1.0,1,2,0,3,0,1,1
401840847,2026-01-31,2026,MTY,TIJ,1.8,1.6,0.19999999999999996,2.0,1.2,0.8,1.0,-0.2,1.2,3.0,2.6,5.6,1.9,1.5666666666666667,0.33333333333333326,0.5018552939675578,0.54866453307578,-0.04680923910822221,13.0,15.0,-2.0,6.0,5.0,1.0,1.4,1.4666666666666666,-0.06666666666666665,1.6,1.2,0.40000000000000013,1.4,1.4,0.0,1.429840705968481,1.2292725943057183,1.349897115421106,1.776388345929897,0.24,0.3,0.16000000000000003,0.2,0,1,1,3.0,4.0,-1.0,2,2,1,4,2,1,1
401840848,2026-01-31,2026,AME,NEC,1.0,1.4,-0.3999999999999999,0.4,1.6,-1.2000000000000002,-0.6,0.4,-1.0,1.4,2.8,4.199999999999999,0.9666666666666667,1.1666666666666667,-0.20000000000000007,0.5611462742637445,0.5432265601979007,0.017919714065843806,12.0,11.0,1.0,2.0,3.0,-1.0,1.4666666666666666,1.0,0.46666666666666656,0.9,1.8,-0.9,1.2,1.9,-0.7,0.9944289260117534,1.6193277068654826,0.9189365834726815,1.3703203194062978,0.24,0.3,0.16000000000000003,0.2,0,1,1,3.0,4.0,-1.0,2,0,0,2,1,0,0
401840850,2026-01-31,2026,ASL,GDL,0.8,2.0,-1.2,1.2,1.4,-0.19999999999999996,-0.4,0.6,-1.0,2.8,2.2,5.0,0.9666666666666667,2.2333333333333334,-1.2666666666666666,0.5285954792089682,0.5611462742637445,-0.032550795054776316,10.0,22.0,-12.0,4.0,9.0,-5.0,0.9333333333333333,2.1333333333333333,-1.2,1.4,1.8,-0.40000000000000013,1.6,0.8,0.8,0.6992058987801011,1.3984117975602022,1.3498971154211057,1.0327955589886446,0.36,0.24,0.24,0.16000000000000003,1,0,1,6.0,5.0,1.0,2,3,0,5,0,1,1
401840849,2026-02-01,2026,QRO,PAC,1.4,1.4,0.0,1.2,1.2,0.0,0.0,0.0,0.0,2.4,2.4,4.8,1.1,1.3666666666666667,-0.2666666666666666,0.5018552939675578,0.6009270000873783,-0.09907170611982052,13.0,9.0,4.0,1.0,4.0,-3.0,1.3333333333333333,1.0666666666666667,0.2666666666666666,1.1,1.1,0.0,1.6,1.4,0.20000000000000018,0.8755950357709131,1.1005049346146119,1.2649110640673518,0.6992058987801011,0.36,0.36,0.24,0.24,1,0,1,2.0,1.0,1.0,0,0,1,0,2,0,0
401840851,2026-02-06,2026,UANL,SAN,1.4,0.8,0.5999999999999999,1.0,1.0,0.0,0.0,-1.4,1.4,2.0,3.4,5.4,1.5333333333333334,0.6333333333333333,0.9000000000000001,0.54866453307578,0.5432265601979007,0.005437972877879282,15.0,11.0,4.0,4.0,1.0,3.0,1.8666666666666667,1.0,0.8666666666666667,1.3,1.3,0.0,1.0,2.2,-1.2000000000000002,1.4944341180973264,0.9486832980505138,0.9428090415820634,1.4757295747452437,0.3,0.48,0.2,0.32000000000000006,2,0,0,4.0,0.0,4.0,5,1,0,6,1,1,1
401840852,2026-02-06,2026,NEC,ASL,0.8,0.8,0.0,0.8,1.4,-0.5999999999999999,-0.6,-0.4,-0.19999999999999996,2.2,3.2,5.4,0.6333333333333333,0.8333333333333334,-0.20000000000000007,0.5432265601979007,0.5285954792089682,0.01463108098893251,11.0,10.0,1.0,0.0,4.0,-4.0,1.0,0.9333333333333333,0.06666666666666665,1.6,1.5,0.10000000000000009,1.8,1.7,0.10000000000000009,1.7126976771553508,0.7071067811865476,1.3165611772087666,1.4181364924121764,0.24,0.36,0.16000000000000003,0.24,2,0,0,7.0,3.0,4.0,4,1,0,5,1,1,1
401840853,2026-02-06,2026,MAZ,GDL,0.2,2.4,-2.1999999999999997,0.8,2.0,-1.2,-1.4,0.8,-2.2,3.0,3.2,6.2,0.13333333333333333,2.6,-2.466666666666667,0.6779694056402348,0.5611462742637445,0.11682313137649025,6.0,22.0,-16.0,0.0,9.0,-9.0,0.5333333333333333,2.2666666666666666,-1.7333333333333334,1.0,1.9,-0.8999999999999999,1.9,1.0,0.8999999999999999,0.816496580927726,1.449137674618944,1.1972189997378648,1.0540925533894598,0.36,0.3,0.24,0.2,0,1,1,1.0,3.0,-2.0,1,2,0,3,0,1,1
401840854,2026-02-06,2026,TIJ,PUE,1.2,1.4,-0.19999999999999996,1.0,0.8,0.19999999999999996,-0.8,0.0,-0.8,2.8,1.6,4.4,1.2666666666666666,1.2666666666666666,0.0,0.54866453307578,0.5432265601979007,0.005437972877879282,15.0,11.0,4.0,5.0,4.0,1.0,1.3333333333333333,0.8,0.5333333333333332,1.4,1.4,0.0,1.6,1.9,-0.2999999999999998,1.1737877907772674,1.577621275493231,1.7126976771553504,1.286683937707919,0.36,0.42,0.24,0.27999999999999997,0,0,2,3.0,6.0,-3.0,0,0,1,0,2,0,0
401840855,2026-02-07,2026,QRO,LEO,1.0,0.8,0.19999999999999996,1.0,1.2,-0.19999999999999996,-0.2,-0.4,0.2,2.2,2.8,5.0,0.8333333333333334,0.7333333333333333,0.10000000000000009,0.5233864313438397,0.6760582280641501,-0.1526717967203104,14.0,5.0,9.0,1.0,1.0,0.0,1.2,0.6666666666666666,0.5333333333333333,1.1,0.9,0.20000000000000007,1.4,1.9,-0.5,0.8755950357709131,0.7378647873726218,1.349897115421106,0.8755950357709131,0.36,0.3,0.24,0.2,0,1,1,1.0,4.0,-3.0,2,0,0,2,1,0,0
