game_id,date,season,home_team,away_team,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_pts_diff_L5,away_pts_diff_L5,diff_pts_diff_L5,home_pts_diff_L10,away_pts_diff_L10,diff_pts_diff_L10,home_q1_win_pct_L5,away_q1_win_pct_L5,diff_q1_win_pct_L5,home_q1_diff_L5,away_q1_diff_L5,diff_q1_diff_L5,home_pts_scored_L5,away_pts_scored_L5,diff_pts_scored_L5,home_pts_conceded_L5,away_pts_conceded_L5,diff_pts_conceded_L5,home_win_pct_D10,away_win_pct_D10,diff_win_pct_D10,home_pts_diff_D10,away_pts_diff_D10,diff_pts_diff_D10,home_q1_diff_D10,away_q1_diff_D10,diff_q1_diff_D10,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_pts,away_momentum_pts,diff_momentum_pts,home_momentum_q1,away_momentum_q1,diff_momentum_q1,home_regression_alert,away_regression_alert,diff_regression_alert,home_home_only_win_pct_L5,away_away_only_win_pct_L5,diff_surface_win_pct_L5,home_home_only_pts_diff_L5,away_away_only_pts_diff_L5,diff_surface_pts_diff_L5,home_home_only_q1_win_pct_L5,away_away_only_q1_win_pct_L5,diff_surface_q1_win_pct_L5,home_win_pct_L10_vs_league,away_win_pct_L10_vs_league,diff_win_pct_L10_vs_league,home_pts_diff_L10_vs_league,away_pts_diff_L10_vs_league,diff_pts_diff_L10_vs_league,home_q1_win_pct_L5_vs_league,away_q1_win_pct_L5_vs_league,diff_q1_win_pct_L5_vs_league,home_spread,spread_abs,home_is_favorite,odds_over_under,market_missing,TARGET_home_win,TARGET_home_win_q1
401809966,2025-10-26,2025-26,DAL,TOR,1453.0561326620725,1395.4174320385982,57.63870062347428,2.0,2.0,0.0,0,0,0,1,1,0,2,2,0,2,2,0,0.2,0.4,-0.2,0.3,0.4,-0.10000000000000003,-15.6,3.0,-18.6,-12.3,0.4,-12.700000000000001,0.4,0.6,-0.19999999999999996,-3.8,-1.8,-1.9999999999999998,104.4,120.0,-15.599999999999994,120.0,117.0,3.0,0.24083043780805716,0.38238013827138195,-0.1415497004633248,-12.9758906150403,0.8504572082065767,-13.826347823246875,-2.118478819113861,-1.3032873768313689,-0.815191442282492,-0.040830437808057146,0.01761986172861807,-0.058450299536675215,-2.6241093849597004,2.149542791793423,-4.7736521767531235,-1.681521180886139,-0.4967126231686312,-1.1848085577175078,0.17203590705604216,0.1250970013182892,0.046938905737752945,0.4,0.4,0.0,-6.8,-3.4,-3.4,0.8,0.6,0.20000000000000007,-0.1166666666666667,-0.016666666666666663,-0.10000000000000003,-10.350000000000001,2.35,-12.700000000000001,0.0,0.19999999999999996,-0.19999999999999996,0.0,0.0,0,0.0,0,1,0
401809967,2025-10-26,2025-26,LAC,POR,1611.728173270285,1470.913925182224,140.81424808806105,2.0,2.0,0.0,0,0,0,1,1,0,2,2,0,2,2,0,0.4,0.4,0.0,0.5,0.5,0.0,-4.6,4.0,-8.6,1.5,3.2,-1.7000000000000002,0.4,0.6,-0.19999999999999996,-6.6,0.8,-7.3999999999999995,112.8,114.8,-2.0,117.4,110.8,6.6000000000000085,0.47504435743357426,0.5153502031438658,-0.040305845710291555,0.7966981519739782,5.3217233994856175,-4.525025247511639,-4.682126429836947,1.7562803422709732,-6.4384067721079195,-0.07504435743357424,-0.11535020314386579,0.040305845710291555,-5.396698151973978,-1.3217233994856175,-4.074974752488361,-1.917873570163053,-0.9562803422709731,-0.9615932278920798,0.3448792650322731,0.18143637311814667,0.16344289191412645,0.8,0.4,0.4,16.4,-1.2,17.599999999999998,0.6,0.4,0.19999999999999996,0.08333333333333331,0.08333333333333331,0.0,3.45,5.15,-1.7000000000000002,0.0,0.19999999999999996,-0.19999999999999996,0.0,0.0,0,0.0,0,1,1
401809968,2025-10-26,2025-26,SAC,LAL,1480.3216759083255,1570.2405537748705,-89.91887786654502,2.0,2.0,0.0,0,0,0,1,1,0,2,2,0,2,2,0,0.4,0.2,0.2,0.5,0.4,0.09999999999999998,-1.4,-2.8,1.4,2.0,-0.9,2.9,1.0,0.2,0.8,6.4,-4.2,10.600000000000001,107.2,110.0,-2.799999999999997,108.6,112.8,-4.200000000000003,0.48267832757039447,0.3637935575113865,0.118884770059008,0.24157959396862197,-0.9380705010172824,1.1796500949859043,4.624016023061581,-1.0797980363960125,5.703814059457594,-0.08267832757039445,-0.16379355751138647,0.08111522994099202,-1.641579593968622,-1.8619294989827173,0.22034990501409535,1.7759839769384191,-3.1202019636039875,4.896185940542407,0.16475730726882554,0.25689003246052233,-0.0921327251916968,0.4,0.2,0.2,-2.2,-8.8,6.6000000000000005,0.8,0.2,0.6000000000000001,0.08333333333333331,-0.016666666666666663,0.09999999999999998,3.95,1.0500000000000003,2.9,0.6,-0.2,0.8,0.0,0.0,0,0.0,0,0,0
401809245,2025-10-27,2025-26,DET,CLE,1512.7453687338596,1656.803283730021,-144.05791499616134,1.0,1.0,0.0,1,1,0,2,2,0,3,3,0,3,3,0,0.6,0.4,0.19999999999999996,0.4,0.5,-0.09999999999999998,1.2,-5.0,6.2,-0.9,7.9,-8.8,0.0,0.4,-0.4,-8.2,-0.8,-7.3999999999999995,112.8,114.8,-2.0,111.6,119.8,-8.200000000000003,0.5028945695730697,0.5225483035798848,-0.019653734006815138,0.4371148577211374,3.5969584754663586,-3.159843617745221,-7.3129480797590265,2.3617801622014163,-9.674728241960443,0.09710543042693032,-0.12254830357988478,0.2196537340068151,0.7628851422788625,-8.596958475466359,9.359843617745222,-0.8870519202409728,-3.161780162201416,2.2747282419604433,0.13524968754087344,0.5523962273532027,-0.4171465398123293,0.2,0.6,-0.39999999999999997,-1.2,11.2,-12.399999999999999,0.2,0.4,-0.2,0.004545454545454575,0.10454545454545455,-0.09999999999999998,2.2545454545454544,11.054545454545455,-8.8,-0.38181818181818183,0.018181818181818188,-0.4,0.0,0.0,0,0.0,0,0,0
401809246,2025-10-27,2025-26,MIN,DEN,1660.359932773678,1629.5014658216915,30.858466951986657,1.0,2.0,-1.0,1,0,1,2,1,1,3,2,1,3,2,1,0.4,0.4,0.0,0.5,0.5,0.0,-8.4,-2.2,-6.2,-2.3,-2.9,0.6000000000000001,0.2,1.0,-0.8,-4.4,3.8,-8.2,112.4,116.2,-3.799999999999997,120.8,118.4,2.3999999999999915,0.49873509166961,0.4660632160961386,0.0326718755734714,-3.4768544495199367,-1.8990497551313423,-1.5778046943885944,-0.39896236283800096,-0.0007076785017595312,-0.39825468433624145,-0.09873509166960998,-0.06606321609613858,-0.0326718755734714,-4.923145550480063,-0.30095024486865785,-4.622195305611405,-4.001037637162,3.8007076785017593,-7.801745315663759,0.3448923691936131,0.08111072833957148,0.26378164085404165,0.8,0.2,0.6000000000000001,15.8,-17.2,33.0,0.6,0.6,0.0,0.10454545454545455,0.10454545454545455,0.0,0.8545454545454545,0.2545454545454544,0.6000000000000001,-0.18181818181818182,0.6181818181818182,-0.8,0.0,0.0,0,0.0,0,0,0
401809969,2025-10-27,2025-26,PHI,ORL,1330.60560776765,1481.12798772834,-150.52237996068993,2.0,2.0,0.0,0,0,0,1,2,-1,2,3,-1,2,3,-1,0.6,0.2,0.39999999999999997,0.3,0.3,0.0,-2.0,-10.4,8.4,-7.2,-6.3,-0.9000000000000004,0.4,0.4,0.0,0.8,0.0,0.8,115.2,103.4,11.799999999999997,117.2,113.8,3.4000000000000057,0.44302029399016574,0.268705638068611,0.17431465592155476,-5.162576798477326,-7.502528349165575,2.33995155068825,0.8130823583817715,0.23158134060321062,0.5815010177785609,0.15697970600983424,-0.06870563806861096,0.2256853440784452,3.1625767984773256,-2.897471650834425,6.060048449311751,-0.013082358381771408,-0.23158134060321062,0.2184989822214392,0.3151085459337005,0.21357922061033222,0.10152932532336831,0.2,0.2,0.0,-9.6,-11.0,1.4000000000000004,0.4,0.2,0.2,-0.09545454545454546,-0.09545454545454546,0.0,-4.045454545454546,-3.1454545454545455,-0.9000000000000004,0.018181818181818188,0.018181818181818188,0.0,0.0,0.0,0,0.0,0,1,1
401809970,2025-10-27,2025-26,CHI,ATL,1515.1991334530512,1454.606620474866,60.59251297818514,2.0,2.0,0.0,0,0,0,1,2,-1,2,3,-1,2,3,-1,0.8,0.2,0.6000000000000001,0.8,0.5,0.30000000000000004,9.4,-13.4,22.8,7.1,-1.1,8.2,0.4,0.2,0.2,1.2,-6.0,7.2,111.2,107.6,3.6000000000000085,101.8,121.0,-19.200000000000003,0.7946181416265953,0.4151994796401506,0.3794186619864447,6.559147414782931,-5.084874834628358,11.64402224941129,0.789153137789055,-0.9974201184268146,1.7865732562158696,0.005381858373404769,-0.21519947964015057,0.22058133801355534,2.8408525852170694,-8.315125165371644,11.155977750588713,0.4108468622109449,-5.002579881573185,5.41342674378413,0.14742448763425825,0.6309557379087327,-0.48353125027447447,0.8,0.6,0.20000000000000007,5.6,2.0,3.5999999999999996,0.4,0.8,-0.4,0.4045454545454546,0.10454545454545455,0.30000000000000004,10.254545454545454,2.0545454545454542,8.2,0.018181818181818188,-0.18181818181818182,0.2,0.0,0.0,0,0.0,0,1,0
401809971,2025-10-27,2025-26,HOU,BKN,1567.0036297106442,1311.5844825165257,255.41914719411852,3.0,1.0,2.0,0,1,-1,1,2,-1,1,3,-2,2,3,-1,0.4,0.0,0.4,0.3,0.2,0.09999999999999998,0.8,-14.2,15.0,-2.0,-11.2,9.2,0.8,0.0,0.8,4.0,-7.4,11.4,114.0,108.8,5.200000000000003,113.2,123.0,-9.799999999999997,0.2720698380467105,0.11369948832382928,0.1583703497228812,-1.6981472192399598,-12.067803746881273,10.369656527641313,2.447066124755882,-7.104955787133248,9.55202191188913,0.12793016195328955,-0.11369948832382928,0.24162965027711883,2.49814721923996,-2.1321962531187264,4.630343472358686,1.552933875244118,-0.29504421286675253,1.8479780881108705,0.25283752291528755,0.2203093009797656,0.03252822193552196,0.4,0.4,0.0,0.4,-9.8,10.200000000000001,0.8,0.0,0.8,-0.09545454545454546,-0.19545454545454544,0.09999999999999998,1.1545454545454543,-8.045454545454545,9.2,0.4181818181818182,-0.38181818181818183,0.8,0.0,0.0,0,0.0,0,1,1
401809972,2025-10-27,2025-26,NOP,BOS,1325.893924895737,1647.7726739194718,-321.8787490237348,3.0,1.0,2.0,0,1,-1,1,2,-1,2,3,-1,2,3,-1,0.0,0.2,-0.2,0.1,0.3,-0.19999999999999998,-19.8,-6.0,-13.8,-13.6,1.1,-14.7,0.4,0.6,-0.19999999999999996,-5.0,2.2,-7.2,110.6,106.4,4.199999999999989,130.4,112.4,18.0,0.043259164108648135,0.2111947467531458,-0.16793558264449768,-14.076787051181356,-2.749141039911604,-11.327646011269751,-3.55560788218779,4.912760664209847,-8.468368546397636,-0.043259164108648135,-0.011194746753145801,-0.032064417355502334,-5.723212948818645,-3.250858960088396,-2.4723539887302493,-1.4443921178122099,-2.7127606642098465,1.2683685463976366,0.32941981154958044,0.1737376947575656,0.15568211679201485,0.2,0.2,0.0,-13.6,-8.0,-5.6,0.2,0.8,-0.6000000000000001,-0.2954545454545454,-0.09545454545454546,-0.19999999999999996,-10.445454545454545,4.254545454545454,-14.7,0.018181818181818188,0.21818181818181814,-0.19999999999999996,0.0,0.0,0,0.0,0,0,0
401809973,2025-10-27,2025-26,SAS,TOR,1450.2381472743625,1389.6669578277101,60.5711894466524,1.0,1.0,0.0,1,1,0,2,2,0,3,3,0,3,3,0,0.8,0.2,0.6000000000000001,0.6,0.3,0.3,7.2,-5.0,12.2,2.9,-2.4,5.3,0.6,0.4,0.19999999999999996,1.8,-2.2,4.0,117.2,120.6,-3.3999999999999915,110.0,125.6,-15.599999999999994,0.72129700752713,0.28825282803832375,0.43304417948880625,5.582770285017623,-1.8066794788102354,7.389449763827859,-0.21196537984123906,-1.1445645597990144,0.9325991799577753,0.07870299247287005,-0.08825282803832374,0.1669558205111938,1.6172297149823773,-3.1933205211897646,4.810550236172142,2.011965379841239,-1.0554354402009858,3.0674008200422245,0.1595644782219889,0.24791885409781197,-0.08835437587582307,0.4,0.4,0.0,-7.2,-1.6,-5.6,0.4,0.6,-0.19999999999999996,0.20454545454545453,-0.09545454545454546,0.3,6.054545454545455,0.7545454545454544,5.300000000000001,0.21818181818181814,0.018181818181818188,0.19999999999999996,0.0,0.0,0,0.0,0,1,1
401809974,2025-10-27,2025-26,DAL,OKC,1458.8066068729606,1790.9501836568008,-332.1435767838402,1.0,2.0,-1.0,1,0,1,2,1,1,3,2,1,3,3,0,0.4,0.8,-0.4,0.3,0.7,-0.39999999999999997,-6.6,3.8,-10.399999999999999,-11.5,4.3,-15.8,0.4,0.4,0.0,-1.8,-0.2,-1.6,112.8,115.4,-2.6000000000000085,119.4,111.6,7.800000000000011,0.35470587213684857,0.7993713018791313,-0.44466542974228274,-9.235344706845448,5.618374626447767,-14.853719333293213,-1.7271664172620806,2.0363326031449938,-3.7634990204070746,0.04529412786315146,0.0006286981208687425,0.044665429742282714,2.635344706845448,-1.818374626447767,4.453719333293215,-0.0728335827379194,-2.236332603144994,2.1634990204070745,0.17706136320542384,0.09154742944325708,0.08551393376216676,0.4,0.6,-0.19999999999999996,-5.2,0.8,-6.0,0.8,0.4,0.4,-0.09545454545454546,0.3045454545454545,-0.39999999999999997,-8.345454545454546,7.454545454545454,-15.8,0.018181818181818188,0.018181818181818188,0.0,0.0,0.0,0,0.0,0,0,0
401809975,2025-10-27,2025-26,UTA,PHX,1278.0323206392957,1455.252839159399,-177.22051852010327,3.0,2.0,1.0,0,0,0,1,2,-1,2,3,-1,2,3,-1,0.4,0.4,0.0,0.2,0.2,0.0,-3.6,-7.4,3.8000000000000003,-13.7,-13.2,-0.5,0.2,0.0,0.2,-1.0,-6.0,5.0,116.4,109.6,6.800000000000011,120.0,117.0,3.0,0.25625000449781477,0.23243679258754002,0.023813211910274745,-8.64039762667437,-13.307600920247994,4.667203293573625,-1.979215342229581,-5.337530347020116,3.358315004790535,0.14374999550218526,0.16756320741246,-0.023813211910274745,5.04039762667437,5.907600920247994,-0.867203293573624,0.9792153422295811,-0.6624696529798841,1.6416849952094652,0.39576987683590376,0.4629432534248597,-0.06717337658895595,0.4,0.0,0.4,-10.8,-18.8,8.0,0.4,0.0,0.4,-0.19545454545454544,-0.19545454545454544,0.0,-10.545454545454545,-10.045454545454545,-0.5,-0.18181818181818182,-0.38181818181818183,0.2,0.0,0.0,0,0.0,0,1,1
401809976,2025-10-27,2025-26,GSW,MEM,1595.5839252498295,1509.3508253588943,86.23309989093514,3.0,2.0,1.0,0,0,0,1,2,-1,2,3,-1,3,3,0,0.4,0.4,0.0,0.4,0.4,0.0,-4.4,-1.8,-2.6000000000000005,-3.4,-3.5,0.10000000000000009,0.4,0.4,0.0,-0.8,-2.4,1.5999999999999999,119.0,118.6,0.4000000000000057,123.4,120.4,3.0,0.4044636900550942,0.4248452633421266,-0.020381573287032384,-4.457507156748025,-3.4847776184504107,-0.9727295382976142,-1.6061538587678292,-3.382278734371153,1.7761248756033239,-0.004463690055094172,-0.024845263342126556,0.020381573287032384,0.057507156748024535,1.6847776184504106,-1.627270461702386,0.8061538587678292,0.9822787343711532,-0.17612487560332402,0.007339047892495398,0.10908414426464709,-0.10174509637215169,0.4,0.2,0.2,-2.2,-11.8,9.600000000000001,0.4,0.4,0.0,0.004545454545454575,0.004545454545454575,0.0,-0.2454545454545456,-0.3454545454545457,0.10000000000000009,0.018181818181818188,0.018181818181818188,0.0,0.0,0.0,0,0.0,0,1,0
401809977,2025-10-27,2025-26,LAL,POR,1580.530630391965,1466.9137456062422,113.61688478572273,1.0,1.0,0.0,1,1,0,2,2,0,2,3,-1,3,3,0,0.4,0.4,0.0,0.4,0.5,-0.09999999999999998,1.0,4.0,-3.0,-1.7,4.2,-5.9,0.4,0.4,0.0,-1.2,-2.2,1.0000000000000002,114.6,111.0,3.5999999999999943,113.6,107.0,6.599999999999994,0.45922452388467855,0.438047672672286,0.021176851212392545,-0.041522241803497534,3.841167784486284,-3.8826900262897817,0.9101854324639514,-0.48809431450083146,1.398279746964783,-0.059224523884678526,-0.03804767267228598,-0.021176851212392545,1.0415222418034975,0.15883221551371607,0.8826900262897814,-2.1101854324639513,-1.7119056854991688,-0.3982797469647825,0.1113006359748534,0.045989283447971784,0.06531135252688161,0.4,0.4,0.0,-2.4,0.8,-3.2,0.4,0.4,0.0,0.004545454545454575,0.10454545454545455,-0.09999999999999998,1.4545454545454544,7.3545454545454545,-5.9,0.018181818181818188,0.018181818181818188,0.0,0.0,0.0,0,0.0,0,0,0
401809978,2025-10-28,2025-26,WAS,PHI,1265.2254595390893,1342.0495951044772,-76.8241355653879,2.0,1.0,1.0,0,1,-1,1,2,-1,2,2,0,3,3,0,0.4,0.6,-0.19999999999999996,0.3,0.4,-0.10000000000000003,-11.6,-3.4,-8.2,-12.4,-4.2,-8.2,0.2,0.4,-0.2,-5.0,1.4,-6.4,111.6,118.0,-6.400000000000006,123.2,121.4,1.7999999999999972,0.3167142142116364,0.5633375393839918,-0.24662332517235536,-12.260214988163716,-1.485081593935199,-10.775133394228517,-3.9496809823223997,1.6617417415786115,-5.611422723901011,0.0832857857883636,0.0366624606160082,0.0466233251723554,0.660214988163716,-1.914918406064801,2.575133394228517,-1.0503190176776003,-0.26174174157861163,-0.7885772760989886,0.1162965351965494,0.13240838091924825,-0.01611184572269886,0.2,0.4,-0.2,-15.6,-3.8,-11.8,0.0,0.2,-0.2,-0.15999999999999998,-0.05999999999999994,-0.10000000000000003,-10.07,-1.87,-8.2,-0.3,-0.09999999999999998,-0.2,0.0,0.0,0,0.0,0,0,1
401809979,2025-10-28,2025-26,MIA,CHA,1466.413195873861,1274.1298217971496,192.28337407671143,2.0,2.0,0.0,0,0,0,1,2,-1,2,2,0,3,3,0,0.4,0.4,0.0,0.4,0.2,0.2,-11.2,-0.4,-10.799999999999999,-5.9,-10.7,4.799999999999999,0.4,0.4,0.0,-4.4,-3.6,-0.8000000000000003,110.4,115.2,-4.799999999999997,121.6,115.6,6.0,0.45629244538922165,0.3217118236505745,0.13458062173864715,-4.64379989898549,-4.318940854602867,-0.3248590443826229,-1.2224540339374117,-4.171649501523358,2.9491954675859464,-0.056292445389221624,0.07828817634942553,-0.13458062173864715,-6.556200101014509,3.9189408546028672,-10.475140955617377,-3.1775459660625884,0.5716495015233582,-3.7491954675859467,0.38410245043994706,0.2742352190795689,0.10986723136037818,0.4,0.2,0.2,-14.6,-10.2,-4.4,0.2,0.2,0.0,-0.05999999999999994,-0.25999999999999995,0.2,-3.5700000000000003,-8.37,4.799999999999999,-0.09999999999999998,-0.09999999999999998,0.0,0.0,0.0,0,0.0,0,1,1
401809980,2025-10-28,2025-26,MIL,NYK,1571.9714194554197,1618.398274460504,-46.426855005084235,2.0,2.0,0.0,0,0,0,1,1,0,2,2,0,3,3,0,0.4,0.6,-0.19999999999999996,0.5,0.5,0.0,-2.6,2.0,-4.6,-1.1,3.7,-4.800000000000001,0.8,0.6,0.20000000000000007,7.6,1.6,6.0,117.8,110.0,7.799999999999997,120.4,108.0,12.400000000000006,0.4707195482457574,0.5048910269798677,-0.03417147873411025,-0.636051440978331,1.7490323165085342,-2.385083757486865,4.99193805172766,0.4513297213226345,4.540608330405025,-0.07071954824575738,0.09510897302013233,-0.1658285212658897,-1.9639485590216692,0.2509676834914658,-2.214916242513135,2.60806194827234,1.1486702786773657,1.4593916695949742,0.16891697619684085,0.10765735719470562,0.061259619002135224,0.8,0.2,0.6000000000000001,7.0,-10.6,17.6,0.4,0.4,0.0,0.040000000000000036,0.040000000000000036,0.0,1.23,6.03,-4.800000000000001,0.30000000000000004,0.09999999999999998,0.20000000000000007,0.0,0.0,0,0.0,0,1,1
401809981,2025-10-28,2025-26,OKC,SAC,1795.1124820726377,1470.031599291231,325.0808827814067,1.0,2.0,-1.0,1,0,1,2,1,1,3,2,1,4,3,1,1.0,0.4,0.6,0.8,0.5,0.30000000000000004,8.6,-2.6,11.2,5.1,1.8,3.3,0.6,0.8,-0.20000000000000007,1.2,3.6,-2.4000000000000004,117.4,111.2,6.200000000000003,108.8,113.8,-5.0,0.8662358960896125,0.41027657843483534,0.45595931765477715,6.119780748419409,-0.9181979241113737,7.037978672530782,2.1470312652114907,2.2494810141711854,-0.10244974895969472,0.1337641039103875,-0.010276578434835315,0.14404068234522283,2.480219251580591,-1.6818020758886263,4.162021327469217,-0.9470312652114907,1.3505189858288147,-2.297550251040305,0.25777506648941706,0.09436668222926663,0.16340838426015042,0.8,0.6,0.20000000000000007,7.8,6.2,1.5999999999999996,0.8,0.8,0.0,0.3400000000000001,0.040000000000000036,0.30000000000000004,7.43,4.13,3.3,0.09999999999999998,0.30000000000000004,-0.20000000000000007,0.0,0.0,0,0.0,0,1,0
401809982,2025-10-28,2025-26,GSW,LAC,1600.6842169586755,1615.7283528462667,-15.04413588759121,1.0,2.0,-1.0,1,0,1,1,1,0,3,2,1,4,3,1,0.6,0.6,0.0,0.5,0.5,0.0,-0.4,0.0,-0.4,-1.3,1.7,-3.0,0.2,0.6,-0.39999999999999997,-1.2,-2.0,0.8,123.2,112.6,10.600000000000009,123.6,112.6,11.0,0.5305644260391811,0.5537877038185381,-0.023223277779357065,-1.066705003896452,1.800734008162583,-2.867439012059035,-1.4049199114756017,-1.6311719650067367,0.22625205353113498,0.0694355739608189,0.04621229618146183,0.023223277779357065,0.666705003896452,-1.800734008162583,2.4674390120590353,0.20491991147560173,-0.36882803499326333,0.5737479464688651,0.1027708241556415,0.136248996589591,-0.0334781724339495,0.4,0.2,0.2,-0.2,-11.0,10.8,0.2,0.4,-0.2,0.040000000000000036,0.040000000000000036,0.0,1.03,4.03,-3.0,-0.3,0.09999999999999998,-0.39999999999999997,0.0,0.0,0,0.0,0,1,1
401809983,2025-10-29,2025-26,BOS,CLE,1652.1330930590345,1665.5419487261388,-13.408855667104262,2.0,2.0,0.0,0,0,0,2,2,0,3,3,0,4,4,0,0.2,0.6,-0.39999999999999997,0.3,0.5,-0.2,-4.6,3.2,-7.8,1.2,6.3,-5.1,0.8,0.6,0.20000000000000007,4.2,4.0,0.20000000000000018,105.4,116.2,-10.799999999999997,110.0,113.0,-3.0,0.329515534740174,0.594166058042902,-0.26465052330272804,2.5000004055674894,5.619090072268791,-3.1190896667013015,5.8170900384865805,3.2104319799018,2.6066580585847805,-0.12951553474017397,0.005833941957097966,-0.13534947669727193,-7.100000405567489,-2.4190900722687907,-4.680910333298698,-1.6170900384865803,0.7895680200982,-2.4066580585847803,0.48451555501854837,0.1267884455705375,0.3577271094480109,0.4,0.6,-0.19999999999999996,10.2,4.4,5.799999999999999,0.6,0.4,0.19999999999999996,-0.04999999999999999,0.15000000000000002,-0.2,5.535,10.635,-5.1,0.39000000000000007,0.19,0.20000000000000007,0.0,0.0,0,0.0,0,1,0
401809984,2025-10-29,2025-26,DET,ORL,1504.0067037377416,1469.6840003915129,34.322703346228764,2.0,2.0,0.0,0,0,0,2,1,1,3,3,0,4,4,0,0.4,0.2,0.2,0.4,0.3,0.10000000000000003,-3.6,-11.0,7.4,-2.3,-6.3,4.0,0.0,0.4,-0.4,-9.8,-0.4,-9.4,110.6,108.6,2.0,114.2,119.6,-5.3999999999999915,0.42746038413710924,0.2283997923583193,0.19906059177878993,-3.2932364238299465,-8.17714909679074,4.883912672960794,-7.235073262364012,-0.47961528150256955,-6.755457980861443,-0.027460384137109217,-0.028399792358319298,0.0009394082212100807,-0.30676357617005356,-2.8228509032092592,2.5160873270392057,-2.5649267376359886,0.07961528150256952,-2.6445420191385582,0.04279856294561189,0.16954233751878225,-0.12674377457317038,0.2,0.0,0.2,-4.2,-16.2,12.0,0.0,0.2,-0.2,0.050000000000000044,-0.04999999999999999,0.10000000000000003,2.035,-1.9649999999999999,4.0,-0.41,-0.009999999999999953,-0.4,0.0,0.0,0,0.0,0,1,0
401809985,2025-10-29,2025-26,BKN,ATL,1309.2952518325599,1448.9255585008598,-139.6303066682999,2.0,2.0,0.0,0,0,0,2,1,1,3,3,0,4,4,0,0.0,0.2,-0.2,0.1,0.4,-0.30000000000000004,-14.6,-9.4,-5.199999999999999,-14.4,-2.9,-11.5,0.0,0.4,-0.4,-8.4,-1.4,-7.0,112.4,113.2,-0.7999999999999972,127.0,122.6,4.400000000000006,0.05987427558290399,0.3161492682017771,-0.2562749926188731,-15.634282448604312,-5.734008820296421,-9.90027362830789,-9.067226182463822,0.1683414518754535,-9.235567634339276,-0.05987427558290399,-0.11614926820177707,0.05627499261887308,1.034282448604312,-3.665991179703579,4.700273628307891,0.6672261824638213,-1.5683414518754535,2.235567634339275,0.1115883980131196,0.29944882718695603,-0.18786042917383644,0.2,0.6,-0.39999999999999997,-9.0,2.4,-11.4,0.2,0.8,-0.6000000000000001,-0.24999999999999997,0.050000000000000044,-0.30000000000000004,-10.065000000000001,1.435,-11.500000000000002,-0.41,-0.009999999999999953,-0.4,0.0,0.0,0,0.0,0,0,0
401809986,2025-10-29,2025-26,TOR,HOU,1383.9853965823115,1569.29286039461,-185.30746381229847,2.0,2.0,0.0,0,0,0,2,1,1,3,2,1,4,2,2,0.2,0.4,-0.2,0.3,0.4,-0.10000000000000003,-4.2,3.4,-7.6,-2.3,2.3,-4.6,0.4,0.8,-0.4,-2.6,4.2,-6.800000000000001,120.8,115.2,5.599999999999994,125.0,111.8,13.200000000000003,0.24501490383257515,0.41802965183205487,-0.17301474799947972,-4.19890726749635,4.3376973118171245,-8.536604579313474,-2.9567313232909167,5.7331148908130265,-8.689846214103943,-0.04501490383257514,-0.01802965183205485,-0.026985252000520293,-0.0010927325036504953,-0.9376973118171246,0.9366045793134741,0.3567313232909166,-1.5331148908130263,1.889846214103943,0.04506954045775767,0.06491451742291107,-0.019844976965153402,0.4,0.2,0.2,2.8,-7.6,10.399999999999999,0.6,0.6,0.0,-0.04999999999999999,0.050000000000000044,-0.10000000000000003,2.035,6.635,-4.6,-0.009999999999999953,0.39000000000000007,-0.4,0.0,0.0,0,0.0,0,0,0
401809987,2025-10-29,2025-26,CHI,SAC,1520.8801954270575,1468.4383797466894,52.44181568036811,2.0,1.0,1.0,0,1,-1,1,2,-1,2,3,-1,3,4,-1,0.8,0.2,0.6000000000000001,0.8,0.4,0.4,4.4,-6.0,10.4,5.7,-1.1,6.800000000000001,0.2,0.8,-0.6000000000000001,-0.8,3.0,-3.8,113.0,109.6,3.4000000000000057,108.6,115.6,-7.0,0.8254254203826059,0.3119648021772591,0.5134606182053468,5.8104912496725785,-2.7468066307728445,8.557297880445423,-1.080774175264567,2.5517479935684557,-3.632522168833023,-0.025425420382605868,-0.11196480217725907,0.0865393817946532,-1.410491249672578,-3.2531933692271555,1.8427021195545774,0.28077417526456694,0.4482520064315443,-0.16747783116697734,0.09594998286623477,0.27462447063861684,-0.17867448777238207,0.8,0.6,0.20000000000000007,5.6,6.0,-0.40000000000000036,0.4,1.0,-0.6,0.45000000000000007,0.050000000000000044,0.4,10.035,3.235,6.800000000000001,-0.20999999999999996,0.39000000000000007,-0.6000000000000001,0.0,0.0,0,0.0,0,1,1
