game_id,date,season,home_team,away_team,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_run_diff_L5,away_run_diff_L5,diff_run_diff_L5,home_run_diff_L10,away_run_diff_L10,diff_run_diff_L10,home_runs_scored_L5,away_runs_scored_L5,diff_runs_scored_L5,home_runs_allowed_L5,away_runs_allowed_L5,diff_runs_allowed_L5,home_yrfi_rate_L10,away_yrfi_rate_L10,diff_yrfi_rate_L10,home_r1_scored_rate_L10,away_r1_scored_rate_L10,diff_r1_scored_rate_L10,home_r1_allowed_rate_L10,away_r1_allowed_rate_L10,diff_r1_allowed_rate_L10,home_f5_win_pct_L5,away_f5_win_pct_L5,diff_f5_win_pct_L5,home_f5_diff_L5,away_f5_diff_L5,diff_f5_diff_L5,home_hits_L5,away_hits_L5,diff_hits_L5,home_hits_allowed_L5,away_hits_allowed_L5,diff_hits_allowed_L5,home_home_only_win_pct_L5,away_away_only_win_pct_L5,diff_surface_win_pct_L5,home_home_only_run_diff_L5,away_away_only_run_diff_L5,diff_surface_run_diff_L5,home_home_only_yrfi_rate_L10,away_away_only_yrfi_rate_L10,diff_surface_yrfi_rate_L10,home_home_only_f5_win_pct_L5,away_away_only_f5_win_pct_L5,diff_surface_f5_win_pct_L5,home_win_pct_L10_vs_league,away_win_pct_L10_vs_league,diff_win_pct_L10_vs_league,home_run_diff_L10_vs_league,away_run_diff_L10_vs_league,diff_run_diff_L10_vs_league,home_yrfi_rate_L10_vs_league,away_yrfi_rate_L10_vs_league,diff_yrfi_rate_L10_vs_league,home_f5_win_pct_L5_vs_league,away_f5_win_pct_L5_vs_league,diff_f5_win_pct_L5_vs_league,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_run_diff,away_momentum_run_diff,diff_momentum_run_diff,home_surface_edge,away_surface_edge,diff_surface_edge,home_fatigue_index,away_fatigue_index,diff_fatigue_index,home_form_power,away_form_power,diff_form_power,home_is_favorite,odds_over_under,market_missing,TARGET_home_win,TARGET_yrfi,TARGET_home_win_f5
12958,2025-08-23,2025,KIA,LG,1478.369019504912,1596.3285676724008,-117.95954816748872,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,6,6,0,0.2,0.8,-0.6000000000000001,0.4,0.7,-0.29999999999999993,-3.4,4.4,-7.800000000000001,-0.1,3.6,-3.7,5.4,7.2,-1.7999999999999998,8.8,2.8,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,-0.4,-2.8,5.0,-7.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.19999999999999996,-0.29999999999999993,-0.38,3.3200000000000003,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.10000000000000009,-0.3000000000000001,-3.3,0.8000000000000003,-4.1,0.0,0.10000000000000009,-0.10000000000000009,3.0,3.0,0.0,-0.04000000000000001,2.52,-2.56,-1,0.0,0,0,,
12959,2025-08-23,2025,NCD,LOT,1498.058106023048,1454.5616482577443,43.4964577653036,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,6,6,0,0.6,0.0,0.6,0.6,0.0,0.6,0.6,-1.2,1.7999999999999998,0.3,-2.4,2.6999999999999997,5.6,5.0,0.5999999999999996,5.0,6.2,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,-1.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,-0.5,0.6,0.019999999999999962,-2.6799999999999997,2.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.2,-0.8999999999999999,0.0,0.0,0.0,3.0,3.0,0.0,0.18,-0.0,0.18,-1,0.0,0,1,,
12960,2025-08-23,2025,HAN,SSG,1518.692289762296,1519.4378243246,-0.7455345623038738,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,6,6,0,0.0,0.6,-0.6,0.4,0.6,-0.19999999999999996,-2.8,0.6,-3.4,-0.1,1.3,-1.4000000000000001,4.2,3.6,0.6000000000000001,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,-0.6000000000000001,-1.6,3.4,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.09999999999999998,-0.19999999999999996,-0.38,1.02,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.4,-2.6999999999999997,-0.7000000000000001,-1.9999999999999996,-0.2,0.20000000000000007,-0.4000000000000001,3.0,3.0,0.0,-0.04000000000000001,0.78,-0.8200000000000001,-1,0.0,0,1,,
12961,2025-08-23,2025,SAM,KIW,1492.6205952814862,1422.9571549107998,69.66344037068643,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,6,6,0,0.6,0.4,0.19999999999999996,0.5,0.6,-0.09999999999999998,1.8,-1.0,2.8,0.0,0.1,-0.1,6.2,6.2,0.0,4.4,7.2,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-0.39999999999999997,-3.0,-0.2,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,-0.09999999999999998,-0.28,-0.18000000000000002,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,-0.19999999999999996,0.29999999999999993,1.8,-1.1,2.9000000000000004,-0.3,0.0,-0.3,3.0,3.0,0.0,0.0,0.06,-0.06,-1,0.0,0,1,,
12962,2025-08-24,2025,DOO,KTW,1510.3791205440882,1508.5956737186252,1.7834468254629883,1.0,1.0,0.0,1,1,0,3,3,0,5,5,0,6,6,0,0.6,0.6,0.0,0.7,0.5,0.19999999999999996,-0.2,0.4,-0.6000000000000001,0.3,-0.3,0.6,7.0,5.6,1.4000000000000004,7.2,5.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,-1.0,1.2,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.21999999999999997,0.020000000000000018,0.19999999999999996,0.24,-0.36,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.09999999999999998,-0.19999999999999996,-0.5,0.7,-1.2,-0.09999999999999998,0.09999999999999998,-0.19999999999999996,4.0,4.0,0.0,0.21,-0.15,0.36,-1,0.0,0,0,,
12963,2025-08-24,2025,KIA,LG,1472.2437397356896,1602.4538474416233,-130.21010770593375,1.0,1.0,0.0,1,1,0,3,3,0,5,5,0,6,6,0,0.2,0.8,-0.6000000000000001,0.3,0.7,-0.39999999999999997,-3.8,4.2,-8.0,-0.9,3.3,-4.2,5.4,7.2,-1.7999999999999998,9.2,3.0,6.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,-0.6000000000000001,-3.8,4.0,-7.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.21999999999999997,-0.39999999999999997,-0.9600000000000001,3.2399999999999998,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.10000000000000009,-0.20000000000000007,-2.9,0.9000000000000004,-3.8000000000000003,-0.09999999999999998,0.10000000000000009,-0.20000000000000007,4.0,4.0,0.0,-0.27,2.3099999999999996,-2.5799999999999996,-1,0.0,0,0,,
12964,2025-08-24,2025,NCD,LOT,1504.280796677797,1448.3389576029952,55.94183907480192,1.0,1.0,0.0,1,1,0,3,3,0,5,5,0,6,6,0,0.6,0.0,0.6,0.6,0.0,0.6,0.2,-1.8,2.0,0.2,-2.5,2.7,4.6,3.6,0.9999999999999996,4.4,5.4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.2,-1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-0.48,0.6,0.14,-2.56,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-0.7,0.0,0.0,0.0,4.0,4.0,0.0,0.12,-0.0,0.12,-1,0.0,0,0,,
12965,2025-08-24,2025,HAN,SSG,1525.9060972763853,1512.2240168105106,13.682080465874606,1.0,1.0,0.0,1,1,0,3,3,0,5,5,0,6,6,0,0.2,0.6,-0.39999999999999997,0.4,0.5,-0.09999999999999998,-0.8,0.6,-1.4,0.2,-0.1,0.30000000000000004,4.4,3.4,1.0000000000000004,5.2,2.8,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-0.39999999999999997,-0.8,0.6,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.07999999999999996,0.020000000000000018,-0.09999999999999998,0.14,-0.16000000000000003,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.09999999999999998,-0.3,-1.0,0.7,-1.7,-0.2,0.09999999999999998,-0.3,4.0,4.0,0.0,0.08000000000000002,-0.05,0.13,-1,0.0,0,1,,
12966,2025-08-24,2025,SAM,KIW,1498.280978559696,1417.29677163259,80.98420692710602,1.0,1.0,0.0,1,1,0,3,3,0,5,5,0,6,6,0,0.8,0.4,0.4,0.6,0.5,0.09999999999999998,2.6,-1.4,4.0,0.8,-0.4,1.2000000000000002,7.0,7.2,-0.20000000000000018,4.4,8.6,-4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,-1.6,-1.4,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.020000000000000018,0.09999999999999998,0.74,-0.46,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,-0.09999999999999998,0.30000000000000004,1.8,-0.9999999999999999,2.8,-0.19999999999999996,-0.09999999999999998,-0.09999999999999998,4.0,4.0,0.0,0.48,-0.2,0.6799999999999999,-1,0.0,0,1,,
12967,2025-08-26,2025,KIW,HAN,1411.87243114297,1532.7924296891922,-120.91999854622213,2.0,2.0,0.0,0,0,0,2,2,0,4,4,0,6,6,0,0.4,0.4,0.0,0.5,0.4,0.09999999999999998,-1.4,0.0,-1.4,-0.5,-0.1,-0.4,6.2,4.4,1.7999999999999998,7.6,4.4,3.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.19999999999999996,0.4,-1.4,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,-0.07999999999999996,0.09999999999999998,-0.5,-0.1,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.0,-0.09999999999999998,-0.8999999999999999,0.1,-0.9999999999999999,0.09999999999999998,0.0,0.09999999999999998,2.0,2.0,0.0,-0.25,-0.04000000000000001,-0.21,-1,0.0,0,0,,
12968,2025-08-26,2025,SSG,KIA,1505.3376843977037,1466.382755707136,38.95492869056761,2.0,2.0,0.0,0,0,0,2,2,0,4,4,0,6,6,0,0.6,0.0,0.6,0.4,0.2,0.2,0.2,-4.6,4.8,-0.6,-1.8,1.2000000000000002,3.0,3.2,-0.20000000000000018,2.8,7.8,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,-0.8,2.0,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.07999999999999996,-0.27999999999999997,0.2,-0.6,-1.8,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,-0.2,0.39999999999999997,0.8,-2.8,3.5999999999999996,0.0,0.2,-0.2,2.0,2.0,0.0,-0.24,-0.36000000000000004,0.12000000000000005,-1,0.0,0,1,,
12969,2025-08-26,2025,LOT,KTW,1458.3864230620961,1517.439493520312,-59.05307045821587,2.0,2.0,0.0,0,0,0,2,2,0,4,4,0,6,6,0,0.2,0.6,-0.39999999999999997,0.1,0.5,-0.4,1.2,0.4,0.7999999999999999,-0.7,-0.9,0.20000000000000007,6.6,5.2,1.3999999999999995,5.4,4.8,0.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.8,-3.8,2.2,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,0.020000000000000018,-0.4,-0.7,-0.9,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09999999999999998,2.7755575615628914e-17,1.9,1.3,0.5999999999999999,-0.1,0.30000000000000004,-0.4,2.0,2.0,0.0,-0.06999999999999999,-0.45,0.38,-1,0.0,0,1,,
12970,2025-08-26,2025,NCD,LG,1494.233331218696,1608.3148314701768,-114.08150025148075,2.0,2.0,0.0,0,0,0,2,2,0,4,4,0,6,6,0,0.6,0.8,-0.20000000000000007,0.5,0.8,-0.30000000000000004,-1.4,3.8,-5.199999999999999,-1.1,3.5,-4.6,5.2,6.6,-1.3999999999999995,6.6,2.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,-0.20000000000000007,-1.4,3.8,-5.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.32000000000000006,-0.30000000000000004,-1.1,3.5,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.09999999999999998,-0.2999999999999998,0.2999999999999998,-0.5999999999999996,0.09999999999999998,0.0,0.09999999999999998,2.0,2.0,0.0,-0.55,2.8000000000000003,-3.3500000000000005,-1,0.0,0,1,,
12971,2025-08-26,2025,DOO,SAM,1501.5353007424014,1503.705319049316,-2.1700183069144714,2.0,2.0,0.0,0,0,0,2,2,0,4,4,0,6,6,0,0.4,0.8,-0.4,0.7,0.7,0.0,-0.6,2.4,-3.0,0.3,1.9,-1.5999999999999999,6.2,7.2,-1.0,6.8,4.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,-0.19999999999999996,-1.4,1.2,-2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.21999999999999997,0.21999999999999997,0.0,0.3,1.9,-1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.29999999999999993,0.10000000000000009,-0.4,-0.8999999999999999,0.5,-1.4,-0.29999999999999993,-0.09999999999999998,-0.19999999999999996,2.0,2.0,0.0,0.21,1.3299999999999998,-1.1199999999999999,-1,0.0,0,0,,
12972,2025-08-27,2025,KIW,HAN,1405.8114449251484,1538.8534159070139,-133.04197098186546,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,6,6,0,0.2,0.6,-0.39999999999999997,0.4,0.4,0.0,-2.8,1.2,-4.0,-0.9,0.0,-0.9,5.2,3.2,2.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07999999999999996,-0.07999999999999996,0.0,-0.9,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.19999999999999996,-0.39999999999999997,-1.9,1.2,-3.0999999999999996,0.19999999999999996,0.19999999999999996,0.0,3.0,3.0,0.0,-0.36000000000000004,0.0,-0.36000000000000004,-1,0.0,0,0,,
12973,2025-08-27,2025,SSG,KIA,1511.660070106514,1460.0603699983258,51.599700108188244,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,6,6,0,0.6,0.0,0.6,0.5,0.1,0.4,0.6,-4.4,5.0,0.0,-2.8,2.8,3.8,4.0,-0.20000000000000018,3.2,8.4,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,-0.38,0.4,0.0,-2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,-0.1,0.19999999999999998,0.6,-1.6000000000000005,2.2000000000000006,-0.09999999999999998,0.1,-0.19999999999999998,3.0,3.0,0.0,0.0,-0.27999999999999997,0.27999999999999997,-1,0.0,0,0,,
12974,2025-08-27,2025,LOT,KTW,1466.939382344871,1508.886534237537,-41.94715189266594,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,6,6,0,0.4,0.6,-0.19999999999999996,0.2,0.5,-0.3,1.8,0.6,1.2000000000000002,-0.5,-0.1,-0.4,6.8,5.2,1.5999999999999996,5.0,4.6,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,-0.6000000000000001,-3.4,2.2,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.27999999999999997,0.020000000000000018,-0.3,-0.5,-0.1,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.09999999999999998,0.10000000000000003,2.3,0.7,1.5999999999999999,0.0,0.30000000000000004,-0.30000000000000004,3.0,3.0,0.0,-0.1,-0.05,-0.05,-1,0.0,0,0,,
12975,2025-08-27,2025,NCD,LG,1504.023441974898,1598.5247207139746,-94.5012787390765,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,6,6,0,0.8,0.6,0.20000000000000007,0.6,0.7,-0.09999999999999998,-0.8,3.0,-3.8,-0.8,2.4,-3.2,6.4,7.0,-0.5999999999999996,7.2,4.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,-0.8,4.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.21999999999999997,-0.09999999999999998,-0.8,2.4,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,-0.09999999999999998,0.30000000000000004,0.0,0.6000000000000001,-0.6000000000000001,0.20000000000000007,0.10000000000000009,0.09999999999999998,3.0,3.0,0.0,-0.48,1.68,-2.16,-1,0.0,0,0,,
12976,2025-08-27,2025,DOO,SAM,1492.7816043431167,1512.4590154486007,-19.677411105483998,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,6,6,0,0.2,0.8,-0.6000000000000001,0.6,0.8,-0.20000000000000007,-2.2,3.0,-5.2,-0.2,2.9,-3.1,4.0,7.6,-3.5999999999999996,6.2,4.6,1.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-0.39999999999999997,-2.4,1.4,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.32000000000000006,-0.20000000000000007,-0.2,2.9,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.39999999999999997,0.0,-0.39999999999999997,-2.0,0.10000000000000009,-2.1,-0.39999999999999997,-0.20000000000000007,-0.1999999999999999,3.0,3.0,0.0,-0.12,2.32,-2.44,-1,0.0,0,0,,
12977,2025-08-28,2025,KIW,HAN,1400.0108723530077,1544.6539884791546,-144.64311612614688,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,6,6,0,0.0,0.8,-0.8,0.3,0.4,-0.10000000000000003,-3.4,2.2,-5.6,-1.5,-0.5,-1.0,3.2,3.2,0.0,6.6,1.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,-0.19999999999999996,-0.2,0.6,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,-0.07999999999999996,-0.10000000000000003,-1.5,-0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.4,-0.7,-1.9,2.7,-4.6,0.10000000000000003,0.19999999999999996,-0.09999999999999992,3.0,3.0,0.0,-0.44999999999999996,-0.2,-0.24999999999999994,-1,0.0,0,0,,
12978,2025-08-28,2025,SSG,KIA,1501.7063320419734,1470.0141080628664,31.692223979106984,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,6,6,0,0.4,0.2,0.2,0.5,0.2,0.3,-1.0,-3.8,2.8,0.0,-2.5,2.5,2.8,2.8,0.0,3.8,6.6,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,-0.4,-1.2,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,-0.27999999999999997,0.3,-4.4408920985006264e-17,-2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.0,-0.09999999999999998,-1.0,-1.2999999999999998,0.2999999999999998,-0.09999999999999998,0.0,-0.09999999999999998,3.0,3.0,0.0,0.0,-0.5,0.5,-1,0.0,0,0,,
12979,2025-08-28,2025,LOT,KTW,1459.099325113178,1516.72659146923,-57.627266356051905,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,6,6,0,0.4,0.8,-0.4,0.2,0.6,-0.39999999999999997,0.8,2.8,-1.9999999999999998,-0.4,0.8,-1.2000000000000002,6.0,6.4,-0.40000000000000036,5.2,3.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,-0.6000000000000001,-2.6,2.8,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.27999999999999997,0.12,-0.39999999999999997,-0.4000000000000001,0.8,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20000000000000007,-5.551115123125783e-17,1.2000000000000002,1.9999999999999998,-0.7999999999999996,0.0,0.20000000000000007,-0.20000000000000007,3.0,3.0,0.0,-0.08000000000000002,0.48,-0.56,-1,0.0,0,1,,
12980,2025-08-28,2025,NCD,LG,1497.380270401061,1605.1678922878118,-107.78762188675091,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,6,6,0,0.6,0.8,-0.20000000000000007,0.6,0.7,-0.09999999999999998,-3.0,4.8,-7.8,-1.0,3.1,-4.1,5.2,7.8,-2.5999999999999996,8.2,3.0,5.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,-0.20000000000000007,-3.0,4.8,-7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.21999999999999997,-0.09999999999999998,-1.0,3.1,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,-0.10000000000000009,-2.0,1.6999999999999997,-3.6999999999999997,0.0,0.10000000000000009,-0.10000000000000009,3.0,3.0,0.0,-0.6,2.17,-2.77,-1,0.0,0,0,,
12981,2025-08-28,2025,DOO,SAM,1484.4290172576418,1520.8116025340755,-36.3825852764337,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,6,6,0,0.0,1.0,-1.0,0.5,0.8,-0.30000000000000004,-5.4,6.0,-11.4,-1.6,3.6,-5.2,3.0,9.4,-6.4,8.4,3.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.8,-5.4,4.0,-9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.32000000000000006,-0.30000000000000004,-1.6,3.6,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.19999999999999996,-0.7,-3.8000000000000003,2.4,-6.2,-0.5,0.0,-0.5,3.0,3.0,0.0,-0.8,2.8800000000000003,-3.6800000000000006,-1,0.0,0,1,,
12982,2025-08-29,2025,KTW,KIA,1508.2063147771942,1479.5311658859869,28.6751488912073,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,6,6,0,0.6,0.4,0.19999999999999996,0.6,0.3,0.3,1.6,-0.6,2.2,0.8,-2.0,2.8,4.2,4.4,-0.20000000000000018,2.6,5.0,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,-1.8,-0.2,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-0.18,0.3,0.8,-2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000003,-0.10000000000000003,0.8,1.4,-0.5999999999999999,-0.19999999999999996,0.10000000000000003,-0.3,3.0,3.0,0.0,0.48,-0.6,1.08,-1,0.0,0,0,,
12983,2025-08-29,2025,SSG,NCD,1492.189274218853,1491.0321704054586,1.1571038133943148,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,6,6,0,0.2,0.4,-0.2,0.4,0.5,-0.09999999999999998,-2.0,-3.4,1.4,-0.7,-1.4,0.7,3.8,4.4,-0.6000000000000005,5.8,7.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,-0.8,-0.6,-0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.07999999999999996,0.020000000000000018,-0.09999999999999998,-0.7,-1.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.09999999999999998,-0.10000000000000003,-1.3,-2.0,0.7,0.0,-0.09999999999999998,0.09999999999999998,3.0,3.0,0.0,-0.27999999999999997,-0.7,0.42,-1,0.0,0,1,,
