game_id,date,time,season,home_team,away_team,home_runs_total,away_runs_total,home_r1,away_r1,home_r2,away_r2,home_r3,away_r3,home_r4,away_r4,home_r5,away_r5,home_runs_f5,away_runs_f5,attendance,odds_details,odds_over_under,home_is_favorite,home_hits,away_hits,detail_parsed,status_completed,status_state,status_description,status_detail,game_url
11645,2024-06-05,,2024,LG,KIW,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 2 : 4 Final LG Twins,https://mykbostats.com/games/11645-Kiwoom-vs-LG-20240605
11644,2024-06-05,,2024,SSG,SAM,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 3 : 7 Final SSG Landers,https://mykbostats.com/games/11644-Samsung-vs-SSG-20240605
11643,2024-06-05,,2024,NCD,DOO,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 4 : 3 Final/11 NC Dinos,https://mykbostats.com/games/11643-Doosan-vs-NC-20240605
11642,2024-06-05,,2024,KIA,LOT,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 9 : 3 Final Kia Tigers,https://mykbostats.com/games/11642-Lotte-vs-Kia-20240605
11641,2024-06-05,,2024,KTW,HAN,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 12 : 2 Final KT Wiz,https://mykbostats.com/games/11641-Hanwha-vs-KT-20240605
11640,2024-06-04,,2024,LG,KIW,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 11 : 3 Final LG Twins,https://mykbostats.com/games/11640-Kiwoom-vs-LG-20240604
11639,2024-06-04,,2024,SSG,SAM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 3 : 1 Final SSG Landers,https://mykbostats.com/games/11639-Samsung-vs-SSG-20240604
11638,2024-06-04,,2024,NCD,DOO,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 4 : 1 Final/10 NC Dinos,https://mykbostats.com/games/11638-Doosan-vs-NC-20240604
11637,2024-06-04,,2024,KIA,LOT,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 6 : 0 Final Kia Tigers,https://mykbostats.com/games/11637-Lotte-vs-Kia-20240604
11636,2024-06-04,,2024,KTW,HAN,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 8 : 2 Final KT Wiz,https://mykbostats.com/games/11636-Hanwha-vs-KT-20240604
11635,2024-06-02,,2024,LOT,NCD,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 4 : 13 Final Lotte Giants,https://mykbostats.com/games/11635-NC-vs-Lotte-20240602
11634,2024-06-02,,2024,DOO,LG,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 9 : 1 Final Doosan Bears,https://mykbostats.com/games/11634-LG-vs-Doosan-20240602
11633,2024-06-02,,2024,KIA,KTW,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 11 : 3 Final Kia Tigers,https://mykbostats.com/games/11633-KT-vs-Kia-20240602
11632,2024-06-02,,2024,SAM,HAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 0 : 1 Final Samsung Lions,https://mykbostats.com/games/11632-Hanwha-vs-Samsung-20240602
11631,2024-06-02,,2024,KIW,SSG,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 6 : 2 Final Kiwoom Heroes,https://mykbostats.com/games/11631-SSG-vs-Kiwoom-20240602
11630,2024-06-01,,2024,KIW,SSG,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 9 : 0 Final Kiwoom Heroes,https://mykbostats.com/games/11630-SSG-vs-Kiwoom-20240601
11629,2024-06-01,,2024,LOT,NCD,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 4 : 2 Final Lotte Giants,https://mykbostats.com/games/11629-NC-vs-Lotte-20240601
11628,2024-06-01,,2024,DOO,LG,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 8 : 5 Final/11 Doosan Bears,https://mykbostats.com/games/11628-LG-vs-Doosan-20240601
11627,2024-06-01,,2024,KIA,KTW,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 2 : 4 Final Kia Tigers,https://mykbostats.com/games/11627-KT-vs-Kia-20240601
11626,2024-06-01,,2024,SAM,HAN,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 4 : 6 Final Samsung Lions,https://mykbostats.com/games/11626-Hanwha-vs-Samsung-20240601
11625,2024-05-31,,2024,KIW,SSG,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 4 : 2 Final Kiwoom Heroes,https://mykbostats.com/games/11625-SSG-vs-Kiwoom-20240531
11624,2024-05-31,,2024,LOT,NCD,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 5 : 13 Final Lotte Giants,https://mykbostats.com/games/11624-NC-vs-Lotte-20240531
11623,2024-05-31,,2024,DOO,LG,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 6 : 3 Final Doosan Bears,https://mykbostats.com/games/11623-LG-vs-Doosan-20240531
11622,2024-05-31,,2024,KIA,KTW,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 8 : 5 Final Kia Tigers,https://mykbostats.com/games/11622-KT-vs-Kia-20240531
11621,2024-05-31,,2024,SAM,HAN,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 6 : 8 Final Samsung Lions,https://mykbostats.com/games/11621-Hanwha-vs-Samsung-20240531
11620,2024-05-30,,2024,SAM,KIW,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 2 : 4 Final Samsung Lions,https://mykbostats.com/games/11620-Kiwoom-vs-Samsung-20240530
11619,2024-05-30,,2024,HAN,LOT,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 0 : 15 Final Hanwha Eagles,https://mykbostats.com/games/11619-Lotte-vs-Hanwha-20240530
11618,2024-05-30,,2024,SSG,LG,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 2 : 8 Final SSG Landers,https://mykbostats.com/games/11618-LG-vs-SSG-20240530
11617,2024-05-30,,2024,DOO,KTW,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 1 : 6 Final Doosan Bears,https://mykbostats.com/games/11617-KT-vs-Doosan-20240530
11616,2024-05-30,,2024,NCD,KIA,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 11 : 2 Final NC Dinos,https://mykbostats.com/games/11616-Kia-vs-NC-20240530
11615,2024-05-29,,2024,SAM,KIW,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 11 : 5 Final Samsung Lions,https://mykbostats.com/games/11615-Kiwoom-vs-Samsung-20240529
11614,2024-05-29,,2024,HAN,LOT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 0 : 3 Final Hanwha Eagles,https://mykbostats.com/games/11614-Lotte-vs-Hanwha-20240529
11613,2024-05-29,,2024,SSG,LG,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 13 : 4 Final SSG Landers,https://mykbostats.com/games/11613-LG-vs-SSG-20240529
11612,2024-05-29,,2024,DOO,KTW,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 6 : 12 Final Doosan Bears,https://mykbostats.com/games/11612-KT-vs-Doosan-20240529
11611,2024-05-29,,2024,NCD,KIA,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 6 : 3 Final NC Dinos,https://mykbostats.com/games/11611-Kia-vs-NC-20240529
11610,2024-05-28,,2024,SAM,KIW,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 4 : 3 Final Samsung Lions,https://mykbostats.com/games/11610-Kiwoom-vs-Samsung-20240528
11609,2024-05-28,,2024,HAN,LOT,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 3 : 12 Final Hanwha Eagles,https://mykbostats.com/games/11609-Lotte-vs-Hanwha-20240528
11608,2024-05-28,,2024,SSG,LG,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 7 : 5 Final SSG Landers,https://mykbostats.com/games/11608-LG-vs-SSG-20240528
11607,2024-05-28,,2024,DOO,KTW,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 12 : 3 Final Doosan Bears,https://mykbostats.com/games/11607-KT-vs-Doosan-20240528
11606,2024-05-28,,2024,NCD,KIA,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 11 : 8 Final NC Dinos,https://mykbostats.com/games/11606-Kia-vs-NC-20240528
11604,2024-05-26,,2024,LOT,SAM,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 1 : 9 Final Lotte Giants,https://mykbostats.com/games/11604-Samsung-vs-Lotte-20240526
11603,2024-05-26,,2024,KIA,DOO,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 2 : 5 Final Kia Tigers,https://mykbostats.com/games/11603-Doosan-vs-Kia-20240526
11602,2024-05-26,,2024,LG,NCD,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 3 : 6 Final LG Twins,https://mykbostats.com/games/11602-NC-vs-LG-20240526
11600,2024-05-25,,2024,KTW,KIW,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 2 : 5 Final KT Wiz,https://mykbostats.com/games/11600-Kiwoom-vs-KT-20240525
11599,2024-05-25,,2024,LOT,SAM,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 6 : 7 Final Lotte Giants,https://mykbostats.com/games/11599-Samsung-vs-Lotte-20240525
11598,2024-05-25,,2024,KIA,DOO,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 2 : 6 Final Kia Tigers,https://mykbostats.com/games/11598-Doosan-vs-Kia-20240525
11597,2024-05-25,,2024,LG,NCD,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 6 : 10 Final LG Twins,https://mykbostats.com/games/11597-NC-vs-LG-20240525
11596,2024-05-25,,2024,SSG,HAN,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 4 : 2 Final/10 SSG Landers,https://mykbostats.com/games/11596-Hanwha-vs-SSG-20240525
11595,2024-05-24,,2024,KTW,KIW,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 4 : 5 Final/10 KT Wiz,https://mykbostats.com/games/11595-Kiwoom-vs-KT-20240524
11594,2024-05-24,,2024,LOT,SAM,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 11 : 5 Final Lotte Giants,https://mykbostats.com/games/11594-Samsung-vs-Lotte-20240524
11593,2024-05-24,,2024,KIA,DOO,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 7 : 5 Final Kia Tigers,https://mykbostats.com/games/11593-Doosan-vs-Kia-20240524
11592,2024-05-24,,2024,LG,NCD,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 4 : 11 Final LG Twins,https://mykbostats.com/games/11592-NC-vs-LG-20240524
11591,2024-05-24,,2024,SSG,HAN,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 7 : 5 Final SSG Landers,https://mykbostats.com/games/11591-Hanwha-vs-SSG-20240524
11590,2024-05-23,,2024,DOO,SSG,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 3 : 10 Final Doosan Bears,https://mykbostats.com/games/11590-SSG-vs-Doosan-20240523
11589,2024-05-23,,2024,KIW,NCD,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 4 : 6 Final Kiwoom Heroes,https://mykbostats.com/games/11589-NC-vs-Kiwoom-20240523
11588,2024-05-23,,2024,HAN,LG,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 8 : 4 Final Hanwha Eagles,https://mykbostats.com/games/11588-LG-vs-Hanwha-20240523
11587,2024-05-23,,2024,SAM,KTW,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 9 : 2 Final Samsung Lions,https://mykbostats.com/games/11587-KT-vs-Samsung-20240523
11586,2024-05-23,,2024,LOT,KIA,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 6 : 10 Final Lotte Giants,https://mykbostats.com/games/11586-Kia-vs-Lotte-20240523
11585,2024-05-22,,2024,DOO,SSG,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 1 : 3 Final Doosan Bears,https://mykbostats.com/games/11585-SSG-vs-Doosan-20240522
11584,2024-05-22,,2024,KIW,NCD,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 4 : 3 Final Kiwoom Heroes,https://mykbostats.com/games/11584-NC-vs-Kiwoom-20240522
11583,2024-05-22,,2024,HAN,LG,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 5 : 7 Final Hanwha Eagles,https://mykbostats.com/games/11583-LG-vs-Hanwha-20240522
11582,2024-05-22,,2024,SAM,KTW,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 1 : 3 Final Samsung Lions,https://mykbostats.com/games/11582-KT-vs-Samsung-20240522
11581,2024-05-22,,2024,LOT,KIA,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 2 : 4 Final Lotte Giants,https://mykbostats.com/games/11581-Kia-vs-Lotte-20240522
11580,2024-05-21,,2024,DOO,SSG,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 6 : 8 Final Doosan Bears,https://mykbostats.com/games/11580-SSG-vs-Doosan-20240521
11579,2024-05-21,,2024,KIW,NCD,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 5 : 3 Final Kiwoom Heroes,https://mykbostats.com/games/11579-NC-vs-Kiwoom-20240521
11578,2024-05-21,,2024,HAN,LG,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 4 : 8 Final Hanwha Eagles,https://mykbostats.com/games/11578-LG-vs-Hanwha-20240521
11577,2024-05-21,,2024,SAM,KTW,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 8 : 5 Final/11 Samsung Lions,https://mykbostats.com/games/11577-KT-vs-Samsung-20240521
11576,2024-05-21,,2024,LOT,KIA,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 1 : 6 Final Lotte Giants,https://mykbostats.com/games/11576-Kia-vs-Lotte-20240521
11575,2024-05-19,,2024,KIW,SSG,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 3 : 10 Final Kiwoom Heroes,https://mykbostats.com/games/11575-SSG-vs-Kiwoom-20240519
11574,2024-05-19,,2024,DOO,LOT,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 3 : 3 Final/12 Doosan Bears,https://mykbostats.com/games/11574-Lotte-vs-Doosan-20240519
11573,2024-05-19,,2024,KTW,LG,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 4 : 10 Final KT Wiz,https://mykbostats.com/games/11573-LG-vs-KT-20240519
11572,2024-05-19,,2024,NCD,KIA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 2 : 1 Final NC Dinos,https://mykbostats.com/games/11572-Kia-vs-NC-20240519
11571,2024-05-19,,2024,SAM,HAN,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 12 : 2 Final Samsung Lions,https://mykbostats.com/games/11571-Hanwha-vs-Samsung-20240519
11570,2024-05-18,,2024,KIW,SSG,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 3 : 0 Final Kiwoom Heroes,https://mykbostats.com/games/11570-SSG-vs-Kiwoom-20240518
11569,2024-05-18,,2024,DOO,LOT,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 3 : 8 Final Doosan Bears,https://mykbostats.com/games/11569-Lotte-vs-Doosan-20240518
11568,2024-05-18,,2024,KTW,LG,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 7 : 6 Final KT Wiz,https://mykbostats.com/games/11568-LG-vs-KT-20240518
11567,2024-05-18,,2024,NCD,KIA,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 7 : 2 Final NC Dinos,https://mykbostats.com/games/11567-Kia-vs-NC-20240518
11566,2024-05-18,,2024,SAM,HAN,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 8 : 9 Final Samsung Lions,https://mykbostats.com/games/11566-Hanwha-vs-Samsung-20240518
11565,2024-05-17,,2024,KIW,SSG,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 5 : 4 Final Kiwoom Heroes,https://mykbostats.com/games/11565-SSG-vs-Kiwoom-20240517
11564,2024-05-17,,2024,DOO,LOT,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 5 : 1 Final Doosan Bears,https://mykbostats.com/games/11564-Lotte-vs-Doosan-20240517
11563,2024-05-17,,2024,KTW,LG,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 13 : 5 Final KT Wiz,https://mykbostats.com/games/11563-LG-vs-KT-20240517
11562,2024-05-17,,2024,NCD,KIA,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 7 : 4 Final NC Dinos,https://mykbostats.com/games/11562-Kia-vs-NC-20240517
11561,2024-05-17,,2024,SAM,HAN,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 5 : 7 Final Samsung Lions,https://mykbostats.com/games/11561-Hanwha-vs-Samsung-20240517
11560,2024-05-16,,2024,LG,KIW,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 6 : 5 Final LG Twins,https://mykbostats.com/games/11560-Kiwoom-vs-LG-20240516
11559,2024-05-16,,2024,SSG,SAM,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 12 : 4 Final SSG Landers,https://mykbostats.com/games/11559-Samsung-vs-SSG-20240516
11558,2024-05-16,,2024,KIA,DOO,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 7 : 7 Final/12 Kia Tigers,https://mykbostats.com/games/11558-Doosan-vs-Kia-20240516
11557,2024-05-16,,2024,HAN,NCD,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 4 : 3 Final Hanwha Eagles,https://mykbostats.com/games/11557-NC-vs-Hanwha-20240516
11556,2024-05-16,,2024,KTW,LOT,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 2 : 0 Final KT Wiz,https://mykbostats.com/games/11556-Lotte-vs-KT-20240516
11553,2024-05-15,,2024,KIA,DOO,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 4 : 8 Final Kia Tigers,https://mykbostats.com/games/11553-Doosan-vs-Kia-20240515
11552,2024-05-15,,2024,HAN,NCD,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 16 : 1 Final/7 Hanwha Eagles,https://mykbostats.com/games/11552-NC-vs-Hanwha-20240515
11550,2024-05-14,,2024,LG,KIW,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 5 : 0 Final LG Twins,https://mykbostats.com/games/11550-Kiwoom-vs-LG-20240514
11549,2024-05-14,,2024,SSG,SAM,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 2 : 9 Final SSG Landers,https://mykbostats.com/games/11549-Samsung-vs-SSG-20240514
11548,2024-05-14,,2024,KIA,DOO,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 8 : 5 Final Kia Tigers,https://mykbostats.com/games/11548-Doosan-vs-Kia-20240514
11547,2024-05-14,,2024,HAN,NCD,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 5 : 5 Final/12 Hanwha Eagles,https://mykbostats.com/games/11547-NC-vs-Hanwha-20240514
11546,2024-05-14,,2024,KTW,LOT,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 4 : 7 Final KT Wiz,https://mykbostats.com/games/11546-Lotte-vs-KT-20240514
12005,2024-05-12,,2024,KIA,SSG,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 10 : 6 Final Kia Tigers,https://mykbostats.com/games/12005-SSG-vs-Kia-20240512
12004,2024-05-12,,2024,DOO,KTW,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 4 : 8 Final Doosan Bears,https://mykbostats.com/games/12004-KT-vs-Doosan-20240512
12003,2024-05-12,,2024,KIA,SSG,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 2 : 3 Final Kia Tigers,https://mykbostats.com/games/12003-SSG-vs-Kia-20240512
12002,2024-05-12,,2024,DOO,KTW,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 4 : 12 Final Doosan Bears,https://mykbostats.com/games/12002-KT-vs-Doosan-20240512
11545,2024-05-12,,2024,HAN,KIW,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 3 : 8 Final Hanwha Eagles,https://mykbostats.com/games/11545-Kiwoom-vs-Hanwha-20240512
11544,2024-05-12,,2024,NCD,SAM,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 7 : 2 Final NC Dinos,https://mykbostats.com/games/11544-Samsung-vs-NC-20240512
11542,2024-05-12,,2024,LOT,LG,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 6 : 4 Final Lotte Giants,https://mykbostats.com/games/11542-LG-vs-Lotte-20240512
11540,2024-05-11,,2024,HAN,KIW,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 7 : 1 Final Hanwha Eagles,https://mykbostats.com/games/11540-Kiwoom-vs-Hanwha-20240511
11539,2024-05-11,,2024,NCD,SAM,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 3 : 2 Final NC Dinos,https://mykbostats.com/games/11539-Samsung-vs-NC-20240511
11537,2024-05-11,,2024,LOT,LG,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 2 : 1 Final Lotte Giants,https://mykbostats.com/games/11537-LG-vs-Lotte-20240511
11535,2024-05-10,,2024,HAN,KIW,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 4 : 5 Final/10 Hanwha Eagles,https://mykbostats.com/games/11535-Kiwoom-vs-Hanwha-20240510
11534,2024-05-10,,2024,NCD,SAM,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 3 : 10 Final NC Dinos,https://mykbostats.com/games/11534-Samsung-vs-NC-20240510
11533,2024-05-10,,2024,KIA,SSG,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 4 : 2 Final Kia Tigers,https://mykbostats.com/games/11533-SSG-vs-Kia-20240510
